Country,Year,Adjustment.for.the.change.in.net.equity.of.households.in.pension.fund.reserves,Compensation.of.employees.received.by.households,"Compensation.of.employees,.total.economy",Consumer.price.index,Consumer.price.index.with.fixed.interest.rates,"Consumer.price.index,.harmonised",Core.inflation.index,"Core.inflation.index,.harmonised",Current.disbursements.of.households.and.non-profit.institutions.serving.households,Direct.taxes.on.households,Employees.and.self-employed.contributions.to.social.security,"Exports.of.goods.and.services,.deflator.(national.accounts.basis)","Final.domestic.expenditure,.deflator","General.government.fixed.capital.formation,.deflator,.based.on.appropriation.account","Government.final.consumption.expenditure,.deflator","Gross.capital.formation,.deflator",Gross.current.receipts.of.households.and.non-profit.institutions.serving.households,Gross.disposable.income.of.household.and.non-profit.institutions.serving.households,"Gross.domestic.product,.market.prices,.deflator","Gross.national.product,.market.prices,.deflator",Gross.saving.of.households.and.non-profit.institutions.serving.households,Gross.saving.ratio.of.households.and.non-profit.institutions.serving.households,Gross.self-employment.income.received.by.households,"Gross.total.fixed.capital.formation,.deflator","Imports.of.goods.and.services,.deflator.(national.accounts.basis)","Mainland.gross.domestic.product,.market.prices,.deflator",Net.current.receipts.of.households.and.non-profit.institutions.serving.households,Net.disposable.income.of.households.and.non-profit.institutions.serving.households,Net.saving.of.households.and.non-profit.institutions.serving.households,Net.saving.ratio.of.households.and.non-profit.institutions.serving.households,Net.self-employment.income.received.by.households,"Offshore.gross.domestic.product,.market.prices,.deflator",Other.current.income.payable.by.households.and.non-profit.institutions.serving.households,Other.current.income.received.by.households.and.non-profit.institutions.serving.households,"Private.final.consumption.expenditure,.deflator","Private.final.consumption.expenditure,.nominal.value,.appropriation.account","Purchasing.power.parity,.national.currency.per.USD",Real.gross.disposable.income.of.households.and.non-profit.institutions.serving.households,Real.net.disposable.income.of.households.and.non-profit.institutions.serving.households,"Total.domestic.expenditure,.deflator",Total.employers.social.contributions,"Wages,.total.economy"
GRC,2022,,,72096565444.0,,,1.11212313128115,,1.04356630361414,,,,1.40290687988192,1.05613011386863,,1.09789905536233,1.3077344465748,,,1.07287284094188,,,,,1.05427159571397,1.42896371156301,,,,,,,,,,1.05190238983943,,0.509115510380913,,,1.08507681793059,,
GRC,2023,,,76422748938.2221,,,1.15833069445157,,1.09911584066483,,,,1.33041738754325,1.09988492668983,,1.13198992836445,1.17629263784911,,,1.13589919613345,,,,,1.08844723347431,1.26755024438189,,,,,,,,,,1.10075279576305,,0.516235208351854,,,1.10435894348941,,
GRC,2024,,,81055547713.884,,,1.19266682667332,,1.13930704098646,,,,1.38927515234877,1.12939926296213,,1.17033688831312,1.15011468393818,,,1.17609245460666,,,,,1.08389470394906,1.2528795409964,,,,,,,,,,1.13601352816114,,0.520956234717315,,,1.12914884225917,,
HUN,2015,84292000000.0,15533655000000.0,14642639000000.0,0.843101565344013,,,0.84934857750598,,7795937000000.0,1960677000000.0,2213490000000.0,0.862088421551027,0.752280940754563,,0.675488351000621,0.703925588032753,,,0.763773413333909,,,,,0.710676034464252,0.849280550137446,,26287109000000.0,18491172000000.0,1479076000000.03,7.96252518914211,3587927000000.0,,3621770000000.0,2689356300000.0,0.812887260953521,17096388000000.0,132.553509723546,,22747523412176.2,0.748468947646085,2899008000000.0,11743631000000.0
HUN,2016,95043999999.9999,16524704000000.0,15589854000000.0,0.846429871548183,,,0.861792076575377,,8197186000000.0,1990958000000.0,2369213999999.99,0.848968007338301,0.766510346636506,,0.703044725539902,0.693253381108255,,,0.773874688199089,,,,,0.723946879926029,0.830839018340308,,27732204000000.0,19535018000000.0,1535822000000.0,7.8238265370736,3950149000000.0,,3837014000000.01,2725440000000.0,0.820587279460457,18094240000000.0,132.033797451793,,23806142855205.4,0.756665170023096,3117706000000.01,12472148000000.0
HUN,2017,109757000000.0,17782577000000.0,16917661000000.0,0.866306100161217,,,0.877394310023927,,8495668000000.0,2215202000000.0,2645333999999.99,0.860040128011657,0.796755933141588,,0.750869607775599,0.732987961604346,,,0.805118269868591,,,,,0.745427773399136,0.845348460767935,,29910604000000.0,21414936000000.0,1808497999999.98,8.40196884573443,4319112000000.0,,3635132000000.01,3135399800000.0,0.847521599851853,19716195000000.0,136.036521726521,,25267717074990.6,0.792360511530205,2883680000000.01,14033981000000.0
HUN,2018,113288000000.0,19193098000000.0,18339542000000.0,0.890997971813409,,,0.895293804839137,,9075149000000.0,2473558000000.0,2919876000000.0,0.88214880611763,0.833752253029551,,0.794844614988409,0.806828927528417,,,0.844129348014371,,,,,0.790216981857949,0.875087122129378,,33041512000000.0,23966363000000.0,2647408000000.0,10.9943786145406,4988427000000.0,,3681715000000.01,3955403500000.0,0.877150728163546,21432243000000.0,139.092451131228,,27322969964554.9,0.83753922669586,2863017000000.01,15476525000000.0
HUN,2019,67004000000.0,21148551000000.0,20179517000000.0,0.920744708513183,,,0.925870779048124,,9795540000000.0,2749719000000.0,3204767999999.99,0.895011819670566,0.877887741399658,,0.840843978317767,0.838671906884037,,,0.884250272996037,,,,,0.841149416171812,0.885347724409787,,36482146000000.0,26686606000000.0,3201891999999.97,11.9680745888124,5766564000000.0,,3841053000000.01,4460875000000.0,0.916400025384958,23551718000000.0,138.797139562587,,29121131886470.2,0.875750574942411,2939689000000.01,17239828000000.0
HUN,2020,127070000000.0,21296009000000.0,20494892000000.0,0.951375526548443,,,0.956500930603559,,9660085000000.0,2786526000000.0,3305674000000.0,0.935114190551593,0.924194827639716,,0.911279462184128,0.885012901178331,,,0.941077630060252,,,,,0.903406268212659,0.906320265191889,,37079242000000.0,27419157000000.0,3496189000000.0,12.6920793907638,5834231000000.0,,3567885000000.01,4571488600000.0,0.942549189820485,24050038000000.0,141.83843478156,,29090425514261.1,0.917929381149281,2654050000000.0,17840842000000.0
HUN,2021,128052000000.0,23115923000000.0,22428716000000.0,0.999999999999999,,,1.0,,9850061000000.0,2510464000000.0,3651186000000.02,1.0,1.0,,0.999999999999999,1.0,,,1.00000000000006,,,,,1.0,1.0,,40961892000000.0,31111831000000.0,4477242999999.98,14.3318174399052,6893134000000.0,,3688410999999.99,5000284000000.0,0.999999999999998,26762640000000.0,147.108198377207,,31111831000000.0,1.0,2725105999999.99,19703610000000.0
HUN,2022,118594000000.0,27617025000000.0,26701540000000.0,1.14608143949244,,,1.10236639191704,,12721660000000.0,3861278000000.0,4421110000000.0,1.2124803667098,1.16698799164452,,1.14593310928371,1.30843120063699,,,1.14227917587088,,,,,1.20841439279862,1.27861354280612,,49808594000000.0,37086934000000.0,4375331000000.03,11.759894927442,8542556000000.0,,4439272000000.0,6780475000000.0,1.15191567901513,32830197000000.0,156.944391117211,,32195875683981.3,1.19917207519664,2786490000000.0,23915050000000.0
HUN,2023,160670000000.0,31768938000000.0,30745684000000.0,1.34234749598733,,,1.25402818401105,,15246043000000.0,4448927000000.0,5162112999999.98,1.22947902216498,1.32556286467545,,1.2479350640313,1.29491355565541,,,1.30867316327142,,,,,1.38448100651836,1.21886346078261,,58524800000000.0,43278757000000.0,6247141000000.02,14.3812693477748,9444503000000.0,,5635003000000.02,9205571900000.0,1.32413818197069,37192286000000.0,170.212278552793,,32684471748703.1,1.3019018273189,3156724000000.02,27588960000000.0
HUN,2024,160855177393.511,36024324016164.2,34864007276415.3,1.39336621950622,,,1.32710101572827,,17156511894589.0,4962228362603.74,5849348423893.21,1.25544127220015,1.41126554085002,,1.3341392255597,1.49474803066926,,,1.40893342892552,,,,,1.54206639636489,1.2332664163295,,65722671850231.6,48566159955642.6,8490681751559.63,17.4249986960582,10369837435340.8,,6344935108092.06,10597589921619.6,1.37646028825526,40236333381476.4,178.72688378997,,35283371681723.5,1.39713190588808,3579696604877.73,31284310671537.5
IRL,2015,2025209874.0,80874910000.0,80994889647.0,,,0.89292358062356,,0.921582181259601,47301548197.0,20975383312.0,5588298573.0,0.963028528818741,0.778532272548118,,0.859855842899445,0.836701446594097,,,0.893381404441921,0.945228387290731,,,,0.810939622251835,0.924702051613465,,139166325931.0,91864777733.9999,7047687607.99995,7.50632499540286,19200115806.0,,20737866312.0,16095400125.0,0.859733776709601,86842300000.0,0.8096863947972,,106852586489.724,0.775823725272684,13002262779.0,67992626868.0
IRL,2016,1668209369.0,86257540000.0,86300401394.0,,,0.891063323163927,,0.92772657450077,47506604714.0,21556283720.0,5281887099.0,0.936751726457404,0.79841394845979,,0.861320411572871,0.864895548471947,,,0.88832491704876,0.95525546136931,,,,0.847931778297256,0.906950082688738,,143893793038.0,96387188324.0,7052137692.99999,7.1919933618335,20302710013.0,,20668433895.0,14603743025.0,0.866620463591405,91003260000.0,0.794288693264218,,111221915906.021,0.792595139626451,13836480588.0,72463920806.0
IRL,2017,2337472037.0,92268170000.0,92385763895.0,,,0.893370042413871,,0.92926267281106,50095795188.0,22401143996.0,6081572220.0,0.923671416440211,0.825529053193184,,0.881059136211021,0.85890768301366,,,0.89476658157296,0.965160422765028,,,,0.862226196825329,0.920533191310998,,152895065051.0,102799269863.0,10390431900.0,9.88277904776881,21648665556.0,,21613078972.0,16009229495.0,0.875981224937646,94746310000.0,0.794404889031556,,117353279883.73,0.805169640796922,14859608228.0,77526155667.0
IRL,2018,2705740473.0,98206550000.0001,98356244359.0,,,0.899769328075008,,0.931950844854071,52849134115.0,23867329322.0,6620302503.0,0.940892495975738,0.845581710005521,,0.892916559345751,0.88325459331428,,,0.904255283847759,0.970277390480446,,,,0.873018242773748,0.939235384570496,,160024482837.0,107175348722.0,8953469195.0,8.14832584987465,22350111016.0,,22361502290.0,16192121821.0,0.888986693649309,100927620000.0,0.792214477657394,,120559002162.387,0.82306878462217,15293438069.0,83062806290.0
IRL,2019,1736624525.0,106112990000.0,106400283006.0,,,0.907656819703849,,0.940629800307224,56109652404.0,25629269758.0,6270973359.0,0.953744287304855,0.905865148551004,,0.917908135922745,0.954808508955613,,,0.930245312391868,1.00312493155086,,,,0.938697810259515,0.9547972017622,,171049377023.0,114939724619.0,11267029143.9998,9.65665212072601,24209171666.0,,24209409287.0,16666615357.0,0.904163513013865,105409320000.0,0.794143427220653,,127122719469.036,0.893977238226758,16677951952.0,89722331054.0
IRL,2020,1671609932.0,105800840000.0,105949769663.0,,,0.903489842994271,,0.940092165898618,54769091024.0,25334139802.0,5878641798.0,0.938743640415306,0.916262189130323,,0.930086177138613,0.905135516326749,,,0.924263883593502,1.00349859233529,,,,0.920644012454678,0.934340411265309,,175202334032.0,120433243008.0,27623222940.0,22.6225430643395,24006491418.0,,23556309424.0,15432502614.0,0.904333301220844,94481630000.0,0.775446479182192,,133173513399.779,0.885481045392696,16368213867.0,89581555796.0
IRL,2021,3545764187.0,116964150000.0,117306745232.0,,,0.925366470719553,,0.956451612903226,64716471423.0,30343269614.0,7727573896.0,0.951693183586713,0.938429581482342,,0.952607848298367,0.938862450694024,,,0.934832507673852,1.0063722320617,,,,0.93050744976755,0.962143072553916,,191276829920.0,126560358497.0,24286062684.0002,18.6663488104905,26231114047.0,,26645627913.0,18765165873.0,0.929605828692125,105820060000.0,0.755709349818465,,136144110321.532,0.922705973078074,18528162654.0,98778582578.0
IRL,2022,3512806089.0,128197790000.0,128692098982.0,,,1.0,,1.0,71297046633.0,34009565031.0,8804935355.0,0.999566567330701,1.0,,1.00056318370988,1.03111370009496,,,0.999080127001828,1.06063118558958,,,,0.998987979172746,1.00176559538935,,208266035162.0,136968988529.0,14435544618.0002,10.2757404667655,30134846713.0,,28482546247.0,21682898449.0,0.99919983763107,126046250000.0,0.737878869515828,,137078673725.298,1.0,20052050934.0,108640048048.0
IRL,2023,4216637388.0,141941430000.0,142622584231.0,,,1.0520127985464,,1.04447004606742,79277043077.0,35701114343.0,9986601415.0,1.02737913428173,1.06242804593871,,1.04368825333247,1.05690007843096,,,1.0387303909111,1.13291953695285,,,,1.04217533087321,1.03216111091901,,232038085930.0,152761042853.0,14326470241.0,9.12643773242495,32554013612.0,,33589327319.0,28105742318.0,1.08467403435496,142651210000.0,0.75136565303597,,140835899094.649,1.05648538920347,21273468189.0,121349116042.0
IRL,2024,3653326799.74096,152338199609.492,153069226971.31,,,1.06803615088315,,1.06979923338403,84576388687.4023,37911677744.1815,10440810004.0256,1.04917593920113,1.10034095230785,,1.06776187577765,0.917955431509811,,,1.0586617258221,1.15465818917271,,,,1.0871144125113,1.04242006076786,,248861469719.551,164285081032.149,14511448002.2772,8.6409346078852,33948988768.2977,,36223900939.1951,29939987136.3513,1.12547565532647,153426959829.613,0.750264605126364,,145969466558.114,1.0270869886531,22817511706.1554,130251715265.155
ISL,2015,,,1157342187834.0,1.0,,,1.0,,,317468500000.0,,0.999999999916219,1.0,1.0,1.0,1.0,,,1.0,,,,,1.00000000022384,0.999999999999998,,,,,,,,,,1.0000000000871,,141.97492633032,,,1.0,,
ISL,2016,,,1295370105385.0,1.01696930239306,,,1.02162392961989,,,358236100000.0,,0.900716969833816,1.01934177790549,1.03566772655008,1.05848179417353,0.998636208946788,,,1.02260860866749,,,,,0.997708096334344,0.877304499987343,,,,,,,,,,1.01003311702573,,140.029950187335,,,1.01885140973645,,
ISL,2017,,,1425430077212.0,1.03487216007146,,,1.04641111854157,,,400035500000.0,,0.868243234349968,1.02441332826967,1.04844578966151,1.11298798313851,0.97198932041268,,,1.03219037836271,,,,,0.986965924407476,0.833095436105001,,,,,,,,,,1.00035874868107,,138.277175244183,,,1.01919192898085,,
ISL,2018,,,1572034045482.0,1.06263690136115,,,1.07285043836572,,,433738800000.0,,0.937130286112015,1.06589210219303,1.10749947594092,1.16651403128816,1.03463005477845,,,1.05935362562274,,,,,1.04162257855426,0.934514170530993,,,,,,,,,,1.03118077334651,,140.970277709,,,1.0612480399692,,
ISL,2019,,,1619550516502.0,1.09466453099253,,,1.10431195353984,,,459738300000.0,,1.00008090499404,1.11573811027364,1.16060651783532,1.21636273031015,1.10237246481765,,,1.10656664196864,,,,,1.10346126359554,1.00537621307602,,,,,,,,,,1.07597302618364,,138.667852005246,,,1.11219206135991,,
ISL,2020,,,1568183452139.0,1.12583968677182,,,1.13619473696748,,,445000000000.0,,1.06424623495713,1.16609891491095,1.2117832485063,1.27787164356265,1.13056679695787,,,1.15100511982065,,,,,1.1736533109703,1.08575704656887,,,,,,,,,,1.11310696530365,,143.253380435736,,,1.15365455266579,,
ISL,2021,,,1736683791124.0,1.17587474279655,,,1.18592925268454,,,433780286099.999,,1.16178083077335,1.2221180197533,1.28205752596341,1.36206695674221,1.19980578009516,,,1.22434746737637,,,,,1.23543825003788,1.1406118979231,,,,,,,,,,1.15368581361438,,141.919971096911,,,1.21034433976184,,
ISL,2022,,,2029597752119.0,1.27357528366479,,,1.27836408713295,,,497868099932.915,,1.38410613955407,1.31590118670003,1.35467555829671,1.47851056052063,1.31401134277983,,,1.33313312156587,,,,,1.3412256271391,1.32599307068042,,,,,,,,,,1.23255018950039,,138.343001731233,,,1.30569381004289,,
ISL,2023,,,2277076693651.0,1.38483871689287,,,1.38606080682239,,,573230354878.987,,1.38045387769599,1.42889623581869,1.49931491406074,1.58123023378186,1.4270536854281,,,1.40911493909191,,,,,1.46843322239455,1.40131006854264,,,,,,,,,,1.34455225857011,,140.155003881614,,,1.41249015642916,,
ISL,2024,,,2416258402942.58,1.46739505696568,,,1.4719554926494,,,624729493496.53,,1.40547995367666,1.50419604749865,1.57103449973062,1.66561611425569,1.48683802294711,,,1.47504567912708,,,,,1.5512012078167,1.43827556255266,,,,,,,,,,1.41332156508529,,143.422895324013,,,1.48047675158475,,
ISR,2015,,,509647031199.999,1.0,,,0.999999999999999,,,,,0.999999830526485,0.999999999999996,,0.999996135870361,0.999999980431147,,,0.999999101682364,,,,,0.999999979256733,0.999999983065911,,,,,,,,,,1.0000000032089,,3.92392493464082,,,1.0,,429993772700.0
ISR,2016,,,542075742999.999,0.994484476470067,,,1.00035511363636,,,,,0.984294751940318,0.996801507316334,,1.00479861060884,0.990343478605508,,,1.00360826944241,,,,,1.0007155813906,0.952710065449487,,,,,,,,,,0.991841316569325,,3.78851124992919,,,0.994398915292931,,455765401200.0
ISR,2017,,,577378008600.001,0.997064318121165,,,1.00026633522727,,,,,0.955480074776666,0.999418730761094,,1.02019358432672,0.974036877025119,,,1.00282662482041,,,,,0.993745521961321,0.924004804240844,,,,,,,,,,0.993176730057603,,3.75163322152456,,,0.994489223773399,,484906812700.0
ISR,2018,,,612946831400.0,1.00498176318833,,,1.00630326704546,,,,,0.967944928579467,1.01454058123224,,1.04192960718509,0.989735367489132,,,1.00776234880735,,,,,1.0202892832905,0.959207732886684,,,,,,,,,,1.00063823520021,,3.78466405909266,,,1.0070808620243,,514654463800.0
ISR,2019,,,643282608600.0,1.01352192865403,,,1.01349431818182,,,,,0.970250121430383,1.02345355656584,,1.05949312206115,0.985967006860718,,,1.02737586320994,,,,,1.02643980816166,0.919167085706133,,,,,,,,,,1.00735162001702,,3.81686398503942,,,1.01318943712443,,539595318800.0
ISR,2020,,,636616430200.0,1.00729472466863,,,1.01198508522727,,,,,0.934026158922163,1.02751465912956,,1.07841984107313,0.985872984967399,,,1.03704592257126,,,,,1.03389013510784,0.852779833298891,,,,,,,,,,1.00355600901359,,3.74670075990815,,,1.01530809122272,,533662306699.999
ISR,2021,,,686495463100.0,1.02250689440441,,,1.02476917613636,,,,,0.964904948937787,1.04413592327786,,1.08675720385036,1.00793639100452,,,1.06015277459239,,,,,1.06339917511985,0.8593265361748,,,,,,,,,,1.01765469890306,,3.65057321256629,,,1.03004565650701,,575631415500.0
ISR,2022,,,757786752500.0,1.0674317231563,,,1.06525213068182,,,,,1.07479160514353,1.09400892067019,,1.14412130983473,1.05764106464642,,,1.11204268988056,,,,,1.12297158358321,0.955701811355755,,,,,,,,,,1.06025682070004,,3.53988088753525,,,1.07740219581013,,634304344500.0
ISR,2023,,,807133832246.322,1.11253447202535,,,1.10961327609666,,,,,1.11740763647955,1.14884956685783,,1.21479052219039,1.11141262202175,,,1.15990002498535,,,,,1.18267594934797,1.02257386990373,,,,,,,,,,1.10797247114406,,3.58691351552502,,,1.13084219203743,,674990086435.152
ISR,2024,,,840195637327.635,1.14751119232178,,,1.13847440346934,,,,,1.15932518896626,1.1958336566331,,1.30812993715069,1.13200906280051,,,1.22037014277774,,,,,1.22540813804406,1.03213906854919,,,,,,,,,,1.14090514957573,,3.65901052855583,,,1.17204585601955,,701314814183.182
ITA,2015,2395900000.0,653734200000.0,648945300000.0,,,0.970557308096744,,0.971192749635862,511734200000.0,206006100000.0,76890100000.0,0.972032588048438,0.955731684467916,,0.934264672190558,0.977302921661037,,,0.94539110516901,,,,,0.976736422065017,1.01774290400393,,1551392800000.0,1039658600000.0,32550699999.9992,3.12370418245871,302253600000.0,,228838000000.0,262481000000.0,0.957614957654792,1009503800000.0,0.738693556688067,,1085674980000.45,0.956001834975505,172697100000.0,476248200000.0
ITA,2016,3948100000.0,669634600000.0,665513700000.0,,,0.970071988999437,,0.976452500404596,518129000000.0,208624600000.0,77704300000.0,0.962026167702451,0.96067471796097,,0.943967430204481,0.978115802827498,,,0.9572017172755,,,,,0.976064406654129,0.97860029745676,,1571775200000.0,1053646200000.0,34942100000.0021,3.30392287477364,306494700000.0,,231800100000.0,259275900000.0,0.962604903545642,1022652200000.0,0.700543774724746,,1094578051824.81,0.961194748831484,174888900000.0,490624800000.0
ITA,2017,4605300000.0,687223900000.0,683415700000.0,,,0.982932945078059,,0.984220747693799,525732200000.0,211694800000.0,79383400000.0,0.977754512345413,0.972439082693688,,0.956163861873177,0.983111174843989,,,0.963967370296631,,,,,0.983226957800377,1.01312342315662,,1602831200000.0,1077099000000.0,32635600000.0022,3.01705373640487,310993500000.0,,234654000000.0,263209800000.0,0.97556308103746,1049068700000.0,0.689894928983457,,1104079296291.7,0.972581065610576,179820000000.0,503595700000.0
ITA,2018,5503100000.0,708193400000.0,703519500000.0,,,0.99514680902694,,0.990127852403301,536500500000.0,212947900000.0,81885400000.0001,0.997420669740214,0.984545060835736,,0.968787008543852,0.990919315522096,,,0.97428930080807,,,,,0.991822066737694,1.03991384922998,,1629573200000.0,1093072700000.0,30111999999.9995,2.74100339730763,316003500000.0,,241667200000.0,256902300000.0,0.988557456036474,1068463800000.0,0.681218664811452,,1105725007004.22,0.984532492580961,187017000000.0,516502500000.0
ITA,2019,4853200000.0,724468800000.0,718799700000.0,,,1.00145595729193,,0.995306683929432,553855800000.0,220489200000.0,85010300000.0,1.0043521004232,0.993050195961125,,0.977041690926021,0.999548520674379,,,0.984487368234123,,,,,0.99951235877195,1.04042770502858,,1654938400000.0,1101082600000.0,28134600000.0026,2.5439632210118,311298800000.0,,248356300000.0,257967800000.0,0.997401924692829,1077801200000.0,0.647298008763,,1103950747176.57,0.99316551450544,192135100000.0,526664600000.0
ITA,2020,4221100000.0,683230300000.0,677496800000.0,,,1.0,,1.0,528262800000.0,214605500000.0,81610900000.0,1.00000020983347,1.0,,1.00000028882793,1.0,,,1.00000005992134,,,,,0.999999999999999,0.999999761184505,,1601297500000.0,1073034700000.0,111035700000.0,10.3072733514176,292443500000.0,,232046400000.0,226448700000.0,0.999999793004249,966220100000.0,0.63229200989033,,1073034922113.67,0.999999999999998,182746800000.0,494750000000.0
ITA,2021,3278300000.0,743221700000.0,737484000000.0,,,1.01941276389226,,1.0078491665318,570104800000.0,231036800000.0,86928800000.0,1.04939064539563,1.02079524291281,,1.02141642259783,1.06047534457372,,,1.01284800654589,,,,,1.03580466661043,1.09924750294882,,1696208300000.0,1126103500000.0,91680800000.0007,8.11778620834873,304775500000.0,,252139200000.0,250335100000.0,1.01482111633018,1037701000000.0,0.61742909957691,,1109657142405.78,1.0253465608252,197843800000.0,539640200000.0
ITA,2022,6251000000.0,789479600000.0,783709200000.0,,,1.108468818248,,1.04102605599611,593678400000.0,233684500000.0,91897500000.0,1.1671417495837,1.08109477474265,,1.05199751262829,1.15988409072693,,,1.04888075986359,,,,,1.09827639703919,1.33473397258183,,1792063100000.0,1198384700000.0,40707700000.0001,3.37925399355175,327180400000.0,,268096400000.0,268505100000.0,1.08429940050252,1163928000000.0,0.595657817911223,,1105215680691.7,1.09361991308609,209091600000.0,574617600000.0
ITA,2023,7422500000.0,830663500000.0,824762000000.0,,,1.17390600984002,,1.08804013594327,649166000000.0,259156400000.0,92685600000.0,1.1848212848113,1.11628247319007,,1.05312048697151,1.16576358141473,,,1.10989261989694,,,,,1.11126622422803,1.25629735158601,,1909562100000.0,1260396100000.0,32614300000.0025,2.57247369615831,347935400000.0,,297324000000.0,306477200000.0,1.13926583379188,1235204300000.0,0.604017943041748,,1106323092131.15,1.12702104698081,219874800000.0,604887200000.0
ITA,2024,7861812500.0,876008426407.408,870268232775.427,,,1.18813752308033,,1.11313113161405,688770447627.394,282695114293.645,98036283333.7485,1.18404588798236,1.13140879526763,,1.08376912623926,1.18958494067978,,,1.1330612151908,,,,,1.11135557568086,1.24318066934811,,2002892116160.17,1314121668532.77,71254167677.1158,5.38994387595901,368948195131.335,,308039050000.0,320716737500.0,1.15527250759542,1250729313355.66,0.598416301613166,,1137499299856.08,1.14755333117455,231588919858.725,638679312916.703
JPN,2015,-903100000000.0,260769800000000.0,260452325000000.0,1.0,,,1.0,,128734300000000.0,28698600000000.0,37650075000000.0,1.00000106592308,1.0,0.736914172836551,1.0,1.00381469572994,,,0.999909307368481,,,,,1.0,0.999999999999998,,430083900000000.0,301349600000000.0,381600000000.469,0.127010965346732,37748900000000.0,,62385625000000.0,65092000000000.0,1.00000033326124,300064900000000.0,103.469436920667,,301349499571893.0,0.999909437265346,39254625000000.0,221197700000000.0
JPN,2016,-750000000000.0,267558400000000.0,267218225000000.0,0.998812250784764,,,1.00379106992418,,131690200000000.0,29019200000000.0,38322975000000.0,0.916924445395489,0.995615026330349,0.728019048453774,0.997703571445221,0.99516869408942,,,1.00410799843213,,,,,0.991730703011646,0.867968947644624,,436137200000000.0,304447000000000.0,5921399999999.75,1.9497723059496,36953100000000.0,,64348025000000.0,64179700000000.0,0.996623319943532,297775600000000.0,105.519501512329,,305478503169332.0,0.99542326966983,40408925000000.0,226809300000000.0
JPN,2017,-488600000000.0,272248600000000.0,271924150000000.0,1.00364808687537,,,1.00353833192923,,133193800000000.0,30183500000000.0,38971750000000.0,0.957201521391369,1.00064344604742,0.742593295290357,1.00015184656603,1.00542110902222,,,1.00336163419325,,,,,1.00150469583856,0.942026492344744,,440654800000000.0,307461000000000.0,4918799999999.67,1.60235903944448,36567800000000.0,,64038550000000.0,63954000000000.0,1.00041267993889,302053600000000.0,105.101900918096,,307334169353773.0,1.00055015808386,41451550000000.0,230472600000000.0
JPN,2018,-289200000000.0,281511400000000.0,281117075000000.0,1.01357427674557,,,1.0055602358888,,133754600000000.0,30660700000000.0,40180325000000.0,0.966635439936585,1.00811281583716,0.756093493385346,1.00430599195981,1.01681705201819,,,1.00335907028289,,,,,1.0123899780316,0.99264643526592,,444448600000000.0,310694000000000.0,5512499999999.97,1.77590681587397,32684900000000.0,,62913575000000.0,61931900000000.0,1.00748911692262,304892300000000.0,104.15863643124,,308384472627374.0,1.00815317173362,42469475000000.0,238647600000000.0
JPN,2019,-692300000000.0,287061600000000.0,286686000000000.0,1.0181555951472,,,1.01002527379949,,134656300000000.0,30615800000000.0,40646900000000.0,0.937492723264673,1.01320229374891,0.777836681977805,1.00712015291992,1.02432594643927,,,1.0097287884179,,,,,1.02036466983563,0.956003416872983,,450307500000000.0,315651200000000.0,10593000000000.2,3.36329597290319,32201200000000.0,,63393600000000.1,62312000000000.0,1.01206231063276,304365900000000.0,103.231509382627,,311889096831053.0,1.01313558255559,43503400000000.0,243182600000000.0
JPN,2020,-1036700000000.0,283311500000000.0,283427925000000.0,1.01824043437686,,,1.01112047177759,,132243900000000.0,30595100000000.0,40125175000000.0,0.912793590953985,1.01389328883592,0.789485066941297,1.00057190994054,1.02436558275786,,,1.01915809969509,,,,,1.02147175209467,0.88279413271882,,462174300000000.0,329930400000000.0,37110899999999.8,11.2835545344893,30786700000000.0,,61523625000000.0,78728000000000.0,1.01533414851927,291782800000000.0,100.742047708736,,324947605161474.0,1.01349099928881,43664625000000.0,239763300000000.0
JPN,2021,-1390100000000.0,288894500000000.0,288853900000000.0,1.0156104182574,,,1.00370682392586,,136119300000000.0,32361100000000.0,41435400000000.0,0.974594932804241,1.02389587352344,0.815186029388451,1.00474223401463,1.0516540731115,,,1.01712272092392,,,,,1.0452873360778,1.01384095983406,,456603900000000.0,320484600000000.0,23266500000000.0,7.29141367212533,29159700000000.0,,62322800000000.0,67808000000000.0,1.02123010982532,295828000000000.0,98.69052732558,,313822121886731.0,1.02428033549803,44524300000000.0,244329600000000.0
JPN,2022,-1028400000000.0,295536500000000.0,295244950000000.0,1.04106218715534,,,1.00690817186184,,138763699999821.0,33540800000000.0,42656350000000.0,1.11342274392228,1.05470635171421,0.841617841617842,1.01662143512518,1.1026165686749,,,1.02111109353974,,,,,1.09457245408469,1.28742632005731,,463885100005646.0,325121400005824.0,13030500005824.3,4.02060519838136,27480199993415.3,,62566549999821.5,68231900012230.4,1.05119738071385,311062500000000.0,94.9355050361185,,309286729562663.0,1.05549773239611,45389350000000.0,249855600000000.0
JPN,2023,-777625000000.0,300668487762238.0,300371875000000.0,1.0749130397896,,,1.0342881213143,,139928403956015.0,33475025812189.2,41325796862160.9,1.15590905670788,1.08323143516651,0.868551191098798,1.03357185084148,1.13283567865275,,,1.0602406579517,,,,,1.12677384893136,1.27261220302456,,475474078914883.0,335545674958868.0,12184419161060.0,3.63966010572308,28403560017924.1,,65127581281664.5,72489937382151.9,1.08266434572693,322583630797808.0,94.6773947915255,,309925856783964.0,1.08346395146568,48372498714609.7,251999376285391.0
