Country,Year,Core.inflation,Export.performance.for.goods.and.services.volume.growth,Exports.of.goods.and.services.volume.growth.nab,Harmonised.core.inflation,Harmonised.headline.inflation,Headline.inflation,Imports.of.goods.and.services.volume.growth.nab,Potential.output.volume.growth,Private.final.consumption.expenditure.deflator.growth,Private.final.consumption.expenditure.volume.growth,Productive.capital.stock.volume.annual.average.growth,Productive.capital.stock.volume.growth,Total.domestic.expenditure.volume.growth,Total.employment.growth
LVA,2015,,4.67368907292857,3.05525060262191,1.463624987317,0.212948967406405,,1.01334386212687,2.02954158810068,0.119760907554337,1.83460129759399,2.58749513946631,2.36101282859971,2.43641810901941,1.27972126747963
LVA,2016,,1.3932382524854,3.89264007090559,1.17000975008102,0.099165013916533,,4.18970243510518,1.60626547786907,0.697101598185824,3.90463084653236,1.92491960936684,1.75980146487146,2.71622258739093,-0.315190508953535
LVA,2017,,-0.941253921880502,6.4554314001136,1.67211683401602,2.89374880329039,,8.56352889965891,1.24051006491761,2.85691820437681,2.80636916944785,2.08010823358873,2.28730457046248,4.68810331049798,0.155761787063312
LVA,2018,,0.0559444228043873,4.36305693258802,1.91277859243425,2.55426911656394,,6.32885803076975,1.09424885854237,2.65876946259772,3.61273849179827,2.64508090518295,2.86455166637897,5.51120791695136,1.6175895401464
LVA,2019,,-3.9579606534172,-0.57016848392081,2.22029667551735,2.74705334742879,,2.02746071804725,1.13476832313198,3.30597576564331,-0.114476061558534,2.89558851146407,2.71860416217588,2.27318162110697,0.0824787617188605
LVA,2020,,7.66629671643392,-0.297619355505077,0.887336978077272,0.0806228692529345,,-1.12276731389318,1.33409205494428,0.251869533384735,-4.78008659489431,2.40007431530229,2.33071804619279,-4.22212253653667,-1.86614656301217
LVA,2021,,-3.80512262955335,9.09254390800749,1.88779600394699,3.23919564833798,,15.1399445727989,2.04535369010379,2.62665727702999,8.05187109811766,2.52563892823669,2.60619925921355,10.6202920998901,-3.25181252391042
LVA,2022,,6.04736712182425,11.4199478343705,7.60192771813512,17.2447106559752,,9.91279044085917,2.45095219701885,13.7759251935592,5.09871457636042,2.46303095882975,2.29396994335272,1.10893884073754,2.56158015546949
LVA,2023,,-5.03049043660592,-4.69824230201243,8.43100720629343,9.05760356762715,,-1.98449574607697,2.45014498983019,9.03464553188225,-1.03186712580815,2.6168025392063,2.79460961450992,3.67519145573003,-0.219104399014526
LVA,2024,,-3.56621037303638,-2.17445879520993,3.82039321631214,1.15651192855528,,-2.92492416473829,2.35707853913067,2.80207280614873,0.121362232518905,2.39187547050888,2.25017272988848,-0.797763933563687,-0.391934174097955
MEX,2015,2.36274794063637,2.57161666838928,7.02945548063579,,,2.72064126257006,4.94889485090705,2.2090964389408,0.822226720397708,2.68650080866254,2.35347249901035,2.38909005502371,2.82738378918133,2.3864677078578
MEX,2016,2.97047807106047,1.58749421624887,3.06730776042176,,,2.8217077516971,2.53358189648034,1.85957022909859,5.58259836819452,1.92626433715297,2.30742082298335,2.23734767245368,1.72091057772253,1.91199184214581
MEX,2017,4.68380468239563,-1.66598874685184,3.19751891288757,,,6.04145582303512,5.64859998939464,1.50558633808494,5.64742644316568,1.72311908275073,2.10842712076105,2.0222731323496,1.15380959894607,1.42397119312099
MEX,2018,3.81812725635309,2.27253106894369,6.52712052475681,,,4.89935096477249,5.60409525325321,1.26146889443908,4.42339866678212,1.46309284653893,1.97602923784314,1.89851420231057,1.19332460964696,2.5656704423854
MEX,2019,3.70500590057601,-0.0234580117160448,1.16426299184801,,,3.635961213044,-1.08097708288136,1.00744187605079,2.573365675931,0.898213864957299,1.62924621767591,1.46965826641217,-0.56334298623085,2.39492429645082
MEX,2020,3.75849847372636,2.21361043085356,-7.01863273141841,,,3.39683415570032,-11.9908344120172,0.672031776450325,4.80431274972909,-9.83383876646337,0.734792076408084,0.341512432028765,-10.5952789758425,-7.81534230093472
MEX,2021,4.67840047252282,-6.04663527785237,7.08564606840861,,,5.68920847683778,15.7478521904762,0.832515204738868,5.55982626273502,8.41653156600138,0.608488774439991,0.816858544419361,7.98971205466677,8.48277754095558
MEX,2022,7.58170824560241,0.662557454731996,8.88509743998041,,,7.89627619168526,7.63215849392483,1.0774516379158,9.03170311935784,4.9142018469901,1.02541575680301,1.15865634620651,5.06192484847666,4.27960405490708
MEX,2023,6.73554599349434,-6.59502746243473,-7.36451282986526,,,5.52796087329718,4.97365658465873,1.40130838085751,1.90765121138031,5.00464216829162,1.71324782468889,2.10358107716185,7.11451228545559,2.58453596993481
MEX,2024,4.11474261624394,-6.69027993949979,-1.94034966682506,,,4.73637170559194,2.65348318376377,1.71857060344213,3.8385518522477,2.7593813672822,2.25664442930366,2.24845673055106,2.97560992031016,1.53465830281755
NLD,2015,,4.11499856533563,8.30168894499475,0.915810984686132,0.212112102081122,,15.5595088211389,0.973580209520591,0.120403761578388,2.20665835172215,1.26104677468889,1.74273786096188,6.66067540937001,0.907735136209951
NLD,2016,,-1.7005598289451,1.82205865994871,0.597499999999883,0.104164930584403,,-2.3986305360803,1.32370279633423,0.701816977145015,1.22390268413758,1.34840115458964,1.11169074088633,-0.873067878333572,1.32028809868665
NLD,2017,,1.81233008489325,7.05918737565759,0.750515668878407,1.29363090729018,,7.86075486561386,1.57953070357117,1.94751637136569,2.39175201494675,1.24434223079287,1.35301717587345,2.92873420971485,2.04895315706044
NLD,2018,,0.989353928369269,4.85500102041109,0.980077781340611,1.60090729037358,,5.44564021274924,1.83187728649281,2.07805290857648,2.38649561539036,1.42040637891385,1.41441633348956,2.427292039365,2.2222222222223
NLD,2019,,-0.296112414152745,2.66167200536199,1.87680657900108,2.67574759967364,,3.93600516828771,2.01967230058675,2.3441705333999,1.02455231122663,1.6005357159423,1.73522470871589,3.32514112117403,1.98840331120878
NLD,2020,,5.75687818559614,-3.76276038120263,1.91895780051146,1.11236282565348,,-4.09041465951063,2.1006461228591,2.008301808132,-6.16995578172603,1.57837648682305,1.44649552712445,-4.11885443613239,-0.0137105251131118
NLD,2021,,-2.58257140154747,6.8258845889722,1.75971016538429,2.8266679132679,,6.50229943791517,2.16611864239985,4.38966527621058,4.49741040722616,1.47141013141535,1.47661931560724,6.05167919086236,1.5156778498949
NLD,2022,,-2.84558422048107,4.48743339432765,4.77786768388999,11.63536070679,,4.41742218789587,2.23699221248788,7.57299560550538,6.92172122428289,1.51179407778075,1.57770455794923,5.01190454633225,3.16259635472952
NLD,2023,,0.0230678153789228,-0.379332588422898,6.35898944444108,4.09616311079905,,-1.7230920957703,2.28941855495842,6.88258106706746,0.788784569202278,1.6107210868049,1.54015475230587,-0.865911666208532,1.98935055865915
NLD,2024,,-0.841102205205388,0.0376391395599001,3.2757617611428,3.19668029833599,,-0.0066799674649615,1.89275017830747,3.11959674453716,0.761904953443022,1.38743696702967,1.36986492204947,0.937961637755592,0.630566801894474
NOR,2015,2.66288972175204,-1.33933858032768,3.92619140073491,,,2.17113665389523,1.88288201840116,1.87588031459713,2.33886732755478,2.7099742601346,2.03522241946534,1.97093827512626,0.949202630306473,0.585845223471608
NOR,2016,3.26333209693021,-2.8312343384404,0.387733818677233,,,3.55833333333337,1.93255380544532,1.69070829869982,3.06228786649486,1.1233052016776,2.18800871976165,2.36688629695122,1.74814985385029,-0.0375763269140492
NOR,2017,1.69668003642307,-3.392019897757,1.59550479967956,,,1.87494970628468,1.84083894878216,1.63488282745918,1.98472567411956,2.2387477838634,2.5731592762918,2.61730743848624,2.57215028406918,0.281928390188895
NOR,2018,1.75514608749044,-5.38409350863652,-1.53736293731166,,,2.72511848341234,1.39028592982918,1.48412498909603,2.35895796926717,1.43326197919447,2.5235213499689,2.51481198013077,1.92768235257479,1.8180114328554
NOR,2019,2.340819480805,-0.763832032456875,2.11572763445648,,,2.19146482122258,5.33614703592403,1.48853301292212,2.29546717503707,1.0225698711739,2.68017819293759,2.74807893044984,2.14953421062307,1.13207547169812
NOR,2020,2.66505774895325,7.15079653954572,-2.32872768155534,,,1.30173062452977,-9.85472695919272,1.44546271364396,1.56437884604351,-6.22096045469431,2.48419217117856,2.29948690824496,-3.89350027959003,-0.527848562067703
NOR,2021,1.65975244480812,-2.51140337738111,6.0911931288781,,,3.46133848325036,1.82339357638322,1.5020343442286,2.89314997047559,5.09751900230206,2.24989632852676,2.22914963079425,2.52738983732128,1.48215919487649
NOR,2022,3.6128847412805,-2.30445389461454,5.24945097002738,,,5.77930935458396,13.2591958315874,1.70197316383013,5.85631566352259,7.83617266101803,2.20626427257535,2.17645544321282,5.60900329947424,2.73169852145691
NOR,2023,5.82729370286901,0.66744331061507,0.235844831449839,,,5.51106284783501,-1.5655291470501,1.8339706474429,6.73198101957726,-0.882682467007811,2.04091749151793,1.93035264138508,-0.763569452739901,0.930232558139537
NOR,2024,3.50311938510008,2.28215033682039,3.74504473265308,,,3.2233693554607,1.7103754467892,1.6999393443383,3.26213152881266,1.10761130079186,1.58833769158745,1.47054636480091,-0.739142433432988,0.467681071211203
NZL,2015,1.1068425391653,5.86507926670795,7.98509620017344,,,0.292703309027573,4.52978897708975,3.32773259539523,0.774993312373851,4.07435976550447,3.09302916255076,3.07682573964183,3.1327494266332,2.62131715771231
NZL,2016,1.34645083423436,0.594188722763079,2.73803503970969,,,0.646237225422581,3.74704411864063,3.57629884347678,0.656620217243955,5.75814174115415,3.052738784788,3.01737904681259,4.33852102288336,4.82372809795228
NZL,2017,1.39129311454312,-3.53106884594497,2.5376742570101,,,1.85078707072009,7.13746125192112,3.57277545651186,1.57024381670031,5.47336552410454,3.02021598506202,3.1176951357855,5.29594772948501,4.17883395428457
NZL,2018,1.17896840563452,-1.84355011879701,3.11582335667495,,,1.59829794991765,6.79204454278003,3.47924968007764,1.30618291711724,4.59531830353286,3.31065916159974,3.32703008261439,5.12726545724769,2.88034022810749
NZL,2019,1.80012087212238,2.39099266980256,2.63010172647489,,,1.61963190184015,2.38260572599465,3.23093541157901,1.57199370644122,3.12355082360864,3.34965039666885,3.36703782289571,3.20463108721336,1.28711010898158
NZL,2020,2.22366761352252,-7.01571109226957,-13.3151013874066,,,1.71456170007259,-15.615201583313,2.77014301756729,1.62876554297551,-1.58869984106842,2.88625864971804,2.72856952773313,-1.76071645333182,1.28930525925239
NZL,2021,3.71167411995712,-10.8645265382837,-2.65932070361194,,,3.94112060778831,14.8285766990803,2.56551205739437,2.94118286332788,7.3956996651122,3.19915289394767,3.35976332710199,9.99195635370266,2.18864468864469
NZL,2022,5.99308493096356,-3.84169164800289,-0.803149357322411,,,7.17222476016421,4.65988892458806,2.62162577843756,6.35265890165378,3.42892114005944,3.37321295177617,3.34349688546601,3.43573872774832,1.66681602294112
NZL,2023,5.64717437754868,7.76301927856042,11.4084439698452,,,5.73316282953542,-0.608492582968779,2.73380938076717,5.56488799424073,0.370238880154176,3.14413485335547,2.9814529442196,-1.79108038714243,3.34067871308946
NZL,2024,3.47926816632531,-0.951602558228998,3.40105520369008,,,2.8668186606545,2.01394928272498,2.30682909279396,2.38962384050259,0.760977787532411,2.68667511979802,2.56701828090976,0.0691424112976904,0.0597065847833562
POL,2015,0.451204424714291,2.69016022811039,6.62098423024275,,,-0.874125874125994,5.64872264012124,3.87223071589699,-0.438774261648661,3.84873429718891,4.39348553498401,4.43725637888066,3.91225107008179,1.40276770797213
POL,2016,-0.188364848221369,5.50477276865691,8.94714947650719,,,-0.664767331433836,7.73448166188196,3.83988474259669,-0.688186202703875,3.74179417890153,3.73328581732781,3.35430530287198,2.40698992971205,0.702561551852767
POL,2017,0.70407200406477,3.213166271948,9.05621493348355,,,2.07593553673865,9.75704688440358,3.78688732173383,1.87481112488888,5.99704394732993,3.28114987400569,3.27305962903684,5.54354330333766,1.39377662530099
POL,2018,0.75681130171543,2.32153898342507,6.75874227038526,,,1.81295156542703,7.53037753683668,3.89829135869363,1.50333965272787,4.8493649935496,3.74252869884731,4.01586530765221,6.87778895710535,0.371435965352944
POL,2019,1.88139351884936,2.14923038312303,5.32762809532798,,,2.22747880938249,3.25731588483555,3.90436231989055,2.23878877403797,3.28757579231859,4.19282056373305,4.29283862241473,3.56300683674489,-0.139531356639111
POL,2020,3.84777418901893,8.48775149631217,-1.07962627068231,,,3.37446972618582,-2.56219774519758,3.69234083946681,3.39539069589752,-3.2168926684202,4.08428268836256,3.75713489276849,-2.65025163880578,-0.115426089333724
POL,2021,4.05679513184501,1.96347334976346,12.2945504043419,,,5.05502704719322,16.3073616506429,3.39841750736565,5.58415470959851,6.32539096506484,3.46831190478159,3.47035709703628,8.8806020831174,4.37453434093086
POL,2022,8.96036387264495,0.14774396931702,7.39964205182879,,,14.4294507575752,6.85619522582998,3.36148298203818,14.0550236860456,5.08990410589203,3.42515126924089,3.34562305899892,5.46043250773683,0.522988170852514
POL,2023,9.9349991071637,3.95543409139407,3.72832711018386,,,11.5289128000595,-1.45229156685954,3.46468638458217,9.23272506175854,-0.274185144537938,3.58829382244721,3.84121638858397,-3.00522673972384,0.323174358476592
POL,2024,4.46596846669377,0.821820948111252,1.34857011782712,,,3.83816463129749,4.15968413670826,3.31365800918151,3.8235993465494,3.74977233600171,3.9044206932026,3.86227247651128,2.85620866923605,-0.607406529142125
PRT,2015,,1.60804040385574,6.25225032424628,0.595188196831245,0.507563194130597,,8.06564283065219,0.183675429748291,0.763421399932497,1.76892041284732,-0.446501992828914,-0.388432662489421,2.22001105277302,2.0272566413162
PRT,2016,,1.93261285451572,4.71166987438583,0.877500000000083,0.635833333333096,,5.22051416582011,0.47030546788605,1.07047397121121,2.35936683770309,-0.369301701775512,-0.292275652696745,2.18841626952111,1.96859889510377
PRT,2017,,2.86614968995741,8.39056075264844,1.2482135923933,1.55594014723097,,8.0285270102036,0.824889797587844,1.60836064316352,1.77942624312128,0.0098642848823402,0.166045556112778,3.05579432928626,3.65337177999797
PRT,2018,,0.554574474607691,4.29681978517876,0.8085571619728,1.16762609872622,,4.9067912691704,1.13759704994544,1.63551896273616,2.55964478846373,0.315540377692585,0.409789155041352,3.18097128774441,2.83131122690153
PRT,2019,,1.31280734968934,4.0044108616235,0.436242968718275,0.299821074519841,,5.0629392145803,1.37642605867289,0.901273657681685,3.4605984104369,0.581793541939021,0.627024009387441,3.23551870769002,1.23428088344077
PRT,2020,,-8.46544708224002,-18.3346609829734,-0.203071864876634,-0.121337768992561,,-11.5903768690433,1.47691732986917,0.432014723910896,-6.75855479886606,0.491692425091557,0.448926389526235,-5.18579445349661,-2.29127956742312
PRT,2021,,1.62768389559592,12.0345443519172,0.242244149803582,0.941308982662434,,12.2588435369255,1.67340328959571,2.04266916878828,4.89478527095812,0.65728642890403,0.793612440930005,5.68016908394024,2.19490828285419
PRT,2022,,8.40045477689118,17.152864444998,4.95561534372,8.102658111824,,11.2655650036888,1.94964884589514,7.266620804122,5.57587671284679,0.900423255160874,0.911833068712667,4.69907284040811,3.28358989101743
PRT,2023,,3.42005252009615,3.47920297064955,5.38781524782263,5.26428323692954,,1.7351194538319,2.1393471283761,4.38818845084111,1.95849420152335,0.97753344698117,1.04692324861311,1.73486851188117,2.25205848259074
PRT,2024,,2.76367363900228,4.18485566794357,2.74541977414387,2.73086780167655,,5.55553812154437,2.1212805178024,2.85026943441085,2.73631437796131,1.03471094398871,1.03784068655015,2.28471230851419,1.07808676650011
SVK,2015,,2.014554735875,6.42570672321546,0.489046693910282,-0.343813842244742,,8.65053919844544,2.48492817779983,-0.110004258535952,3.09829023627313,2.4868007367354,2.98103492558079,7.18388762286183,2.58037896340495
SVK,2016,,1.17950055963024,4.98880769491733,0.876666666666921,-0.48166666666647,,4.78881924918738,2.82198887919863,-0.250353374497962,3.39534160181348,2.58681518800817,2.06856712793753,1.67626293945877,2.80940594059406
SVK,2017,,-1.82916522484149,4.03980904065817,1.35892013349603,1.39086600458829,,4.35872467192993,2.93973843620878,0.98368258192761,6.36101591543363,1.88140352889555,1.91100579787604,3.26697703463833,1.54789133662374
SVK,2018,,0.236613422417719,4.99859666160378,2.0204242972529,2.53297324975468,,4.33873712110208,3.24867001047849,1.91205587133884,3.96674178324885,1.98294277522454,1.96880579859875,3.49494893183385,1.4245211257866
SVK,2019,,-1.54326468512848,1.35373498096487,2.01715983894697,2.77164720096658,,2.3527253519636,2.8443953124917,2.30948037469675,2.80649920239622,2.05312371667266,2.13089895500103,3.23481651870114,0.65940059803836
SVK,2020,,2.13779612834833,-6.45391480522598,2.44555641694214,2.01424865390203,,-8.03462183057982,2.21644869032752,2.21824218957568,0.121410768464472,1.66607888138944,1.33410649731543,-3.89812084907933,-2.02717086292648
SVK,2021,,-0.286636418721244,10.6040903409439,3.345716382315,2.81958497553001,,11.549232155239,1.83396905964148,3.14465973215182,3.24628637108653,1.40335866203817,1.53168550374686,6.62714839443696,1.15653178734037
SVK,2022,,-4.18372702889747,2.92841521323081,8.23884438724644,12.126487883974,,4.40748933626418,1.73184247742198,11.8053377991883,5.21355881050113,1.39540437733086,1.308666080319,1.69083789634344,1.69397199820351
SVK,2023,,0.230022511721671,-0.223855021388701,9.48202815587643,10.9836065626168,,-7.04907994639049,1.9047483001147,10.2186915861086,-3.11669027963345,1.80169525058902,2.19169552981022,-5.17359059531802,0.231381470117228
SVK,2024,,1.91380158026995,2.27056066728068,4.31214274204395,3.19292971651832,,4.10262316743825,1.95897794915192,3.16845623375593,1.82017746665707,2.19572064117766,2.09229641951818,4.10921208888134,0.371667247403266
SVN,2015,,1.46162584096207,5.43042944806739,0.265706336009373,-0.763301963248878,,5.27285065128784,1.73924869968909,-0.820630280220399,2.40707848269122,0.159087386646164,0.159492382535433,2.05232004660814,0.081810744477778
SVN,2016,,2.58795256628355,6.43041307491424,0.688339069493225,-0.153334611122119,,6.62698433380467,1.95787129348628,-0.464267035636652,4.09303364220871,0.0223446439651269,-0.0104630305607145,2.88385424176704,-0.272479564032693
SVN,2017,,5.07596829359639,11.0703750232471,0.732464307882708,1.55656637315867,,10.6717172134927,2.26148357767252,1.54050888309419,2.50819105939864,0.232430140149901,0.375991260912272,4.31264533511812,4.80874316939891
SVN,2018,,1.69468417767887,6.15538187523212,1.02538821789545,1.93376068376085,,7.08674775430782,2.62056460393197,2.01848085256793,3.40527691950138,0.652306559681335,0.834921935877432,4.9681794127244,2.24191866527633
SVN,2019,,1.79604563798107,4.48061379752396,1.89332942956057,1.6922915675666,,4.668943687545,2.90343831377224,1.39746237770538,5.49901623919418,1.01853642837307,1.01719564693505,3.57321978997963,0.229474757776643
SVN,2020,,0.183406850319628,-8.53073460225653,0.785402997940849,-0.275108616370503,,-9.11737712557429,2.77748125953845,-0.399633961085698,-6.14969004606557,0.662773956218885,0.542236403943576,-4.14931689613341,-0.457898753497844
SVN,2021,,3.00870524897815,14.4759984361252,0.879068662390537,2.04714393608175,,17.7863775241953,2.77733992662017,3.39340986865957,10.5480891968846,0.897696112196741,1.11580770110577,10.3081987227896,-0.690007666751853
SVN,2022,,-1.72259105329948,6.76580959402166,5.85492227979196,9.32143970084199,,9.18540486867452,2.8007703276017,9.90743362780653,5.29910204452109,1.24668398143704,1.27100767614972,4.45323849120874,1.49253731343283
SVN,2023,,-1.56880968659561,-1.98155925576549,6.6524273569629,7.21824335976483,,-4.4723932947531,2.74587672820608,7.49843156944218,0.147253309047002,1.36093121102076,1.4099054522343,-0.153005763978328,0.304259635475248
SVN,2024,,2.56370600279965,3.12302821876685,2.96655676601738,1.8525626989392,,2.98961690168728,2.56981610555803,0.889436202410394,1.82174719365209,1.25113211185131,1.08405926229581,1.29142907236233,1.11447766800299
SWE,2015,0.0240218095684241,1.38945086715384,4.74496088411479,,,-0.0467847449830145,5.50772847681235,2.05453826968055,1.05682523220057,4.08238189876681,1.58560983961245,1.70644386340732,4.40200543751897,1.36380500894133
SWE,2016,0.897250442621697,0.0395109932732822,2.91258889853432,,,0.98426924457803,5.13603061311511,2.21340915009966,0.886546657063164,2.24453297551618,1.80923302986785,1.87017653871993,3.02442819146138,1.46029466102533
SWE,2017,1.37279377371551,-1.39179609020971,3.5671718264939,,,1.79449904665574,4.76887845021891,2.25416869245532,1.73777452921185,2.49086252668963,1.97025800179885,1.99931646460543,2.53166933402591,2.24166790624346
SWE,2018,1.09264552908137,0.481097715175352,4.6154392717493,,,1.95353530127045,4.21781989235257,2.14568675799507,2.49489614526802,1.94615954368385,1.98770158501499,1.92951297704028,1.78696285207762,1.49584941503849
SWE,2019,1.51943586959725,4.25697501083185,7.08025441994319,,,1.7841509740383,2.08762470491361,1.95758351811898,2.04720322026212,0.802782910958371,1.75747800515406,1.76335117663841,0.250237904978064,0.633677852415346
SWE,2020,1.19022599396152,2.34143908435014,-5.90393740901247,,,0.497367318853563,-6.51226780369785,1.86010130814067,0.879969005994681,-3.08488306400608,1.78000074476819,1.73243638293356,-2.29562229243086,-1.542292711439
SWE,2021,1.29768724580551,2.48859783907243,11.6637361187403,,,2.16319736447136,12.5014691086431,1.8838512791633,2.19858907523425,5.80752184868192,1.91834013810104,2.04604000526255,5.84499416275042,0.668818459522583
SWE,2022,5.81539300035088,-0.946323050534502,6.24458347983425,,,8.36929098869199,9.73421137179923,1.95590700983466,6.71356854222503,2.89626018048314,1.98537551505711,1.92464343726147,2.93778290337211,3.08086973327541
SWE,2023,10.0244780635819,3.59213806843192,3.49532502959541,,,8.54862489687144,-0.805747796632176,1.94087734856797,6.40638238773519,-2.1585763851413,1.8092386921787,1.71891473472391,-2.39022368616931,1.3556997077073
SWE,2024,4.18830150103221,0.126318251273744,1.7148415093954,,,2.83503645007399,0.253331079562159,1.70824890283436,2.54109872401527,-0.0533781216389997,1.5594242380683,1.46874941114253,-0.235174731822369,-0.485276493615785
TUR,2015,8.0357678209533,1.6958965044882,3.23879846262963,,,7.67085364845926,0.662400827250522,6.03015867723143,8.17861408599329,5.15081720466236,,,5.3054333038743,2.9837181170717
TUR,2016,8.47368576841099,-1.35281744519349,-1.74188877921662,,,7.77513415328295,2.99593082413796,5.67677498098425,6.48987144682189,3.84294846514261,,,4.48178427751047,2.24369745259926
TUR,2017,10.0858193427789,7.36455369262245,12.4092914281206,,,11.1443110840763,10.6350762185028,5.32834367890571,11.2861516323227,5.76581244548595,,,7.44215534968471,3.4293051387356
TUR,2018,16.4620146680181,5.3444677167552,9.09060670035238,,,16.3324638988929,-6.17232902861801,5.09425002161527,14.1035502285623,0.831665087465424,,,-1.44938475608387,2.19089961420921
TUR,2019,13.4478933043874,2.57949479560735,5.27852046729613,,,15.1768215720023,-5.0119711410761,4.45957536034057,14.4148841558984,1.61180772749987,,,-2.20956468558801,-2.19682174327511
TUR,2020,11.1929553022839,-3.97610376820883,-14.6237526323993,,,12.2789574462574,6.77432681602474,4.2333342148594,13.3669716899574,2.90622595295405,,,8.69667955981208,-4.76006525440576
TUR,2021,18.2834931635415,14.4467664737774,25.0563247376062,,,19.5964926913324,1.65261752606895,4.42919278283584,20.6223628383766,15.9578175073729,,,4.00348644766318,7.75046020404966
TUR,2022,57.3398830325939,1.77114724668319,9.93207204925591,,,72.3088359891208,8.56789073114361,4.40381818850935,81.1484412086351,18.4723458144217,,,5.04869303693542,6.73170194961055
TUR,2023,58.4715981684299,-3.91366201890817,-2.8358664402862,,,53.8594087868032,11.7911121959351,4.37585628278211,61.3808804891745,13.5408846944976,,,10.6798964413054,2.99865165125269
TUR,2024,59.2834603911253,-2.47235939537809,-0.119605731480249,,,58.2992076226859,-4.68274772512804,4.10345945900302,61.8176670060988,3.57955431398096,,,1.9186282844893,3.17380179743574
USA,2015,1.23009777387661,-1.68899002961888,0.319637135997652,,,0.121137232537109,5.19080367057248,2.191610062336,0.183420417991769,3.37255207630558,2.31886659516913,2.33749751534752,3.62324124790837,1.72636892991552
USA,2016,1.6024223864291,-1.04059621911888,0.474057163681337,,,1.26736054339965,1.4566099080856,2.28590996687332,1.01249089934014,2.45453302527639,2.34260465204601,2.34491021911626,1.92692109942782,1.74124478763096
USA,2017,1.59865483381,-1.46721183663742,4.11439172302312,,,2.13144495002715,4.71008792130783,2.3211084697305,1.74562850839251,2.63814137638181,2.39293410606668,2.43991862524986,2.5853748928663,1.25344135079816
USA,2018,1.89683333333299,-1.5317072816465,2.85406500401285,,,2.43899951452499,4.03787025038898,2.36619131776804,2.04699762001599,2.74102975815548,2.54664944864878,2.57944032993076,3.13604192180365,1.58373708909937
USA,2019,1.6450462150453,-0.381517870768448,0.533794518879134,,,1.81325862191443,1.17694889691266,2.37790189999635,1.43246662547598,2.14726546842017,2.56686649351586,2.57246892086354,2.62214505142889,1.13896325400384
USA,2020,1.32997875091324,-4.65850999849043,-13.127906670689,,,1.2491887590939,-8.97942841847278,2.32354332802517,1.09386465144402,-2.53375308365644,2.40193330530356,2.31095871035222,-1.87142753210674,-6.171456984996
USA,2021,3.5769215194135,-3.61640436539449,6.47680369993196,,,4.6821889706691,14.6709062501279,2.34193282565184,4.13889843277121,8.7718621383332,2.44989077418921,2.49804171513456,7.11801010711702,3.22819610356882
USA,2022,5.35081700786982,1.40557428496751,7.51273045494304,,,7.99169021924702,8.59301989109666,2.39087353155021,6.55088157650833,3.03612941218478,2.47219211292668,2.44946011886722,2.83275192265886,3.74328659481671
USA,2023,4.14464866029131,1.33501521616097,2.76432462134781,,,4.12826962787742,-1.17212341215465,2.48139203540073,3.77273217856549,2.53019758907598,2.44365513448602,2.49254271090356,2.31803359064615,1.73506866521519
USA,2024,2.80367251316029,0.349679706529287,3.1894018564881,,,2.92692624172581,5.61567098272786,2.5097392442804,2.49416316905291,2.65940394358687,2.58800420814602,2.61834640708857,3.1079933568563,0.27419900669463
