"Country","Quarter","S_mean_tw","theta_pct","F_CP","F_CP_above","F_CP_below_adj_mid","F_DI","F_H","y_t_pct","debt_dR","excess_mortality","vax_rate"
"GRC","Q3.2021",53.0572516025641,1.48485085120184,0.369153294639809,0.369153294639809,0,0,0,-2.76972815495267,3.70393670303625,22.536672315237,58.96
"GRC","Q4.2021",61.5546428571429,1.88966000101492,0.11047925913281,0.11047925913281,0,0,0,-1.78150452324317,-7.45883393445999,24.5441017992545,67.8
"GRC","Q1.2022",59.6108173076923,10.5661075677401,0,0,0,0,0,-0.106571393614972,-0.70347630193038,16.385553130619,73.15
"GRC","Q2.2022",26.8873992673993,4.41498973145851,0,0,0,0,0,-0.328445538401635,-2.15613826202861,10.0760146973358,73.46
"GRC","Q3.2022",3.52564102564103,5.98992600252624,0,0,0,0,0,0.240419653012159,0.149090096011633,12.1441236216566,73.55
"GRC","Q4.2022",0,3.32991029042651,0,0,0,0,0,0.700162235563294,-1.9689425991233,5.98633091841728,73.6
"HUN","Q4.2019",0,0,0,0,0,0,0,0.149668859994285,-0.93139559881898,0,0
"HUN","Q1.2020",31.9642857142857,0.0826453365897001,0.280635224777701,0.280635224777701,0,0.0235109480011783,0,-1.25731551343982,-0.79473077013175,-7.28191951866329,0
"HUN","Q2.2020",59.3063186813187,0.0340104721521098,6.6065763883311,0.990879590304205,2.85241233227023,0.191293622373223,4.25334422930407,-16.5449613341264,1.11509384070749,-0.628578913117921,0
"HUN","Q3.2020",39.6062271062271,0.125714462478108,0.425334422930407,0.425334422930407,0,0.00427471781839605,0,-7.79035463927023,3.46287024273735,-0.339611846701491,0
"HUN","Q4.2020",53.2051282051282,1.84035173524394,0.597034876183012,0.597034876183012,0,0.763037130583695,0.115001715764864,-7.19726539949208,3.62755415575221,40.3218493751493,0
"HUN","Q1.2021",70.6730769230769,1.73948522094687,0.489882661988188,0.489882661988188,0,0.0624108801485823,0,-7.05028474973838,0.187966051024901,17.3302858600747,7.9
"HUN","Q2.2021",56.5247161172161,0.666057015060219,0.598460494575447,0.598460494575447,0,0.112425078623816,0,-6.11836744924014,-0.582590230373803,23.3990484693726,49.33
"HUN","Q3.2021",20.255782967033,0.277819825340153,0.213735890919803,0.213735890919803,0,0.320603836379704,0.111741123772873,-6.04793106348075,3.41190399612848,2.33447187383679,56.7
"HUN","Q4.2021",21.8779109432234,3.07928994507636,0,0,0,0.213735890919803,0,-4.76747125809568,-2.05705482053536,34.6253776035546,60.01
"HUN","Q1.2022",15.1110416666667,2.38863178059692,0,0,0,0,0,-4.67775459504045,0.120469574058362,3.97069855346761,62.08
"HUN","Q2.2022",0,2.5212669729612,0,0,0,0,0,-4.93341514298301,1.23354173336057,2.43665312006259,62.19
"HUN","Q3.2022",0,4.24394125900502,0,0,0,0,0,-7.04909827916335,-0.471589911804564,6.11029726689772,62.25
"HUN","Q4.2022",0,4.56568150880071,0,0,0,0,0,-8.92441503425568,-1.42540781932242,7.94224440107327,62.28
"IRL","Q4.2019",0,0,0,0,0,0,0,-0.202745144219119,-2.9637667075198,0,0
"IRL","Q1.2020",24.1071428571429,0.459765518066749,1.27562488761014,1.03960618593778,0.208623673799676,2.51078942636217,0.122223970508901,1.36945753888884,3.98061570810917,-0.850118780035348,0
"IRL","Q2.2020",80.9294871794872,0.0897208276426975,2.07457463248516,0.572765155772343,1.04522567883474,0.00842923934544147,0.0674339147635317,-4.56022070285207,4.37397040482309,16.8401933414874,0
"IRL","Q3.2020",44.1792582417582,0.0547765986807657,1.02597891566265,0.884789156626506,0.141189759036145,0.26636396331595,0,4.94472824433592,0.135575962710448,0.0147117897791907,0
"IRL","Q4.2020",67.5423534798535,0.103301722449098,0.612833396365312,0.612833396365312,0,0.0944074806689444,0,0.566666939075036,-3.6038058854845,1.45289830301148,0
"IRL","Q1.2021",84.3177655677656,0.268011564578295,0.0763689084696997,0.0763689084696997,0,0.08063972307139,0,8.59278065958714,4.38883888475494,11.2192410306491,5.47
"IRL","Q2.2021",62.1794871794872,0.111409360781008,1.47601600431577,1.47601600431577,0,0,0,9.74839760179804,0.872895644999005,0.885995381851957,37.61
"IRL","Q3.2021",34.3654212454212,0.485433665157168,0.609434004675418,0.0474847149793203,0.196682251393634,1.06993177935623,0,11.1317790670106,-1.23880486366381,11.1877188971216,74.45
"IRL","Q4.2021",34.7867445054945,0.475817103143752,0.0245852814242043,0.0245852814242043,0,0.112670832584068,1.3537358388779,7.36799592427341,-1.32056268612252,15.3178248466523,77.3
"IRL","Q1.2022",12.5810828754579,1.67190715502995,0,0,0,0,0,9.8111737046283,-0.861957552102069,0.148542765214913,80.17
"IRL","Q2.2022",0,3.93155274012961,0,0,0,0,0,10.9039410504277,-1.38618257040489,14.0391450523742,80.66
"IRL","Q3.2022",0,3.7826996352342,0,0,0,0,0,11.2835439709879,-1.07151707784322,13.8682127118449,80.79
"IRL","Q4.2022",0,5.90400407379319,0,0,0,0,0,7.94277714688766,-3.22706405054793,18.0782237262015,80.84
"ISL","Q4.2019",0,0,0,0,0,0,0,-0.774880880364942,4.59516541793076,0,0
"ISL","Q1.2020",22.827380952381,0.14567891502343,2.74851288830139,1.82319894249835,0.323859881031064,0.660938532716457,0,-7.89810467172464,0.345544870107517,2.84473857528864,0
"ISL","Q2.2020",40.9455128205128,0.0707553117697606,1.25908790482485,0.175148711169861,1.08393919365499,0.555188367481824,0.0330469266358229,-15.2179267319344,5.11744622065913,-2.34074049324477,0
"ISL","Q3.2020",34.8557692307692,0.124029471562363,0.53536021150033,0,0.187376074025116,0,0,-12.2733609025235,-1.55909045435115,-4.52418001225604,0
"ISL","Q4.2020",42.2275641025641,0.22755727000216,1.52141440846001,1.52141440846001,0,0,0,-9.05136132724773,0.297950772843109,7.25533046304948,0
"ISL","Q1.2021",37.8319597069597,0.11655370392593,0.763384005287508,0.763384005287508,0,2.2207534699273,0,-13.0002125294278,4.19267281447976,-1.2899418053338,6.36
"ISL","Q2.2021",38.4615384615385,0.233107422974892,0,0,0,0.0991407799074686,0,-10.6423893596759,0.870637401057422,3.18249940487907,51.54
"ISL","Q3.2021",19.2193223443223,0.272751575860844,0,0,0,0,0,-8.55183888330851,-2.8400332768048,4.65938403661416,74.15
"ISL","Q4.2021",26.3049450549451,0.578804190542339,0.442828816920026,0.442828816920026,0,0,0,-6.86993888998919,-1.09188418957113,1.36583755496741,76.14
"ISL","Q1.2022",19.2352850274725,10.6147133831386,0,0,0,0,0,-7.97309382748041,0.245951431714502,27.5206813890732,77.82
"ISL","Q2.2022",0,4.84054701137733,0,0,0,0,0,-5.8885916228959,1.87516387747702,12.4154435051982,77.82
"ISL","Q3.2022",0,3.96044798783193,0,0,0,0,0,-5.12750909000319,-2.37309760826803,16.0320630727436,77.82
"ISL","Q4.2022",0,5.5351125799204,0,0,0,0,0,-1.83022118285332,1.00502596470123,9.78321869652682,77.82
"ISR","Q4.2019",0,0,0,0,0,0,0,-0.74477742849755,0.16539611246035,0,0
"ISR","Q1.2020",44.3452380952381,0.0738903386128188,2.31455647027295,0.892838736690056,0.774836164802676,3.73911763932301,0.781944753470591,-3.53045797385983,0.618407258900604,-2.4897828256566,0
"ISR","Q2.2020",75.5608974358974,0.0357767091774301,2.64937099653172,1.22765326294883,1.14448277553423,0.680220849632735,0.000177714716697861,-12.0232948893942,4.07588798641871,4.22852329642175,0
"ISR","Q3.2020",47.1153846153846,0.247236945303321,0.0284343546716578,0.0284343546716578,0,1.24755731121899,0,-5.29601172831675,3.79854332015725,13.2328233619763,0
"ISR","Q4.2020",63.3699633699634,0.137082130697295,0.0492625194686472,0.0492625194686472,0,0,0,-3.67327264328026,2.17675731422905,10.7023401871048,0
"ISR","Q1.2021",65.2228937728938,0.186071625636934,0.341923114926685,0.341923114926685,0,0.0497601206754012,0.867247817485564,-4.05838102391917,2.38121684123479,11.222844263246,50.92
"ISR","Q2.2021",36.4252197802198,0.0681124362045494,0.177714716697862,0.177714716697862,0,0,0,-1.66215217068926,2.02642719581635,3.32188739225435,55.04
"ISR","Q3.2021",36.1986378205128,0.624156545209177,0.174160422363904,0.174160422363904,0,0,0,-1.01808563529685,-1.82227552051417,18.353752981223,60.1
"ISR","Q4.2021",44.3063713369963,0.188104265735876,0.0106628830018717,0.0106628830018717,0,0,0,2.54786339128568,-0.344847311416089,6.70290508960029,62.89
"ISR","Q1.2022",27.8404178113553,5.60268311713539,0,0,0,0,0,0.873029634661121,-1.49082897179048,18.6592163509625,64.97
"ISR","Q2.2022",6.02106227106227,1.69887012307753,0,0,0,0,0,1.64829953486345,0.373412956994898,6.95836713854343,65.09
"ISR","Q3.2022",4.16666666666667,2.08381743471284,0,0,0,0,0,0.460430020944376,-2.85131527263496,11.3658886011935,65.16
"ISR","Q4.2022",4.16666666666667,0.880877780338317,0,0,0,0,0,1.37376298913146,-0.399489469813872,4.55495696567198,65.18
"ITA","Q4.2019",0,0,0,0,0,0,0,-1.05653042010026,-2.09841948920624,0,0
"ITA","Q1.2020",65.3869047619048,1.49951067203814,7.92654104656074,1.91311011850654,2.10470082481897,0,0.271303627916864,-6.90742404177636,1.47413786951545,11.1703792455117,0
"ITA","Q2.2020",74.4848901098901,0.115879998821972,16.1131979425675,1.40126925346751,5.84002036175682,0.0335633354123955,0.59854614818772,-18.7195545606609,3.03764016711605,16.7629687398045,0
"ITA","Q3.2020",58.3218864468864,0.165417415447578,1.90192234003575,1.20268618561084,0.699236154424906,0.22375556941597,0,-7.41244096556522,3.52574388074383,4.06217463331247,0
"ITA","Q4.2020",68.8186813186813,1.14177444040293,0.00279694461769962,0,0.00279694461769962,0.302070018711559,0,-7.37310726952976,-1.27191282982011,31.6377723581388,0
"ITA","Q1.2021",66.1057692307692,0.612889412229579,0,0,0,0,0,-6.06155180691201,4.28712479299796,10.4035213945101,5.54
"ITA","Q2.2021",59.2834249084249,0.43840666737833,0.213966263254021,0.190192234003574,0.0237740292504468,0,0,-3.90929669815455,1.29148691014149,13.2963171933956,32.11
"ITA","Q3.2021",45.7091311813187,0.556236038171526,2.93679184858461,2.93679184858461,0,0.363602800300951,0.44751113883194,-1.87616003070989,-0.320717547080562,8.97872279050859,69.54
"ITA","Q4.2021",43.1690052655678,0.705142819088257,0.00493940419485754,0.00493940419485754,0,0.00279694461769962,0,-0.517806924086588,-1.69926518006611,9.42139950615915,75.77
"ITA","Q1.2022",41.0597836538462,4.71122611461692,0,0,0,0,0,-0.0348281452684538,2.4348396793612,7.19943164171306,80.97
"ITA","Q2.2022",17.9822756410256,5.20908063046814,0,0,0,0,0,1.27429913224485,-0.943066888979757,9.00652430516563,81.17
"ITA","Q3.2022",7.97228021978022,6.85562398676544,0,0,0,0,0,1.1830709770127,-2.08270103794706,16.5531348218826,81.22
"ITA","Q4.2022",7.43609693877551,6.95980978487751,0,0,0,0,0,0.761399290227613,-1.52545751959872,12.4815680177685,81.24
"JPN","Q4.2019",0,0,0,0,0,0,0,-2.65101232472707,-2.88779913187983,0,0
"JPN","Q1.2020",30.0595238095238,0,0,0,0,0,0,-2.25529263920965,-1.45283637043806,-4.64198008503016,0
"JPN","Q2.2020",27.2779304029304,0,25.4223490320717,1.24776076278532,16.415811904074,2.86745160358278,0.73522825772898,-9.82609571889517,5.40304706112204,-2.45533012146905,0
"JPN","Q3.2020",23.6378205128205,0.0117282040050934,0.487575845131465,0,0.487575845131465,0,0,-5.05766730523216,6.64608867973553,-1.55369403139275,0
"JPN","Q4.2020",31.0897435897436,0.0407160195736314,1.28214388904941,1.28214388904941,0,1.91418665125686,0.632042762207454,-3.56900540740031,2.26782547583338,0.811153769302444,0
"JPN","Q1.2021",40.8253205128205,0.0269937898593603,0,0,0,0,0,-3.44681277482674,-1.01522486060631,-2.53761200304856,0.1
"JPN","Q2.2021",40.0297619047619,0.133658415357779,0,0,0,0,0,-2.95447373134139,1.20238349956108,2.72677377509763,14.79
"JPN","Q3.2021",40.625,0.221356781620016,0,0,0,0,0,-3.45052603288436,1.15963479508929,3.13820117195408,63.28
"JPN","Q4.2021",40.625,0.067926194228441,2.59802080323606,2.14845781566021,0.449562987575845,0.557678416642589,0.533227390927478,-2.48839877870326,0.773827632766057,1.29383533488721,80.44
"JPN","Q1.2022",40.3044871794872,4.16442265145436,0,0,0,0,0,-3.07388472590667,-0.189675899731725,5.95611406884407,81.27
"JPN","Q2.2022",35.7321268315018,2.07007182311808,0,0,0,0,0,-2.30159403049626,1.4331568897608,3.67298096765164,82.6
"JPN","Q3.2022",29.5516735347985,6.78793746301709,0,0,0,0,0,-2.8192525541332,-0.420621860017974,11.3360458897497,83.01
"JPN","Q4.2022",29.4413919413919,8.04565928017058,0,0,0,0,0,-2.68578142656607,-5.05722883394992,11.8486243284664,83.22
"KOR","Q4.2019",0,0,0,0,0,0,0,-0.272161972054092,-1.25712424792426,0,0
"KOR","Q1.2020",55.6845238095238,0.00439790630952144,4.21564993076225,0.130273483645311,3.51295475997944,0.325063607331125,0.109429726262061,-2.27736887302558,3.142989097152,-0.814574176004996,0
"KOR","Q2.2020",45.5242673992674,0.0082295251490084,2.39978868598765,0.00275658691393477,0.8389612346758,0.745164326451176,0,-5.64857861608444,1.38676723952841,-1.04010195535228,0
"KOR","Q3.2020",34.5695970695971,0.039531235398529,2.12606325309147,1.08387538392898,1.04218786916248,1.50596147093979,0.135484422991123,-4.26813792124434,0.304843225940083,1.79149634341558,0
"KOR","Q4.2020",46.5716575091575,0.0211734404921976,0.239703209907371,0.239703209907371,0,0,0.0416875147664994,-3.46534633422788,-0.629717812221472,0.57438275638401,0
"KOR","Q1.2021",54.4070512820513,0.00213663623311411,0.797273719909301,0.13027348364531,0.548451366146757,0,0.218859452524122,-2.71814279950982,1.23306072664843,-4.60229778457891,0.08
"KOR","Q2.2021",47.4587912087912,0.0400321751287674,0,0,0,0,0,-2.08978738500927,0.373753071253233,-0.289223182460438,9.69
"KOR","Q3.2021",33.322393543956,0.190842842592656,0.96923471832111,0.771219023180238,0.198015695140872,0,0.255336027944809,-2.81266087844954,-0.257285166787867,4.91032465791953,49.46
"KOR","Q4.2021",32.6534558150183,0.397571929828027,0.125062544299498,0.125062544299498,0,0,0,-2.02980190913809,0.64527995025523,9.9367779269856,81.67
"KOR","Q1.2022",36.3449954212454,10.506037512339,0,0,0,0,0,-2.38047046873888,1.68067037062796,22.8025309787858,85.24
"KOR","Q2.2022",9.51236263736264,2.56570245693137,0,0,0,0,0,-2.241873589227,-0.694179736672872,21.5117545094339,85.47
"KOR","Q3.2022",3.125,4.08998235001433,0,0,0,0,0,-2.48226087558048,-0.686776677557667,13.3622585077427,85.55
"KOR","Q4.2022",0.159438775510204,4.71501406058315,0,0,0,0,0,-3.55604622384571,0.228927315973813,14.4955550862802,85.6
"LTU","Q4.2019",0,0,0,0,0,0,0,0.257505511938434,0.639241316159705,0,0
"LTU","Q1.2020",35.0595238095238,0.206297264457462,2.06470794706089,2.06470794706089,0,1.57950157950158,0,-1.2634673176111,-2.09983655437338,-3.82339002538574,0
"LTU","Q2.2020",65.2586996336996,0.271649323129897,3.32005037887391,0.562632915574092,1.50192017839077,1.92637251460781,0,-7.47679578007125,6.11996088998437,8.61947680447523,0
"LTU","Q3.2020",32.1886446886447,0.446405770330186,0.228150228150228,0.083620671855966,0.144529556294262,0.0123882476823653,0.211839035368447,-3.04122218969677,3.81610088790102,12.4468208892797,0
"LTU","Q4.2020",53.1021062271062,2.3557646299782,0.774265480147833,0.526500526500526,0.126979538744245,0,0,-3.72335312755285,0.750123400722913,43.5022650923917,0
"LTU","Q1.2021",71.0164835164835,0.807440509662635,1.18307765366589,1.18307765366589,0,0,0,-2.6259715138898,-0.859675516691077,24.2594224194493,6.15
"LTU","Q2.2021",43.1349370421245,1.4188372179673,0.261804967687321,0.261804967687321,0,0,0,-2.48713168745449,-0.660629026792087,21.7443995062522,38.3
"LTU","Q3.2021",21.3575183150183,2.61492116882814,0,0,0,0,0,-1.74786271414577,1.08805830136886,27.2721461309977,59.87
"LTU","Q4.2021",27.2416437728938,3.50848850599758,0,0,0,0,0,-1.55849004280405,-0.514684044235175,49.3201642498064,66.62
"LTU","Q1.2022",12.5736813186813,11.4464957686568,0,0,0,0,0,-1.72479294711278,-3.55715329369192,18.6496592932702,68.1
"LTU","Q2.2022",2.72435897435897,8.20304751826877,0,0,0,0,0,-4.24874303805989,-0.489672468604113,12.8465770842207,68.24
"LTU","Q3.2022",0,11.6928335470185,0,0,0,0,0,-4.22044706252831,-1.04203786454677,19.3600791177856,68.32
"LTU","Q4.2022",0,12.0089672380725,0,0,0,0,0,-5.62877065620495,1.80610463225134,21.1630781924988,68.36
"LUX","Q4.2019",0,0,0,0,0,0,0,0.148041308943325,4.46532331729165,0,0
"LUX","Q1.2020",35.7142857142857,0.227557795432888,2.76771691400365,2.59944228981698,0.0588961184653354,0.0176287701528895,0.395846020705792,-1.09656222535019,-2.18660906643123,-11.3198517943769,0
"LUX","Q2.2020",54.5787545787546,0.0328887972591361,0.886246354049809,0.389435558832014,0.332222186608545,0.0657072342062246,0,-8.36273319139697,-0.260398363602448,2.96636833695935,0
"LUX","Q3.2020",31.2156593406593,0.117887084928445,0.259623705888009,0.259623705888009,0,0,0,-1.1535453388394,3.45468569012108,-1.4889252147761,0
"LUX","Q4.2020",49.5306776556776,0.583232421432051,0.267636783230232,0.267636783230232,0,0,0,-0.90982652967864,0.225335313277299,22.8803269287483,0
"LUX","Q1.2021",50.0801282051282,0.0878619944349742,0.0837767236129363,0.0837767236129363,0,0.0240392320266675,0,1.38663318097558,1.42206764679642,-2.14324879277143,3.48
"LUX","Q2.2021",39.6863553113553,0.0923468233553157,0.253213244014231,0.253213244014231,0,0,0,0.745417564349111,-1.24631990712015,-5.72658534090955,5.85
"LUX","Q3.2021",31.0782967032967,0.0823579003536363,0,0,0,0,0,1.07768203526428,-0.654856398188876,-6.82451840385741,5.85
"LUX","Q4.2021",37.4252804487179,0.552857853044677,4.00653867111125,0,1.40228853488894,0,0,2.61606350479599,1.53431138180895,7.75554266344165,5.85
"LUX","Q1.2022",37.6048592032967,0.41586648464722,0,0,0,0,0,-0.862255115342748,-3.3283510598016,-5.70527538718342,5.85
"LUX","Q2.2022",14.3665178571429,1.14057497897315,0,0,0,0,0,-2.02796021391912,3.76248611104267,-1.34637104845665,5.85
"LUX","Q3.2022",9.009375,0.559585205296116,0,0,0,0,0,-1.83173276536339,-0.83330552423854,-4.8849501732318,5.85
"LUX","Q4.2022",0.459661989795918,0.699634221423163,0,0,0,0,0,-3.09182929585243,1.16612007053402,-4.42031124033392,5.85
"LVA","Q4.2019",0,0,0,0,0,0,0,-1.91235205574863,0.280436189392994,0,0
"LVA","Q1.2020",26.3690476190476,0,7.0908255676598,3.26814542590891,1.87114450715317,0,0.0262501640635254,-2.96706112464677,0.522081647054073,-9.22207266548554,0
"LVA","Q2.2020",50.2747252747253,0.123445407379609,0.97509515684473,0.154777529859562,0.820317626985169,0.246095288095551,0,-13.2143985684985,3.51321358697685,1.76050806977557,0
"LVA","Q3.2020",36.4010989010989,0.107507059920517,2.03504396902481,0.230345189657435,0.844927155794724,0,0,-4.54348714397806,2.8373232736314,1.866345272094,0
"LVA","Q4.2020",40.521978021978,1.12640243736778,2.65179157369734,1.83147394671217,0.308439427746423,0,0,-4.78833947107737,-1.07465568835397,15.0047081896938,0
"LVA","Q1.2021",53.5141941391941,0.622460760472265,0,0,0,0,0,-5.25066605068965,1.17021950605011,18.6941358647896,1.34
"LVA","Q2.2021",47.5389194139194,1.3588667243048,0,0,0,0,0,-5.03857714508183,-1.65360692691457,15.2137334921934,29.77
"LVA","Q3.2021",33.1845238095238,1.58473910926685,0.00213282583016144,0.00213282583016144,0,0,0,-0.0782771670467813,4.13321304880416,15.8062171546327,46.23
"LVA","Q4.2021",39.8946485805861,3.95431438498082,0,0,0,0,0,-0.856988999557679,2.69861432394992,46.6521621467471,68.22
"LVA","Q1.2022",31.2503743131868,8.58220977869418,0,0,0,0,0,-1.97028993604802,-1.34700464102629,13.9359869225014,70.38
"LVA","Q2.2022",2.1418315018315,4.19424563364868,0,0,0,0,0,-2.77987089516651,0.725249785995082,5.49628221073417,70.56
"LVA","Q3.2022",0,6.42303693418651,0,0,0,0,0,-3.45489009217963,-2.00455771008426,8.3357658959167,70.57
"LVA","Q4.2022",0,8.13221406086044,0,0,0,0,0,-3.79990665642242,3.79693416353692,12.0056314105505,70.57
"MEX","Q4.2019",0,0,0,0,0,0,0,-1.68890942446712,0.0576072768189402,0,0
"MEX","Q1.2020",12.5892857142857,0.0276882797367354,0.228157715155201,0,0.0811960910353409,0.0288807234373672,0,-5.48358409696939,0.165807589926488,-2.7869063557322,0
"MEX","Q2.2020",73.5004578754579,0.918727237047046,0.500874260756625,0.268178146204124,0.232696114552501,0.980294269816921,0.020629088169548,-19.4380293669414,0.62717246199581,49.6899803827488,0
"MEX","Q3.2020",57.3660714285714,0.873709959110833,0.145872408264508,0.145872408264508,0,0,0,-12.4600689032777,-0.493268449390354,68.5671084480306,0
"MEX","Q4.2020",56.2328296703297,1.52468420904424,0,0,0,0.000907679879460112,0.0268178146204124,-10.1524740735948,-0.18881455984719,51.96287647369,0
"MEX","Q1.2021",45.5242673992674,1.28651938753655,0.0082516352678192,0,0.0082516352678192,0,0,-10.7547541577081,0.081324425984171,81.4520710571597,0.74
"MEX","Q2.2021",28.6057692307692,0.235815152200584,0,0,0,0,0.0384072363540645,-6.12227747645848,0.294284733026955,9.42831404202455,15.35
"MEX","Q3.2021",33.7339743589744,2.5129743575472,0,0,0,0,0,-6.79575187697791,0.253144707110261,62.0750858049658,35.74
"MEX","Q4.2021",25.1945970695971,0.421263924692646,0,0,0,0,0,-6.34695948508242,0.0471927029653152,16.8379496351009,57.08
"MEX","Q1.2022",25.3763472985348,7.53179743923096,0,0,0,0,0,-6.94236071189037,0.0291309212999593,23.6923477898232,62.52
"MEX","Q2.2022",13.9729166666667,0.269431392903625,0,0,0,0,0,-4.98006730376006,0.0235165091804888,-5.33155470047143,62.7
"MEX","Q3.2022",13.9652014652015,0.662578935043615,0,0,0,0,0,-5.08064979101107,0.0728479752615723,2.23536639726217,62.7
"MEX","Q4.2022",3.125,0.349863793466332,0,0,0,0,0,-4.94618142549159,-0.0270994164379221,-1.63867465322178,64.19
"NLD","Q4.2019",0,0,0,0,0,0,0,-0.562406545495298,-1.2546177676435,0,0
"NLD","Q1.2020",32.1130952380952,0.938109970000303,3.89770033088675,2.45307912278601,0.507622984102379,0,0,-2.19139481827913,1.92073691711091,-1.62463994472805,0
"NLD","Q2.2020",68.0288461538461,0.0852345615617514,3.62778263912116,1.82216040293886,0.782785989951213,0.0635608647733346,0,-10.8711397577235,4.90287217079349,18.4564605480103,0
"NLD","Q3.2020",41.4262820512821,0.113063531277852,0.605247535628024,0.185128732349518,0.227584921635007,0.000308547887249197,0,-5.60136000353861,-0.871336112238964,1.01467724002446,0
"NLD","Q4.2020",59.7069597069597,0.599114963117702,0,0,0,0,0,-5.85164481357711,-1.5992125981458,17.2897022729262,0
"NLD","Q1.2021",75.5837912087912,0.130435356850557,0.775072292769982,0.704723374477166,0.0462821830873795,1.08176889269568,0.0888617915277687,-5.44513834929626,1.53610488855397,5.21813993350152,3.68
"NLD","Q2.2021",65.121336996337,0.166361920547212,0.0475163746363763,0,0.0166307311227317,0,0,-2.328193328381,2.32214790860863,4.3864508311045,30.73
"NLD","Q3.2021",32.3070970695971,0.368230869069004,0.286332439367255,0.286332439367255,0,0,0,-1.13041654573036,-1.64114535665071,5.64257187370932,63.26
"NLD","Q4.2021",37.7853617216117,1.37404275305295,0,0,0,0,0,-1.67210404193753,-0.509958157299629,24.1554788043812,67.08
"NLD","Q1.2022",36.1424221611722,2.39926435258867,0,0,0,0,0,-1.01969586142994,-1.20297407172832,-0.633017008604661,67.81
"NLD","Q2.2022",5.92627174908425,3.19971807846395,0,0,0,0,0,0.725445451211041,2.24339674047035,9.53360726953498,68.01
"NLD","Q3.2022",4.61473214285714,4.23732705579013,0,0,0,0,0,0.261485884826577,-1.58087026240577,9.37744894596462,68.08
"NLD","Q4.2022",0,6.73297737972213,0,0,0,0,0,-0.529377452872838,1.28187052343735,15.004275970945,68.08
"NOR","Q4.2019",0,0,0,0,0,0,0,0.272948809054433,1.97042442522926,0,0
"NOR","Q1.2020",31.1309523809524,0.0885578315745914,3.8103770820655,0.750670543421913,2.03416954042419,0.0490229224423558,0.304280208262898,-1.06903968046963,2.08983730701505,-3.17451650166722,0
"NOR","Q2.2020",56.1927655677656,0.0144973994171467,1.27628642910271,0.670543421912683,0.239479793540244,0.037189803232132,0,-6.56425551819217,-1.01808689373479,0.0396750915895789,0
"NOR","Q3.2020",31.547619047619,0.0685533955286159,0,0,0,0,0,-3.56549656404575,-0.109025400572087,1.84274648414907,0
"NOR","Q4.2020",37.0650183150183,0.0306546252635502,0,0,0,0,0,-3.18893549909855,1.00627436914855,0.452493425741884,0
"NOR","Q1.2021",60.4510073260073,0,0,0,0,0.0239479793540244,0,-1.84013016420313,-0.968164921147007,-8.29156057381826,5.52
"NOR","Q2.2021",54.3269230769231,0.0252470992694456,0.100018031419749,0.100018031419749,0,0.0126783420109541,0,-3.53534187225205,-2.61150500681846,-2.11773579211168,29.01
"NOR","Q3.2021",36.7101648351648,0.42453327442157,0,0,0,0,0,0.601277886799172,-0.572621928990326,7.5170625066669,67.63
"NOR","Q4.2021",17.9029304029304,0.804803514300721,1.50590528996777,0.0972006220839813,0.493046633759326,0,0,-0.248303608033327,1.87637096126848,17.7309516834563,72.31
"NOR","Q1.2022",19.1964285714286,3.80318027873928,0,0,0,0,0,-0.78691381015278,-1.62237847500206,6.0440543253385,74.18
"NOR","Q2.2022",0,4.46927374301676,0,0,0,0,0,-0.00369758309649905,0.468755930372904,12.8401753324215,74.5
"NOR","Q3.2022",0,4.59461460788379,0,0,0,0,0,2.17541479808542,1.31216990237124,14.2140093478805,74.59
"NOR","Q4.2022",0,6.30446933057277,0,0,0,0,0,0.145037571876444,2.14894440126129,16.3367905824327,74.61
"NZL","Q4.2019",0,0,0,0,0,0,0,-0.694540529413245,-1.98336756131759,0,0
"NZL","Q1.2020",30.922619047619,0.0145295081101073,9.40146384385666,6.9950538609215,1.05238774530717,0.933233788395904,0,-2.43687771754998,8.62785272006296,-1.27739255092746,0
"NZL","Q2.2020",56.2843406593407,0,2.58925714590444,1.70168515358362,0.887571992320819,0.399957337883959,0,-12.9652082082736,6.41465806862595,-7.01423013759572,0
"NZL","Q3.2020",26.8830128205128,0,0.371827005119454,0.340163715870307,0.0316632892491468,2.07311220136519,0,-1.71529906423685,1.07083686789892,-13.3594258598697,0
"NZL","Q4.2020",13.9938186813187,0.0583466621864439,0.103655610068259,0.103655610068259,0,0,0,-2.17134105773835,1.60301289090658,-2.22098898290182,0
"NZL","Q1.2021",17.5080128205128,0.0345964736913981,0.970563139931741,0.970563139931741,0,0.0147984215017065,1.99378732935154,-1.05468854519534,-3.45186212092341,1.0186501361285,0.3
"NZL","Q2.2021",12.5,0.0293765223924375,0,0,0,1.56649957337884,0,-1.08158776730166,-0.392248208124371,-1.85811436150316,8.8
"NZL","Q3.2021",40.8882783882784,0.00127006189773665,0,0,0,0,0,-6.13075571138836,3.21040598792383,-3.16427125405697,37.24
"NZL","Q4.2021",50.7282738095238,0.0944926051916066,0.167982081911263,0.10132252559727,0.0233308447098976,0,0,-3.33885666162763,4.36508504091306,-1.65658735008239,74.37
"NZL","Q1.2022",40.7255551739927,2.64503118729268,0,0,0,0,0,-4.15019118642713,-1.79926500957703,4.95956833704418,78.23
"NZL","Q2.2022",10.1047161172161,3.85971833977695,0,0,0,0,0,-3.77671920340639,0.986575175697865,10.9817488714391,79.33
