"Country","isoyr","isowk","date","S_panelw_mean","S_panelw_max","theta_hat","theta_hat_l2","theta_hat_l4","theta_predicted","theta_hat_ifr_lo","theta_hat_ifr_hi","p_proj","excess","excess_pm","cases_w","deaths_w","cases_pm","deaths_confirmed_pm","wave","wave_label","wave_coarse","n_days","pop","pop_th","S_daily_mean","S_daily_max","S_daily_sd","n_obs_daily"
"CHE",2022,22,2022-06-05,0,0,0.0554859584966659,0.057284234218556,0.0394173611586969,0.194200854738331,0.0317062619980948,0.110971916993332,2.4531045762639,28.9000244140625,3.35294332649548,6932,10,804.241643752973,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,23,2022-06-12,0,0,0.0394173611586969,0.0554859584966659,0.0380831531644464,0.137960764055439,0.0225242063763982,0.0788347223173938,2.64202330701236,31.300048828125,3.63139104429884,10295,10,1194.41253930134,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,24,2022-06-19,0,0,0.0380831531644464,0.0394173611586969,0.0458563849691789,0.133291036075562,0.0217618018082551,0.0761663063288927,17.0038743004735,197.5,22.9136936874224,16614,3,1927.53471859664,0.348056106644391,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,25,2022-06-26,0,0,0.0458563849691789,0.0380831531644464,0.0713804994564343,0.160497347392126,0.0262036485538165,0.0917127699383578,15.9990011407659,191.300048828125,22.1943833986664,24720,5,2867.98231874978,0.580093511073985,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,26,2022-07-03,0,0,0.0713804994564343,0.0458563849691789,0.0849547017780047,0.24983174809752,0.0407888568322481,0.142760998912869,11.1842669035138,135.900024414062,15.7669444634788,33115,10,3841.959323843,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,27,2022-07-10,0,0,0.0849547017780047,0.0713804994564343,0.0503811072743364,0.297341456223017,0.0485455438731456,0.169909403556009,10.8270845316061,131.300048828125,15.2332612657785,46044,10,5341.96512477811,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,28,2022-07-17,0,0,0.0503811072743364,0.0849547017780047,0.0456823639970763,0.176333875460177,0.0287892041567636,0.100762214548673,13.1214185727003,158.099975585938,18.3425539876716,55982,15,6494.95898738877,1.74028053322196,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,29,2022-07-24,0,0,0.0456823639970763,0.0503811072743364,0.0394753563473651,0.159888273989767,0.0261042079983293,0.0913647279941527,19.7845462461392,246.099975585938,28.5521997825737,49759,19,5772.97460350608,2.20435534208114,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,30,2022-07-31,0,0,0.0394753563473651,0.0456823639970763,0.0394173611586969,0.138163747215778,0.0225573464842086,0.0789507126947301,24.1447556103189,292.900024414062,33.9818807112019,37744,15,4379.0098963953,1.74028053322196,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,31,2022-08-07,0,0,0.0394173611586969,0.0394753563473651,0.0133711483490357,0.137960764055439,0.0225242063763982,0.0788347223173938,14.5562678341006,173.699951171875,20.1524429097345,23363,27,2710.5449398443,3.13250495979952,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,32,2022-08-14,0,0,0.0133711483490357,0.0394173611586969,0.0222465719872481,0.0467990192216251,0.00764065619944899,0.0267422966980715,13.2743362831858,157.5,18.2729455988305,21775,21,2526.3072407272,2.43639274651074,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,33,2022-08-21,0,0,0.0222465719872481,0.0133711483490357,0.0261912361874297,0.0778630019553683,0.0127123268498561,0.0444931439744962,11.4765134314912,136.099975585938,15.790142538946,18213,14,2113.0486234381,1.62426183100716,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,34,2022-08-28,0,0,0.0261912361874297,0.0222465719872481,0,0.0916693266560038,0.0149664206785312,0.0523824723748593,11.3429619550405,135.900024414062,15.7669444634788,17047,13,1977.77081665564,1.50824312879236,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,35,2022-09-04,0,0,0,0.0261912361874297,0.0681319899568592,0,0,0,3.88079591198565,46.0999755859375,5.34845933961429,15354,9,1781.35115380599,1.04416831993317,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,36,2022-09-11,0,0,0.0681319899568592,0,0.0436520367083174,0.238461964849007,0.0389325656896338,0.136263979913718,6.44374930904083,76.699951171875,8.89862879489924,14521,12,1684.70757486107,1.39222442657756,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,37,2022-09-18,0,0,0.0436520367083174,0.0681319899568592,0.0547318086073913,0.152782128479111,0.0249440209761814,0.0873040734166348,7.43393862336197,90.300048828125,10.4764944749719,13816,5,1602.91438979964,0.580093511073985,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,38,2022-09-25,0,0,0.0547318086073913,0.0436520367083174,0.0293237199035703,0.191561330125869,0.0312753192042236,0.109463617214783,-0.495892667832294,-6.0999755859375,-0.707711251022415,13739,6,1593.9809497291,0.696112213288782,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,39,2022-10-02,0,0,0.0293237199035703,0.0547318086073913,0.0542677408797517,0.102633019662496,0.0167564113734688,0.0586474398071407,18.9573100671707,234.900024414062,27.2527959827437,16872,11,1957.46754376806,1.27620572436277,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,40,2022-10-09,0,0,0.0542677408797517,0.0293237199035703,0.0369229661422984,0.189937093079131,0.0310101376455724,0.108535481759503,11.7992943943552,150.5,17.460814683327,25137,8,2916.36211757335,0.928149617718376,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,41,2022-10-16,0,0,0.0369229661422984,0.0542677408797517,0.036806940358864,0.129230381498044,0.0210988377955991,0.0738459322845968,14.9252506433722,188.699951171875,21.8927234429565,35589,5,4128.98959312241,0.580093511073985,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,42,2022-10-23,0,0,0.036806940358864,0.0369229661422984,0.0387212418641885,0.128824291256024,0.0210325373479223,0.0736138807177279,7.99904847163896,101.099975585938,11.7294879614281,37026,20,4295.70846820507,2.32037404429594,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,43,2022-10-30,0,0,0.0387212418641885,0.036806940358864,0.0562400729798425,0.13552434652466,0.0221264239223934,0.077442483728377,14.8621790418203,187.099975585938,21.7070963519007,30311,20,3516.64288283271,2.32037404429594,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,44,2022-11-06,0,0,0.0562400729798425,0.0387212418641885,0.0612288630126395,0.196840255429449,0.03213718455991,0.112480145959685,10.0259946226376,127.300048828125,14.7691864569194,23869,19,2769.25040316499,2.20435534208114,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,45,2022-11-13,0,0,0.0612288630126395,0.0562400729798425,0.0840845615113937,0.214301020544238,0.0349879217215083,0.122457726025279,9.92880266317867,126.900024414062,14.7227761435456,20957,16,2431.4039423155,1.85629923543675,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,46,2022-11-20,0,0,0.0840845615113937,0.0612288630126395,0.0995150347435225,0.294295965289878,0.0480483208636536,0.168169123022787,10.2573953131003,133.5,15.4884967456754,20787,13,2411.68076293899,1.50824312879236,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,47,2022-11-27,0,0,0.0995150347435225,0.0840845615113937,0.114191393492475,0.348302621602329,0.0568657341391557,0.199030069487045,14.9833883063223,193.900024414062,22.496029191937,21246,6,2464.93334725558,0.696112213288782,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,48,2022-12-04,0,0,0.114191393492475,0.0995150347435225,,0.399669877223662,0.0652522248528427,0.228382786984949,15.5919914158578,211.099975585938,24.4915452050558,19102,21,2216.18924970705,2.43639274651074,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,49,2022-12-11,0,0,,0.114191393492475,,,,,21.6974799574357,289.900024414062,33.6338246045575,18599,10,2157.83184249301,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,50,2022-12-18,0,0,,,,,,,25.6446647227022,343.099975585938,39.806013897409,16429,10,1906.0712586869,1.16018702214797,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,51,2022-12-25,0,0,,,,,,,28.5434595254578,393.699951171875,45.6765573969899,13804,9,1601.52216537306,1.04416831993317,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",7,8619300,8619.3,0,0,0,7
"CHE",2022,52,2022-12-26,0,0,,,,,,,,,,12701,7,1473.55353683014,0.812130915503579,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",6,8619300,8619.3,0,0,0,6
"CHL",2020,9,2020-03-01,0,0,0.000642752871564033,0.000250661871812467,0.000430035108940959,0.00115695516881526,0.000482064653673025,0.000723096980509537,0.727115879406489,13.5999755859375,0.703692092035718,7,0,0.362195109331181,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0,0,0,7
"CHL",2020,10,2020-03-08,0,0,0.000430035108940959,0.000642752871564033,0.000607107852424106,0.000774063196093726,0.000322526331705719,0.000483789497558579,0.404813864232768,7.5999755859375,0.39323914118042,11,0,0.569163743234713,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0,0,0,7
"CHL",2020,11,2020-03-15,0.0178571428571429,0.125,0.000607107852424106,0.000430035108940959,0,0.00107913420768385,0.000455330889318079,0.000682996333977119,2.31496097593509,43.5999755859375,2.25595684631221,81,0,4.19111483654652,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.0178571428571429,0.125,0.0472455591261534,7
"CHL",2020,12,2020-03-22,0.452380952380952,0.5,0,0.000607107852424106,0.000506498099832111,0,0,0,5.89911627841668,111.800048828125,5.7847758440763,586,1,30.3209048668674,0.051742158475883,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.452380952380952,0.5,0.0560493924278791,7
"CHL",2020,13,2020-03-29,0.629464285714286,0.697916666666667,0.000506498099832111,0,0.000127056306140242,0.000509980274268457,0.000379873574874083,0.000569810362311125,3.87725744978836,74.800048828125,3.87031598046863,1558,6,80.6142829054257,0.310452950855298,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.629464285714286,0.697916666666667,0.116904696238626,7
"CHL",2020,14,2020-04-05,0.697916666666667,0.697916666666667,0.000127056306140242,0.000506498099832111,9.83106625425292e-05,0.00011697121184036,9.52922296051814e-05,0.000142938344407772,5.34845898906814,105.599975585938,5.46397067181695,2420,27,125.216023511637,1.39703827884884,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.697916666666667,0.697916666666667,0,7
"CHL",2020,15,2020-04-12,0.697916666666667,0.697916666666667,9.83106625425292e-05,0.000127056306140242,0.00170634168467941,9.0507253703216e-05,7.37329969068969e-05,0.000110599495360345,-1.50512094458976,-30.699951171875,-1.58848173873703,2987,46,154.553827367462,2.38013928989062,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.697916666666667,0.697916666666667,0,7
"CHL",2020,16,2020-04-19,0.697916666666667,0.697916666666667,0.00170634168467941,9.83106625425292e-05,0.00178567994172827,0.00157090081345798,0.00127975626350955,0.00191963439526433,4.41183707290444,88.0999755859375,4.558482898489,3304,53,170.956091604317,2.7423343992218,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.697916666666667,0.697916666666667,0,7
"CHL",2020,17,2020-04-26,0.697916666666667,0.697916666666667,0.00178567994172827,0.00170634168467941,0.00384214300398946,0.00164394159635359,0.0013392599562962,0.0020088899344443,1.06614398656019,22.10009765625,1.14350675526218,4054,56,209.76271046123,2.89756087464945,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.697916666666667,0.697916666666667,0,7
"CHL",2020,18,2020-05-03,0.697916666666667,0.697916666666667,0.00384214300398946,0.00178567994172827,0.00631024424400826,0.0035371729030478,0.0028816072529921,0.00432241087948815,0.826930628357244,17.10009765625,0.884795962882763,7431,71,384.495979634286,3.67369325178769,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.697916666666667,0.697916666666667,0,7
"CHL",2020,19,2020-05-10,0.688988095238095,0.697916666666667,0.00631024424400826,0.00384214300398946,0.00860817071249024,0.0058803588548852,0.00473268318300619,0.00709902477450929,14.5191300223825,296.800048828125,15.3570751621147,11414,52,590.584996843728,2.69059224074592,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.688988095238095,0.697916666666667,0.0111358850796843,7
"CHL",2020,20,2020-05-17,0.654761904761905,0.677083333333333,0.00860817071249024,0.00631024424400826,0.00850756095989825,0.00839296644467799,0.00645612803436768,0.00968419205155152,14.6137250365797,310.60009765625,16.0711194755544,18514,138,957.954322022498,7.14041786967185,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.654761904761905,0.677083333333333,0.0278397126992108,7
"CHL",2020,21,2020-05-24,0.625,0.625,0.00850756095989825,0.00860817071249024,0.00700588881907291,0.00861390547189697,0.00638067071992368,0.00957100607988553,29.5094300895053,668.300048828125,34.5792870359052,31627,268,1636.44924611675,13.8668984715366,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,22,2020-05-31,0.625,0.625,0.00700588881907291,0.00850756095989825,0.00568186419424308,0.00709346242931132,0.00525441661430468,0.00788162492145702,47.7965574086647,1097.60009765625,56.7921981960743,39554,336,2046.60933635508,17.3853652478967,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,23,2020-06-07,0.625,0.625,0.00568186419424308,0.00700588881907291,0.00340233465694446,0.00575288749667112,0.00426139814568231,0.00639209721852347,62.4213148500139,1497.30004882812,77.4735364124122,43206,583,2235.571699109,30.1656783914398,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,24,2020-06-14,0.625,0.625,0.00340233465694446,0.00568186419424308,0.00297977369605808,0.00344486384015626,0.00255175099270834,0.00382762648906252,59.1163341999649,1479.80004882812,76.5680486390842,41816,1686,2163.65009882752,87.2372791903387,"W1","Wave 1 (Original, spring 2020)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,25,2020-06-21,0.625,0.625,0.00383113760921753,0.0043744302732143,0.00222713069646516,0.00258601788622183,0.00297977369605808,0.00536359265290455,48.4841308587584,1218.60009765625,63.0529993716562,33783,1156,1748.00533979075,59.8139351981207,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,26,2020-06-28,0.625,0.625,0.00222713069646516,0.00383113760921753,0.0017725388755699,0.00150331322011398,0.00173221276391735,0.00311798297505123,39.0678763451886,988.300048828125,51.1367777481877,29627,1030,1532.96492916499,53.2944232301595,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,27,2020-07-05,0.633928571428572,0.6875,0.0017725388755699,0.00222713069646516,0.0016343137559947,0.00118316969944291,0.00137864134766548,0.00248155442579786,23.8802380957307,591.800048828125,30.6210119125001,23550,799,1218.52783210704,41.3419846222305,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.633928571428572,0.6875,0.0562334631776523,7
"CHL",2020,28,2020-07-12,0.6875,0.6875,0.0016343137559947,0.0017725388755699,0.00111689217123587,0.0010173603131067,0.00127113292132921,0.00228803925839258,21.1663355724772,518.300048828125,26.8179632645227,19509,671,1009.437769706,34.7189883373175,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.6875,0.6875,0,7
"CHL",2020,29,2020-07-19,0.6875,0.6875,0.00111689217123587,0.0016343137559947,0.000722912232201991,0.000695265376594328,0.000868693910961231,0.00156364903973022,11.9910874630138,301.300048828125,15.5899148752561,15889,1524,822.131156023305,78.8550495172457,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.6875,0.6875,0,7
"CHL",2020,30,2020-07-26,0.6875,0.6875,0.000722912232201991,0.00111689217123587,0.00209777530027545,0.000450012864545739,0.000562265069490438,0.00101207712508279,9.75510754175255,239.800048828125,12.4077721289893,14860,609,768.888474951621,31.5109745118127,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.6875,0.6875,0,7
"CHL",2020,31,2020-08-02,0.6875,0.6875,0.00209777530027545,0.000722912232201991,0.00173779807294646,0.00130586512442147,0.00163160301132535,0.00293688542038563,9.09166111003024,221.10009765625,11.4401962919629,13941,496,721.337431312285,25.664110604038,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.6875,0.6875,0,7
"CHL",2020,32,2020-08-09,0.678571428571429,0.6875,0.00173779807294646,0.00209777530027545,0.000693345284501486,0.00109481278595627,0.00135162072340281,0.00243291730212505,6.38658032432245,151.10009765625,7.81824519865108,13325,469,689.464261691141,24.2670723251891,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.678571428571429,0.6875,0.0236227795630767,7
"CHL",2020,33,2020-08-16,0.625,0.625,0.000693345284501486,0.00173779807294646,0.00119450540894969,0.000468008067038503,0.000539268554612267,0.000970683398302081,4.19167027579457,97.800048828125,5.06038562541394,12890,375,666.956422754132,19.4033094284561,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,34,2020-08-23,0.625,0.625,0.00119450540894969,0.000693345284501486,0.000728825982666746,0.000806291151041043,0.000929059762516428,0.00167230757252957,12.2793377822731,283.800048828125,14.6844271019282,11719,400,606.366355178873,20.6968633903532,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,35,2020-08-30,0.625,0.625,0.000728825982666746,0.00119450540894969,0.0011538508558615,0.000491957538300054,0.000566864653185247,0.00102035637573345,10.4772988051155,235.10009765625,12.1645865106253,12309,392,636.894228679644,20.2829261225461,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,36,2020-09-06,0.625,0.625,0.0011538508558615,0.000728825982666746,0.00135342775283991,0.000778849327706512,0.000897439554558944,0.0016153911982061,4.07613639920155,93.800048828125,4.85341699151041,12536,348,648.639698653669,18.0062711496073,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,37,2020-09-13,0.625,0.625,0.00135342775283991,0.0011538508558615,0.0022530017757031,0.000913563733166936,0.00105266602998659,0.00189479885397587,7.20656906412393,161.60009765625,8.36153786264785,12238,357,633.220535427856,18.4719505758902,"W1_summer","Summer lull 2020 (Original)","Wave1",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,38,2020-09-20,0.625,0.625,0.00262850207165362,0.00157899904497989,0.00205071463533959,0.00221779862295774,0.00197137655374021,0.00394275310748043,4.28249226191675,98.60009765625,5.10178187866723,11526,337,596.380118593027,17.4371074063726,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,39,2020-09-27,0.625,0.625,0.00205071463533959,0.00262850207165362,0.00221887665038621,0.00173029047356778,0.00153803597650469,0.00307607195300939,7.06047783939789,156.10009765625,8.0769559910305,11627,355,601.606076599091,18.3684662589385,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,40,2020-10-04,0.625,0.625,0.00221887665038621,0.00205071463533959,0.00203777909572062,0.00187217717376337,0.00166415748778966,0.00332831497557932,8.48904010136438,183.10009765625,9.47399426987934,12278,338,635.290221766891,17.4888495648484,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,41,2020-10-11,0.625,0.625,0.00203777909572062,0.00221887665038621,0.00178338014988086,0.00171937611201427,0.00152833432179047,0.00305666864358093,14.5614397065834,304.800048828125,15.7710124299217,11192,339,579.098237662082,17.5405917233243,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,42,2020-10-18,0.625,0.625,0.00178338014988086,0.00203777909572062,0.0011866199571742,0.00150472700146198,0.00133753511241065,0.0026750702248213,11.4923668296749,237.800048828125,12.3042878120376,10389,317,537.549284405948,16.4022642368549,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,43,2020-10-25,0.625,0.625,0.0011866199571742,0.00178338014988086,0.0013694428820738,0.00100121058886573,0.000889964967880651,0.0017799299357613,12.5776044859722,257.300048828125,13.3132599023173,10303,309,533.099458777022,15.9883269690478,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,44,2020-11-01,0.625,0.625,0.0013694428820738,0.0011866199571742,0.00190842369953091,0.00115546743174977,0.00102708216155535,0.0020541643231107,11.6363842276039,236.300048828125,12.2266745743237,9801,303,507.124895222129,15.6778740181925,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.625,0.625,0,7
"CHL",2020,45,2020-11-08,0.602678571428572,0.625,0.00190842369953091,0.0013694428820738,0.00209383310073616,0.00165496117693696,0.00143131777464819,0.00286263554929637,10.161166164978,206.800048828125,10.7002808992852,9694,296,501.58848426521,15.3156789088614,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.602678571428572,0.625,0.0152484386398208,7
"CHL",2020,46,2020-11-15,0.59375,0.59375,0.00209383310073616,0.00190842369953091,0.00196275233431245,0.00183537557736404,0.00157037482555212,0.00314074965110424,6.92710299510422,137.599975585938,7.11971974304521,9715,276,502.675069593203,14.2808357393437,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.59375,0.59375,0,7
"CHL",2020,47,2020-11-22,0.59375,0.59375,0.00196275233431245,0.00209383310073616,0.00183339693812274,0.00172047509304575,0.00147206425073433,0.00294412850146867,7.81804118971681,158.800048828125,8.2166572924428,9367,250,484.668798443596,12.9355396189707,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.59375,0.59375,0,7
"CHL",2020,48,2020-11-29,0.53125,0.53125,0.00183339693812274,0.00196275233431245,0.0042713156032629,0.00172740367763752,0.00137504770359205,0.00275009540718411,11.1559234902129,221.300048828125,11.4505421971855,9790,287,506.555731478894,14.8499994825784,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.53125,0.53125,0,7
"CHL",2020,49,2020-12-06,0.53125,0.53125,0.0042713156032629,0.00183339693812274,0.00434892884097673,0.00402438016994927,0.00320348670244718,0.00640697340489435,12.5270898227669,242.800048828125,12.562998604417,9952,272,514.937961151987,14.0738671054402,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.53125,0.53125,0,7
"CHL",2020,50,2020-12-13,0.504464285714286,0.53125,0.00434892884097673,0.0042713156032629,0.00337013967647461,0.00421982001601023,0.00326169663073255,0.00652339326146509,11.50424447924,227.599975585938,11.7765140058747,11537,258,596.949282336262,13.3494768867778,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.504464285714286,0.53125,0.0118113897815383,7
"CHL",2020,51,2020-12-20,0.5,0.5,0.00337013967647461,0.00434892884097673,0.00407469497997578,0.00328588618456274,0.00252760475735596,0.00505520951471191,10.7842128920094,212.599975585938,11.0003816287364,13627,268,705.090393550857,13.8668984715366,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.5,0.5,0,7
"CHL",2020,52,2020-12-27,0.553571428571428,0.5625,0.00407469497997578,0.00337013967647461,0.00590291791279032,0.00374362601285275,0.00305602123498184,0.00611204246996368,26.072541009573,495.300048828125,25.6278936195774,14559,289,753.31408525038,14.9534837995302,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.553571428571428,0.5625,0.0236227795630767,7
"CHL",2020,53,2021-01-03,0.5625,0.5625,0.00590291791279032,0.00407469497997578,0.00453433824218197,0.00536796597694369,0.00442718843459274,0.00885437686918547,26.5463000363313,504.300048828125,26.0935730458604,18086,324,935.80867819482,16.7644593461861,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.5625,0.5625,0,7
"CHL",2021,1,2021-01-10,0.5625,0.5625,0.00453433824218197,0.00590291791279032,0.0051423086042736,0.00412341383898423,0.00340075368163648,0.00680150736327296,19.0151838318841,390.800048828125,20.2208380588477,23732,329,1227.94490494965,17.0231701385655,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.5625,0.5625,0,7
"CHL",2021,2,2021-01-17,0.5625,0.5625,0.0051423086042736,0.00453433824218197,0.00470853642130535,0.0046762868870113,0.0038567314532052,0.0077134629064104,24.0274599542334,472.5,24.4481698798547,27909,381,1444.07190090342,19.7137623793114,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.5625,0.5625,0,7
"CHL",2021,3,2021-01-24,0.5625,0.5625,0.00470853642130535,0.0051423086042736,0.00470681210376825,0.00428182530812455,0.00353140231597901,0.00706280463195803,33.9449541284404,684.5,35.4175074767419,29278,456,1514.9069158569,23.5944242650026,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,19326600,19326.6,0.5625,0.5625,0,7
