Country,Year,Balance.of.primary.income.as.a.percent.of.GDP,Balance.of.secondary.income.as.a.percent.of.GDP,Competitors.price.of.goods.and.services.exports,Contribution.to.world.trade.growth.goods.and.services.in.USD.OECD.reference.year.prices,Current.account.balance.as.a.percentage.of.GDP,Export.market.for.goods.and.services.volume.in.USD,Goods.and.services.trade.volume.in.USD,Indicator.of.competitiveness.based.on.relative.consumer.prices,Indicator.of.competitiveness.based.on.relative.unit.labour.costs.in.total.economy,Net.exports.of.goods.and.services.as.a.percent.of.GDP,Price.of.commodity.exports,Price.of.commodity.imports,Share.of.country.s.trade.in.world.trade.volume.in.USD.at.OECD.reference.year.prices,Terms.of.trade.goods.and.services,nan
FRA,2023,2.29456381088384,-1.85205368374226,1.1428418276387,0.0562192801456326,-0.994559814809517,1001015758370.89,1040644836721.27,97.3225022064849,98.5888669867181,-1.998799876591,1.18646967604198,1.2238443507835,0.0356461649208195,0.963330618299649,
FRA,2024,2.16932876003622,-1.90621440811112,1.13852862341668,0.0032003534331572,-0.225585863856249,1019226825511.71,1041579169285.93,96.9734708338428,96.9050016477514,-0.691622843114351,1.31048184382228,1.253980186776,0.034462800289573,0.968434970442536,
GBR,2015,-2.17949741475258,-1.2566457477911,0.789110086246236,0.164647636913997,-4.94779151671502,914411654692.228,893351413522.664,111.546479103083,106.809020566879,-1.51164835417134,0.605127240180944,0.591517536015425,0.0378762541924485,1.03293205801399,
GBR,2016,-2.34645230450206,-1.20543570766879,0.860175903150931,0.129427069005497,-5.44760737982925,951241570426.533,923614806668.852,100.392438542324,96.6171162193387,-1.8957193676584,0.627456067146935,0.624204476684012,0.0382737489427039,1.03402339210316,
GBR,2017,-1.07597568670461,-1.07655192217748,0.940076768908732,0.189619575831582,-3.4934755738585,1001130788115.8,968989673224.158,95.0629399327815,90.5235680973307,-1.34094796497641,0.73824691179689,0.720839062791563,0.0379594111165254,1.02036635544207,
GBR,2018,-1.35914815007545,-1.18542733740215,0.958568801166192,0.118229607110042,-3.92700101844349,1032488267228.5,998917564310.809,96.5828339554897,92.0082917281251,-1.38242553096589,0.817126239481664,0.78360556548359,0.037602531344352,1.02018781163002,
GBR,2019,-0.100898823190256,-1.19144768324395,0.971503715870335,0.0896827890123605,-2.68791958175782,1109780979757.29,1022540060050.04,96.463752772244,92.1534729212813,-1.39557307532361,0.809423324005805,0.778449836857039,0.0379400498549181,1.02704603287691,
GBR,2020,-2.13754691022426,-1.35498881380717,0.948807002112415,-0.530547245715815,-2.93408180515583,1036755114188.45,880715479545.61,96.7982291545997,100.419560688345,0.558453918875606,0.722324357078069,0.727803931317372,0.0354782025070002,1.0422108252354,
GBR,2021,0.597313380589831,-0.810273912662992,1.0,0.161483761493519,-0.436947580292297,1100724696831.33,920427887688.428,100.0,100.0,-0.223987048219137,1.0,1.0,0.0335757103387358,1.04016608671541,
GBR,2022,0.546621554225966,-0.902064099986224,1.18542772894168,0.432852390480714,-2.1015837379889,1187849068909.14,1038024955590.03,98.0964552800944,96.1861970535953,-1.74614119222865,1.38938473660496,1.39238872528957,0.0359205737754818,1.0,
GBR,2023,-0.672860473178778,-0.734587756233481,1.15333308648769,-0.10053760960489,-1.96097173963947,1201370503166.32,1009217766281.15,101.756350913112,99.5395760644536,-0.553523510227207,1.23910991475314,1.23496097593678,0.0345708393461956,1.02092572817805,
GBR,2024,-0.791678274304576,-0.616464242477545,1.11565281235928,0.0030697352128566,-2.84065947110358,1237078157434.68,1010113965289.85,105.940263189924,102.485880265352,-1.43251695432146,1.28627522694105,1.23374990951653,0.0334190928158442,1.03548725734757,
GRC,2015,0.0120159394929215,-0.332095146102495,0.935478320310551,0.0210036673214844,-1.14270250434775,72470953835.426,75575370164.4893,102.344930881989,100.918435882231,-0.899049913066006,0.696518089690325,0.700660006766651,0.0032044688709598,1.0,
GRC,2016,-0.435272056793317,-0.344594303381373,0.899478814751065,0.0029619499085278,-2.1066231925777,74424430650.2035,76267710960.7386,102.431412833949,103.067508853685,-1.29889560339403,0.630115847505969,0.624468091070034,0.0031602928876052,1.01183776037546,
GRC,2017,-0.567392588432954,-0.382212328843663,0.92028384295496,0.0246932300537014,-2.37483871682344,78804964367.2614,82174405888.0367,102.201068404428,101.327322247198,-1.32400488221518,0.711537298969425,0.712679263843798,0.0032188356379188,1.00356889915492,
GRC,2018,-1.0254675845748,-0.259377291080433,0.931857291294677,0.0283186183593935,-3.20845005591694,81670464757.7494,89340049545.162,103.486963729219,102.515551236804,-1.97618479456643,0.799486176220586,0.810547049291445,0.0033628534082096,0.982154985598711,
GRC,2019,-0.868284476750587,0.45719372586159,0.951061229596711,0.0128567149662925,-1.51993058472575,83528351386.5432,92724978520.6289,101.085766269635,99.7102474643338,-1.46953362436355,0.7957116377283,0.805339548324007,0.0034403001547889,0.976239666130045,
GRC,2020,-0.151628496784346,0.308259911929628,0.916027358021769,-0.0492301765938307,-4.88723259624756,76433302885.4378,79571077002.2769,100.85494626115,103.531036548576,-7.39294315668836,0.68525938366907,0.664702060172707,0.0032106489760567,0.968359847452673,
GRC,2021,0.134814307338296,0.612963796484807,1.0,0.0662817107970595,-6.56991216631967,83874790646.8016,95862559913.123,100.0,100.0,-7.49182173495163,1.0,1.0,0.0034945170222738,0.95161030636751,
GRC,2022,-0.248866084286549,0.0964857984562485,1.1958318196147,0.0316737604398108,-10.0926833051605,90919460298.6245,104462600254.557,98.8059374998204,93.1897227426156,-9.63944919082708,1.43683228029088,1.48048869056104,0.003615290712941,0.981765225057684,
GRC,2023,-1.67569399889172,0.266271006843117,1.14286685372965,0.0048203348651666,-6.54818058385316,91820272099.3811,105842622059.433,101.453864878228,95.4464287746982,-4.7398076971752,1.23188604763443,1.25440894212316,0.0036255316581465,1.04959735792724,
GRC,2024,-1.03367946920552,0.838104340863174,1.13662456681467,0.0129571307720262,-5.43904964088166,93092361573.1195,109625413391.009,102.455224442917,95.4840995048742,-4.53109737434415,1.23223786027203,1.25512342210674,0.0036262825963027,1.10886570247918,
HUN,2015,-4.43371740714748,-0.97996544026591,0.805923161916659,0.0304587695021935,2.16534972780402,129060097718.637,112727025233.437,104.155871833312,103.762053296061,7.57902978025715,0.647430144641765,0.613544502386117,0.0047787991540086,1.01508084862123,
HUN,2016,-2.42326843560931,-1.45617756455256,0.783469323049351,0.0175105978434852,4.37153817015188,134299648988.641,116820122543.541,104.668536043116,106.099323642443,8.25098241947359,0.630642565892247,0.556335176462305,0.0048408683508778,1.02182009823541,
HUN,2017,-3.82288704639084,-0.856688353559921,0.794878427911152,0.03619058130616,1.77987446619576,142263485055.425,125477394910.859,106.043554156702,109.000729099049,6.45945084962903,0.650893543277396,0.616946796278773,0.0049154502231295,1.01737942153509,
HUN,2018,-3.52458556059671,-0.345466372483629,0.830486938120016,0.0295359953378402,0.222646261805301,148889477415.015,132951475902.918,105.019936548183,106.429579718787,4.09270022232641,0.681725787412632,0.701274721618949,0.0050046782281145,1.00806969250224,
HUN,2019,-2.296546113914,-0.559685799358229,0.861882620049645,0.0342964371012912,-0.650388400537391,153238321282.781,141982293599.538,103.919478194059,105.447655377948,2.20584492909715,0.701295511423668,0.713503209662449,0.0052679373726818,1.01091559281662,
HUN,2020,-2.35609313939569,-0.461697158216994,0.903610275269678,-0.0266910040353774,-0.947030297026299,140274027862.185,134849676308.111,99.6494545996709,100.335221593603,1.8711858272718,0.733531977053593,0.67268857541201,0.0054245003471389,1.03177014402697,
HUN,2021,-3.15382019773463,-1.04185038576625,1.0,0.0428736041900625,-4.08404055955191,155588283411.7,145390101376.51,99.9999999999998,100.0,0.111631325716678,0.999999999999999,1.0,0.0053066596872848,1.0,
