Country,QGov.Cons,QGross.Cap.form,QM,QPrivate.Consumption,QReal.GDP.Growth,QX,Quarter
FIN,-3.418609916,1.699166599,0.289726969,0.617134977,0.965552756,9.070247934,2017-Q1
FIN,1.625253946,1.853767205,3.951427312,-0.770970395,1.316987868,2.434173139,2017-Q2
FIN,1.291711518,2.913607249,-0.527555346,0.269346317,0.469247227,0.245030051,2017-Q3
FIN,0.015181418,-0.789373814,-0.250970736,1.043496229,0.785583909,-3.126873588,2017-Q4
FIN,-0.23527626,2.738887614,4.334203655,0.664621677,0.209513325,5.013092121,2018-Q1
FIN,1.027006466,-0.26062998,-0.172900173,0.443541561,-0.189585216,-1.355517273,2018-Q2
FIN,0.549698795,0.052262207,0.583409298,-1.361828356,-0.092309877,-0.98350108,2018-Q3
FIN,0.396914551,1.93269159,3.045133225,0.502358007,0.085287846,-0.041773033,2018-Q4
FIN,2.372072206,-2.598828697,-0.826737027,0.384236118,0.866354211,9.700037147,2019-Q1
FIN,-0.597493442,0.503570086,1.476587442,0.023711131,0.705787102,-2.217989418,2019-Q2
FIN,0.014660607,-0.276697577,0.450076469,0.423312676,0.057675166,0.203454396,2019-Q3
FIN,-0.696276752,-0.17247844,-2.527405603,0.030350037,-0.195633188,-0.760324866,2019-Q4
FIN,0.723300613,1.134314904,1.727138841,0.114620908,-0.206517554,-2.207034651,2020-Q1
FIN,-1.875870155,-2.243185026,-11.397736246,-10.098663165,-6.525780428,-12.192299132,2020-Q2
FIN,1.209767754,-0.888990198,5.030699148,8.843359053,4.940055161,3.361046335,2020-Q3
FIN,4.825499889,0.06133088,-0.655289459,-0.684813655,0.983336909,9.735641768,2020-Q4
FIN,-0.591257831,3.386454183,2.391686044,0.318780319,-0.702878793,-3.620273532,2021-Q1
FIN,0.842597182,0.718838002,2.423877277,1.1985355069999999,1.594009093,1.242812094,2021-Q2
FIN,1.277910406,-3.097638143,4.117647059,1.983002833,1.040734306,4.974349579,2021-Q3
FIN,-0.513033833,1.92103265,6.701434159,-0.127175368,0.845897311,3.512522908,2021-Q4
FIN,-0.989547038,3.076808463,-0.008145976,-1.229810334,-0.670008095,-3.372254774,2022-Q1
FIN,-2.87865991,-1.633420064,3.372708758,2.106870229,0.331194729,2.111416481,2022-Q2
FIN,5.16704109,-0.580455547,-0.985105209,-0.860579479,-0.245415738,2.106207545,2022-Q3
FIN,-1.695148842,-0.014780874,-1.977873289,-0.86134665,-0.916509295,-0.426778243,2022-Q4
FIN,3.441749614,-3.281839012,-3.970606147,1.9609018525,0.508830215,0.697537608,2023-Q1
FIN,2.819001152,-2.22392052,0.021138968,0.625799071,0.189627877,-1.548155567,2023-Q2
FIN,-6.4390694,-1.06299828,-3.711218193,-0.819178815,-1.592290328,-2.593989743,2023-Q3
FIN,4.797125951,-5.854005372,0.697980685,-0.067424064,-0.255853758,0.443844915,2023-Q4
FIN,0.322645695,6.293530251,1.37756659,1.339270654,0.757146901,-0.831780964,2024-Q1
FIN,1.480737018,-6.520881029,-1.087938078,-1.790945406,0.309010464,6.775588659,2024-Q2
FIN,-1.505347947,-1.663710835,0.821667681,0.210155244,0.805152979,-0.409131822,2024-Q3
FIN,0.837913929,1.322569564,-2.134448709,-0.622378569,-0.123281011,-3.220770684,2024-Q4
FRA,0.175037648,0.777745474,1.443311266,0.463392537,0.577565709,1.773716427,2015-Q1
FRA,0.131839337,-0.236314497,0.766222192,0.149288015,0.07142452,1.750533414,2015-Q2
FRA,0.232165572,0.726129428,1.626679884,0.465173858,0.255278629,-0.430727821,2015-Q3
FRA,0.40476652,1.846049891,3.099990848,-0.041042002,0.243356439,1.493629273,2015-Q4
FRA,0.348223854,0.602589296,-0.229632582,1.017711687,0.311593419,-0.217039235,2016-Q1
FRA,0.286177297,-0.293845329,-1.448826869,0.084916625,-0.172296924,-0.26141836,2016-Q2
FRA,0.668259083,0.668680283,2.832312054,0.061372907,0.12935667,1.304768368,2016-Q3
FRA,0.538855429,0.612614304,0.955888969,0.72075232,0.631734552,1.224366479,2016-Q4
FRA,0.216449637,1.612003005,0.921668445,0.333960845,0.671689467,0.533458366,2017-Q1
FRA,0.543229842,0.999156289,0.810922623,0.444796033,0.768075022,2.267182659,2017-Q2
FRA,0.499418763,1.331175701,2.362870632,0.669047474,0.708487462,0.98832783,2017-Q3
FRA,0.147480627,0.95207014,0.898893187,0.154926687,0.603202856,1.836024645,2017-Q4
FRA,-0.05652803,0.154666658,0.351378399,0.293130087,-0.038359623,0.258629787,2018-Q1
FRA,0.293636273,0.848090916,1.159442857,0.029632247,0.267375123,0.539051133,2018-Q2
FRA,0.008366927,1.114983371,-0.774145005,0.230425204,0.476455521,0.505010392,2018-Q3
FRA,0.583923141,1.474426866,0.556013684,0.192905366,0.750978692,1.052001219,2018-Q4
FRA,0.338928214,0.879179039,2.143045632,0.852432264,0.923097934,2.332243078,2019-Q1
FRA,0.256258457,1.293353274,0.381361195,0.806410102,0.553338707,-0.312278092,2019-Q2
FRA,0.151955796,0.942130993,-0.553931618,0.013816739,-0.010212423,-1.612675208,2019-Q3
FRA,-0.259246041,-0.0394146,-1.554989514,-0.153975292,-0.490389558,-0.996407287,2019-Q4
FRA,-3.389647133,-6.05847705,-5.789851519,-5.200672075,-5.076855389,-6.702960486,2020-Q1
FRA,-10.236515819,-12.474854315,-16.982406809,-10.284875743,-12.191758835,-24.280102956,2020-Q2
FRA,14.985186844,16.488737447,15.79891108,17.180027826,15.358376111,18.853784248,2020-Q3
FRA,-0.016274903,4.891516287,1.17547107,-5.700782772,-0.120114188,7.442034565,2020-Q4
FRA,0.098645891,0.717661012,1.525288136,0.100209156,0.404740894,1.354687477,2021-Q1
FRA,0.757499071,1.496654067,1.905599308,2.6643147,1.227300747,0.391014491,2021-Q2
FRA,2.800711942,-0.111270967,0.615393804,4.967789656,2.981628198,2.150443049,2021-Q3
FRA,0.887876159,-0.73461943,4.788786291,-0.212108994,0.557604706,5.023615473,2021-Q4
FRA,0.264856129,-0.224579406,1.901204533,-0.955047561,-0.094836084,3.863231115,2022-Q1
FRA,-0.385950215,-0.463011636,0.706108689,1.413018321,0.445817077,-1.340190424,2022-Q2
FRA,0.54268659,0.923950914,4.267963902,0.749355359,0.515410459,2.063547771,2022-Q3
FRA,0.913224959,0.455498467,0.280828769,-0.444036113,0.371925468,1.211696594,2022-Q4
FRA,-0.075423665,-0.38945602,-2.808012388,0.113001887,0.057443503,-1.765487975,2023-Q1
FRA,0.426715317,0.961302233,1.95645363,-0.022050145,0.910121536,4.327006574,2023-Q2
FRA,0.516163368,-0.15837867,-0.930724172,0.5920944,0.233032752,-0.638230596,2023-Q3
FRA,0.400465396,-0.828942228,-2.114499286,0.035437907,0.427131346,0.508346874,2023-Q4
FRA,0.304723024,-0.693259034,-0.808484129,0.223452229,0.112930504,0.430237526,2024-Q1
FRA,0.208663322,0.385287109,0.750785798,0.045871345,0.212064329,1.520652312,2024-Q2
FRA,0.337879592,-0.800440087,0.657723589,0.765749904,0.372211744,-1.104367341,2024-Q3
FRA,0.364637581,0.023431592,0.69975082,0.117481278,-0.090563229,0.947392024,2024-Q4
GBR,0.196123067,3.500574893,-0.73632574,0.519337692,0.269723177,-0.369796217,2015-Q1
GBR,0.920148902,0.441329442,-2.209093636,0.564728245,0.618993236,3.144750168,2015-Q2
GBR,0.916954568,-0.743042149,-0.112299966,1.209380529,0.377702458,-3.161324652,2015-Q3
GBR,-0.335478335,3.287174448,4.022880818,-0.291267407,0.562247319,2.873667396,2015-Q4
GBR,0.191978237,1.069025715,-0.399789848,2.059801207,0.353245639,-0.379941302,2016-Q1
GBR,0.135759825,0.836470908,1.193633952,0.853066157,0.564203341,3.012431115,2016-Q2
GBR,0.205079801,2.821563986,3.384765082,0.828658409,0.423906765,-2.723658158,2016-Q3
GBR,-0.414458079,-0.917207944,-2.3515006,-0.002885518,0.617899279,3.950554633,2016-Q4
GBR,0.233887957,1.693650464,1.184147763,0.745009877,0.839219917,1.655054576,2017-Q1
GBR,0.529309324,1.238168662,2.676406122,-0.017706351,0.631368571,2.682020337,2017-Q2
GBR,0.39766521,-0.882633588,0.490372418,0.664626603,0.632756914,2.429464694,2017-Q3
GBR,-0.045048874,1.542164214,-1.818147562,0.532692412,0.736758694,-2.16587506,2017-Q4
GBR,-0.285721575,-0.546054551,1.856134022,0.701775154,0.0641495,1.968801522,2018-Q1
GBR,0.054579101,-1.16226844,0.677772911,-0.16278529,0.163154989,0.576102206,2018-Q2
GBR,0.565096953,-0.020402675,0.504790598,0.763292345,0.308995928,1.332581469,2018-Q3
GBR,1.21876801,-0.134499615,3.723857358,1.069202201,0.135814964,-0.858155405,2018-Q4
GBR,1.430174334,3.052144675,7.065444216,0.022871965,0.729752441,-1.127031019,2019-Q1
GBR,1.749302425,-0.812993474,-9.289322016,0.192733907,0.311739758,-1.244951721,2019-Q2
GBR,-0.267741962,0.814204969,1.471723048,-0.240015048,0.709083039,5.914447509,2019-Q3
GBR,0.417334429,-1.133024463,-3.170338528,-0.46408962,0.000321944,3.883545991,2019-Q4
GBR,-2.989403416,-3.161781465,-3.672943434,-2.699521623,-2.657635107,-8.587652443,2020-Q1
GBR,-17.671571493,-18.810548217,-24.666790349,-23.311026545,-20.331757395,-13.084393284,2020-Q2
GBR,18.403408226,16.047636165,17.279102021,19.584202118,16.787921182,0.042108663,2020-Q3
GBR,4.825748749,6.2672369,13.940894322,-1.650202383,1.366751504,5.827577061,2020-Q4
GBR,0.576163974,-2.684582691,-7.718534182,-3.526736891,-1.039208329,-2.603233065,2021-Q1
GBR,7.875448946,4.93463326,1.622897145,11.695196387,7.253933747,6.908588466,2021-Q2
GBR,0.171741063,-0.384898711,4.004861273,2.917664907,1.669439154,-4.887160999,2021-Q3
GBR,0.823394944,0.612856113,1.881566713,0.250692258,1.48393313,10.973576934,2021-Q4
GBR,-0.115601763,3.855023198,9.888575988,1.25110342,0.72959628,-5.006444577,2022-Q1
GBR,-3.210728313,-0.052193452,0.604031019,1.926203941,0.335214711,7.033153986,2022-Q2
GBR,1.544443244,0.264643926,-3.075748077,0.192893299,0.113899547,9.590049635,2022-Q3
GBR,-0.424681679,-1.31884429,0.639498604,0.608860015,0.327068865,0.799939493,2022-Q4
GBR,-0.637069025,2.89836922,-0.195065874,-0.397643997,0.06056362,-6.803786993,2023-Q1
GBR,2.488597448,-1.473567076,1.220750952,0.381743278,0.041927532,0.268055884,2023-Q2
GBR,1.54336018,-1.563547806,-2.479705392,-0.769045065,-0.05782314,-1.075025034,2023-Q3
GBR,-0.185192017,0.928648261,0.962894564,0.056934039,-0.207463974,1.318277311,2023-Q4
GBR,0.727358742,0.761128282,-0.406783363,0.683070383,0.905987416,0.163995457,2024-Q1
GBR,0.997299439,1.089437917,5.487963669,-0.042822394,0.457771947,-1.789234482,2024-Q2
GBR,0.329877132,0.996608219,-2.832072277,0.437124988,0.000779217,-0.058444234,2024-Q3
GBR,0.499706694,-0.618999931,2.853551562,0.083572644,0.095375385,-1.843028606,2024-Q4
GRC,4.812141857,6.558069796,6.026022298,0.240085699,0.421671232,1.409539638,2015-Q1
GRC,-2.379169938,-8.253763375,-2.656500187,0.785959192,-0.217501788,1.337518752,2015-Q2
GRC,1.774892774,-11.176643768,-8.105137743,-3.407387394,-2.046266219,-1.997468156,2015-Q3
GRC,-0.613001882,9.814575399,9.941854381,1.871656771,2.395419958,1.319851115,2015-Q4
GRC,-0.214403417,-2.130693764,-0.46978938,-0.707530963,-0.981071475,-2.286956083,2016-Q1
GRC,-0.590956907,1.664070993,-1.103096254,0.456251262,-0.041317044,-0.347596569,2016-Q2
GRC,2.888714483,8.198964958,0.991069022,1.467784629,0.272907044,3.307995443,2016-Q3
GRC,-1.250427432,-0.062702106,3.199143899,0.486019014,0.587272676,0.929791189,2016-Q4
GRC,-3.737825155,-10.177727888,3.063592148,1.006008694,0.189933647,2.902765363,2017-Q1
GRC,1.46466469,0.555694961,-0.449284482,-0.407546445,0.530134147,2.611455644,2017-Q2
GRC,1.723510762,47.356191738,2.418832963,1.150705021,0.900117909,1.938719094,2017-Q3
GRC,1.435593891,-20.477200105,1.817242197,0.374617047,-0.747444603,0.317397964,2017-Q4
GRC,-3.613461475,-5.814624238,0.275070409,0.6317693,1.513868024,4.155949896,2018-Q1
GRC,-4.612308242,11.717300902,4.975315631,1.271137164,0.178605726,2.080364017,2018-Q2
GRC,4.275451953,-13.401680505,3.818541725,-0.556354604,0.271965053,0.192251802,2018-Q3
GRC,-1.625158812,-0.758886406,-1.329261494,0.333843537,0.629915552,5.167680125,2018-Q4
GRC,1.279181546,4.715173195,0.628451833,1.9620064,1.135357659,-1.77953106,2019-Q1
GRC,4.634958532,-1.121162425,-0.672662267,-0.030991535,0.922737751,7.39589522,2019-Q2
GRC,-5.862814885,2.908080896,2.982770714,-0.655791491,-0.505846745,-0.246620209,2019-Q3
GRC,2.317569602,-3.389827885,-3.335868391,1.775166334,-0.092443196,-12.03033262,2019-Q4
GRC,1.882651268,3.920646934,4.290539258,-1.19835424,-1.953995996,-4.832661655,2020-Q1
GRC,0.305408032,-4.402304739,-18.714425619,-12.335886404,-13.776070668,-14.640579463,2020-Q2
GRC,1.023656603,7.216921143,11.981734099,9.016368242,6.131161829,-5.569106267,2020-Q3
GRC,2.103084222,-3.595747739,-3.617085902,-2.355269766,2.596933363,13.800269444,2020-Q4
GRC,-1.278451376,12.573112785,8.261577524,0.727177811,4.208265954,8.076486744,2021-Q1
GRC,0.153748025,6.35213999,7.380827987,4.693924594,1.368983825,7.521131684,2021-Q2
GRC,2.178334396,4.887024634,8.546624097,1.95510658,2.871391529,12.444517354,2021-Q3
GRC,-0.694201548,1.252743244,3.800094161,3.863269143,1.410723516,-0.483899735,2021-Q4
GRC,-0.530207559,6.019334781,-2.466731348,1.174732127,2.098762984,-3.602437504,2022-Q1
GRC,1.125112624,2.226012559,4.680500402,0.842483741,0.171943634,5.909974108,2022-Q2
GRC,-0.636610892,2.321307984,-1.052368866,-0.340059565,0.960435309,-2.34228497,2022-Q3
GRC,-1.814077522,6.286301364,6.322753046,-0.3182166685000001,0.847710223,-0.292416223,2022-Q4
GRC,5.868493667,-0.036667801,-5.637458052,3.0927921655,0.07147974,5.221866894,2023-Q1
GRC,-0.864541099,0.130817065,-0.547863409,-0.304003662,1.172271543,-4.239069415,2023-Q2
GRC,-3.661746804,2.221976747,3.326648388,-1.9542799805,0.117489323,-0.281135953,2023-Q3
GRC,2.79823057,-2.871535913,1.139498087,2.130176901,0.559398637,0.487270211,2023-Q4
GRC,-5.11892868,4.342785105,0.625734054,-2.2819478705,0.330342909,-0.184369367,2024-Q1
GRC,1.930856408,1.011090922,4.368773245,1.0929538885,1.140619693,2.549996108,2024-Q2
GRC,-1.230857788,-1.621658949,-0.812898194,-0.41959051,0.229045248,0.21585344,2024-Q3
GRC,1.095749864,3.73537714,-1.735067202,0.502970853,0.775231974,0.323921815,2024-Q4
HUN,-0.147337236,-2.31449632,-0.329405144,0.86545855,1.610733268,2.91772366,2015-Q1
HUN,-0.100353021,8.872743708,3.716834742,0.781588249,0.121938456,0.45072796,2015-Q2
HUN,1.67825393,-2.203305481,1.718162469,1.104191243,0.767854775,2.791734734,2015-Q3
HUN,0.727847681,8.2239613,2.321637815,1.211846561,1.065254338,2.617761414,2015-Q4
HUN,0.070440636,-19.603848812,-2.815668715,1.492392972,-0.224263116,-2.925850721,2016-Q1
HUN,-0.213768753,-0.241144177,4.068940315,0.874812104,1.23454823,4.657818311,2016-Q2
HUN,-0.966466028,7.132901926,-0.418089958,1.220629104,0.519908705,0.180269712,2016-Q3
HUN,-0.335334994,2.911988106,0.011279391,1.368589096,0.907389433,-0.882939721,2016-Q4
HUN,1.066699497,8.554115548,6.865761812,1.33375106,1.204941101,4.436602459,2017-Q1
HUN,1.753879337,3.707174601,-0.485844726,1.507473986,1.203369274,1.117935978,2017-Q2
HUN,1.552565068,2.051152606,1.820583186,1.361485572,0.933700743,0.822697638,2017-Q3
HUN,1.410641542,2.230592166,0.475803596,1.544710355,1.479922004,0.581125867,2017-Q4
HUN,-0.547546237,3.810348411,2.936527198,0.952598581,1.943410618,1.6327976,2018-Q1
HUN,-0.045260782,6.982252482,3.558141344,1.287781616,0.903483875,3.248024034,2018-Q2
HUN,0.236979485,4.122551853,-0.796323999,1.067511262,1.516202712,-2.722725122,2018-Q3
HUN,0.066307708,2.921652658,1.968842807,1.109329719,1.099196753,4.480748145,2018-Q4
HUN,3.616944007,6.007185693,3.321249753,1.076176643,2.069467536,1.386105355,2019-Q1
HUN,1.690469942,1.28907328,1.196600506,1.575401557,0.323126374,0.537056688,2019-Q2
HUN,1.172169951,2.008233037,4.517607604,1.181506327,1.418515235,3.10845044,2019-Q3
HUN,0.945033482,-6.023463408,-1.769383318,2.170218441,0.653821053,-2.729323184,2019-Q4
HUN,-2.500534776,-1.849238652,-1.068113501,0.628457855,-0.318293082,-1.110606329,2020-Q1
HUN,0.466057469,-5.289606956,-17.354191668,-9.480007894,-14.48065597,-23.165017056,2020-Q2
HUN,-0.151804909,-0.713174688,18.626094922,6.580120796,11.774888357,30.145628355,2020-Q3
HUN,1.066196404,8.260231671,5.57259127,1.198130485,1.779682604,4.419850895,2020-Q4
HUN,0.356155011,-3.763659587,-2.417016164,-2.045444914,1.243859064,-1.691942872,2021-Q1
HUN,-0.027076537,5.618210802,2.570832559,4.28300346,2.228864326,0.512265175,2021-Q2
HUN,1.31848886,2.082721796,-0.343564768,3.52601591,1.213605426,-1.136640272,2021-Q3
HUN,0.515234325,0.19718011,1.352122647,2.171328819,2.492564888,2.895386768,2021-Q4
HUN,1.939643059,0.168660521,6.419944705,2.342835663,1.285629009,5.616783209,2022-Q1
HUN,-0.173944908,1.337856636,1.863954325,0.944275943,0.978007742,1.876915194,2022-Q2
HUN,0.079007696,-2.426903946,1.994135677,-0.701180264,-1.097700802,2.394670815,2022-Q3
HUN,1.00391126,-7.163495939,0.458148035,-1.380615842,-0.96386957,1.496535529,2022-Q4
HUN,2.009188708,1.997598399,-0.540474235,-1.084573623,-0.355813113,0.669733769,2023-Q1
HUN,1.299686199,-2.303283043,-5.515528864,0.500935714,0.130014251,-2.005367006,2023-Q2
HUN,-0.289011191,-2.70017457,-0.658670887,0.723718416,1.39975085,0.198962319,2023-Q3
HUN,-1.298079379,-1.295115576,-0.791371704,1.961512184,-0.360545978,-1.234945384,2023-Q4
HUN,-2.898213629,-3.144904307,-1.679974885,-0.7145591394999999,0.446579149,-1.191425563,2024-Q1
HUN,-0.942061036,-5.495263793,-0.076260548,0.04187642699999999,-0.278345192,-0.195823199,2024-Q2
HUN,-0.369434388,-2.085624797,1.631620853,0.3025604555,-0.63203593,0.325066847,2024-Q3
HUN,-0.46283018,-1.286718531,-2.812000155,0.496333119,0.623131685,-1.983798248,2024-Q4
IND,-14.27447,2.09771,-5.66717,4.33774,1.68428,-5.92913,2015-Q1
IND,35.10926,1.43385,-2.67427,1.60514,2.14174,-0.3891,2015-Q2
IND,14.90041,2.75257,5.12575,1.49113,1.84623,0.1783,2015-Q3
IND,-18.64732,3.40545,-6.4852,1.15295,2.03254,-2.80135,2015-Q4
IND,-14.65111,1.14698,0.17021,4.335,2.90244,0.74383,2016-Q1
IND,28.39049,5.38203,1.96265,0.07651,1.78095,5.56247,2016-Q2
IND,14.80144,-1.24603,4.58816,3.47718,2.29156,-0.91966,2016-Q3
IND,-15.56153,1.09172,3.5529,2.40931,1.36379,1.48289,2016-Q4
IND,-6.92434,0.42047,-3.12196,-0.52892,0.79959,0.931,2017-Q1
IND,34.70281,1.05421,16.02312,2.71054,2.05853,2.44493,2017-Q2
IND,1.39193,4.42851,-5.00429,0.15426,1.6482,-0.33178,2017-Q3
IND,-13.13302,2.82237,6.85299,1.87706,1.87871,1.42264,2017-Q4
IND,-8.37638,4.86272,4.92457,2.80602,2.14694,1.56434,2018-Q1
IND,32.11535,1.2997,-1.16915,1.30445,1.30975,6.4426,2018-Q2
IND,2.77201,3.95182,6.58139,1.92239,1.39663,2.22728,2018-Q3
IND,-16.77939,1.99447,1.434,1.13743,1.47276,4.225,2018-Q4
IND,-3.93587,-2.10623,-5.69027,2.09179,1.04689,-1.98576,2019-Q1
IND,19.34835,3.9446,7.09474,1.87495,1.33481,-1.62382,2019-Q2
IND,10.69459,-3.56839,-4.55086,0.51324,0.64889,-2.48282,2019-Q3
IND,-17.34957,0.47635,-3.62228,1.03351,0.17606,0.89339,2019-Q4
IND,-1.04774,-2.36527,-1.14998,-1.17196,0.20253,-5.79739,2020-Q1
IND,20.16582,-38.87226,-34.34541,-22.62061,-22.78057,-17.43652,2020-Q2
IND,-24.86032,63.94322,33.26382,19.9791,22.57279,22.60814,2020-Q3
IND,6.84546,7.68111,11.00584,10.74372,6.78155,-1.42836,2020-Q4
IND,28.03625,3.52362,16.66062,3.81385,1.36061,6.75089,2021-Q1
IND,-10.65273,-9.00284,-15.90345,-13.53087,-7.22409,13.7548,2021-Q2
IND,-14.19163,12.54273,16.4699,14.61046,9.46799,4.55559,2021-Q3
IND,1.1729,-0.97044,5.01081,6.74123,1.92112,0.7787,2021-Q4
IND,35.32605,4.46619,3.91566,0.20066,0.55495,1.83514,2022-Q1
IND,-10.61388,-0.27852,-2.38071,-2.32147,0.87155,8.07557,2022-Q2
IND,-19.15966,1.75881,7.0262,3.95388,2.10714,-2.34989,2022-Q3
IND,4.77627,1.5362,-5.23981,-0.1143,1.45783,0.62458,2022-Q4
IND,43.91577,2.87099,-0.86177,0.80006,2.55922,2.78771,2023-Q1
IND,-13.62925,2.1847,17.40406,1.84761,2.92995,-7.46103,2023-Q2
IND,-7.75355,3.40049,3.6283,0.93711,2.05518,9.48791,2023-Q3
IND,-10.7863,0.96486,-7.71289,1.78771,1.81234,-1.08073,2023-Q4
IND,49.95163,-0.16892,-0.8195,1.95946,1.39343,7.28821,2024-Q1
IND,-19.2029,2.50926,3.78704,2.9052,1.26244,-6.63648,2024-Q2
IND,-3.52628,2.80664,6.36397,0.1392,1.54638,3.94213,2024-Q3
IND,-6.49621,0.46888,-10.5534,2.6395,1.88547,6.2442,2024-Q4
IRL,2.483698003,21.494952048,12.829892734,-1.098491855,22.780043427,30.247623815,2015-Q1
IRL,-0.341084547,20.773524263,8.571140704,1.509039637,-1.91928935,2.154386259,2015-Q2
IRL,0.220775065,-2.427102593,3.905457532,1.280093118,3.30961281,5.02312003,2015-Q3
IRL,1.617641961,45.071810854,13.235384369,0.381594519,1.01585487,2.600962826,2015-Q4
IRL,1.977809762,-11.434396085,1.126410621,2.530499761,-3.451185602,0.654720445,2016-Q1
IRL,0.054096459,12.112750647,-0.758699804,-0.757434839,-0.601326778,-3.860184161,2016-Q2
IRL,1.092464085,5.895703601,4.917727024,0.328718369,0.555961793,5.777956373,2016-Q3
IRL,2.249990897,17.898021081,1.336225733,1.858835034,9.363763263,-0.702393042,2016-Q4
IRL,0.24410732,-40.398186645,-14.583811278,0.837419422,-0.697610866,1.844113001,2017-Q1
IRL,0.462447581,220.090256728,59.476820792,-0.272798099,0.303665207,3.299987324,2017-Q2
IRL,1.915975727,-72.556539025,-35.722273977,1.931329383,5.491032437,3.79378033,2017-Q3
IRL,1.50499312,-11.095017531,7.342355004,0.924782609,3.598123862,11.6905402,2017-Q4
IRL,0.879342353,27.381730441,-9.570272714,2.281513135,1.677456732,-10.006045697,2018-Q1
IRL,2.774228353,5.487125646,8.953476747,1.253724969,-0.334501582,2.94500061,2018-Q2
IRL,1.43095269,7.232841893,4.053252068,0.640691096,1.347405607,2.758918323,2018-Q3
IRL,-1.306363755,92.127575428,25.333744395,1.047622307,0.705765785,3.939144654,2018-Q4
IRL,3.763779223,-47.822623954,-16.950114667,-0.056770977,0.926085417,1.398738254,2019-Q1
IRL,0.99550231,207.198105586,54.892897476,1.284973301,1.806985792,2.593895091,2019-Q2
IRL,2.421988509,-65.016188434,-29.48285727,0.072148442,2.080221033,2.579205837,2019-Q3
IRL,-2.120553849,300.415305729,73.408122268,1.242174757,1.431736654,3.710843191,2019-Q4
IRL,2.899881314,-7.556551207,0.314834879,-8.587218236,3.292163225,8.499690979,2020-Q1
IRL,7.64723779,-77.231632311,-45.504325656,-12.390804282,-4.310978407,-7.906711275,2020-Q2
IRL,2.375243523,34.543490765,6.231741837,14.154135209,11.667160038,7.667763401,2020-Q3
IRL,1.127655096,47.3210728,36.756012582,-0.775290138,-2.564394459,10.399493924,2020-Q4
IRL,2.117236013,-44.418113383,-26.299216205,-2.96908142,9.725534691,-2.539103775,2021-Q1
IRL,0.808356561,0.258448179,7.615559012,7.392941955,2.781157437,6.514698203,2021-Q2
IRL,-0.719752569,-4.85397731,3.0134561,6.274384083,2.778521471,1.291571228,2021-Q3
IRL,2.003280547,87.720433943,21.7043427,1.385524259,-1.771862802,1.809869087,2021-Q4
IRL,-0.461990259,-35.753856067,-9.654066645,1.000691501,3.895052669,3.197457233,2022-Q1
IRL,2.188117881,5.835809095,6.449754517,2.763100189,2.862079235,4.70439306,2022-Q2
IRL,3.111687448,7.626587776,6.442124491,2.553036048,1.671924432,4.156830213,2022-Q3
IRL,-1.7036646,-7.092604198,-3.91692814,1.534278267,-1.29464635,-2.462161105,2022-Q4
IRL,2.368109681,8.541198552,-0.169996754,1.146514293,-1.745675116,-2.163622745,2023-Q1
IRL,1.455933001,-7.204870876,-2.633487798,0.357201628,0.886245253,-2.960640327,2023-Q2
IRL,1.008494178,-4.892604198,-0.471442049,-1.3232163,-2.911041216,-1.392715484,2023-Q3
IRL,5.621862091,57.825943623,12.750542024,2.367331741,-2.388760961,-1.310470059,2023-Q4
IRL,-3.422505638,-36.549013858,-7.820859673,0.621530493,1.637209788,5.580182047,2024-Q1
IRL,2.919794273,-60.071949564,4.179042924,0.88204885,0.816582761,10.757485528,2024-Q2
IRL,0.893280642,169.493959417,1.366656359,0.145015921,4.565960227,-6.630017853,2024-Q3
IRL,2.489775979,-14.081492237,-3.159973055,1.76076114,4.512240784,5.28094468,2024-Q4
ISL,-0.288163353,11.646049661,12.653992142,0.621074046,-1.066705376,4.464955645,2015-Q1
ISL,0.121355798,1.941802536,0.089036339,0.527927228,5.017267369,9.376804223,2015-Q2
ISL,-0.180967415,2.51092829,-2.123159492,1.542908433,0.419296153,-3.733319927,2015-Q3
ISL,1.593254226,12.154255731,8.41777761,1.492497064,0.65963679,1.333281112,2015-Q4
ISL,-0.870024461,-0.970887185,8.366320447,1.958567181,-1.360678826,3.045363189,2016-Q1
ISL,0.217592463,10.122498467,1.466273777,0.620817661,5.799673133,8.180928774,2016-Q2
ISL,1.166740346,-6.481311575,-0.775056468,-0.293817177,2.368700254,6.753250506,2016-Q3
ISL,0.121689493,14.904327587,0.524778738,3.577180394,2.95453524,-2.933637911,2016-Q4
ISL,1.054097056,-6.918338986,3.215012908,1.738243588,-3.40800709,-3.380605297,2017-Q1
ISL,0.98187146,11.277558121,13.837923543,2.539810356,2.171346714,8.881417564,2017-Q2
ISL,0.087704102,-1.540630578,-3.903928221,0.583098945,0.80772391,-2.010946632,2017-Q3
ISL,0.714540714,3.160654072,1.258672509,1.368698913,3.067388405,4.301619159,2017-Q4
ISL,1.596713123,-2.157097601,-1.973419586,0.523163818,0.95001948,-0.566129237,2018-Q1
ISL,1.168802334,5.364048235,4.380590701,1.086228509,0.279486675,-0.520841484,2018-Q2
ISL,1.108272067,-11.73740017,-3.389389384,0.4581302,0.247103007,2.866124309,2018-Q3
ISL,1.327648579,12.72313465,-4.0047144,0.768879376,1.917415005,-6.31752529,2018-Q4
ISL,0.024481178,-15.314808954,-4.890027011,-0.850876344,0.163274979,6.325122563,2019-Q1
ISL,1.535817905,13.194878503,0.189331071,0.613131336,-0.920644962,-9.000166319,2019-Q2
