"Country","Quarter","t_idx","S_mean_tw","S_max_tw","theta_pct","vax_rate","y_t_pct","y_lag1","F_CP","F_DI","F_DI_lag1","F_DI_lag2","F_H","F_CP_above_3","F_CP_loans","F_CP_guar","F_CP_guar_adj","F_CP_below","F_CP_below_adj_lo","F_CP_below_adj_mid","F_CP_below_adj_hi","debt_dR","excess_mortality"
"HUN","Q1.2020",3,31.9642857142857,71.875,0.0826453365897001,0,-1.25731551343982,0.149668859994285,0.280635224777701,0.0235109480011783,0,0,0,0.280635224777701,0,0,0,0,0,0,0,-0.79473077013175,-7.28191951866329
"HUN","Q2.2020",4,59.3063186813187,71.875,0.0340104721521098,0,-16.5449613341264,-1.25731551343982,6.6065763883311,0.191293622373223,0.0235109480011783,0,4.25334422930407,0.990879590304205,1.36448992763202,4.25120687039487,1.48792240463821,5.61569679802689,1.40392419950672,1.96549387930941,2.80784839901345,1.11509384070749,-0.628578913117921
"HUN","Q3.2020",5,39.6062271062271,43.75,0.125714462478108,0,-7.79035463927023,-16.5449613341264,0.425334422930407,0.00427471781839605,0.191293622373223,0.0235109480011783,0,0.425334422930407,0,0,0,0,0,0,0,3.46287024273735,-0.339611846701491
"HUN","Q4.2020",6,53.2051282051282,68.75,1.84035173524394,0,-7.19726539949208,-7.79035463927023,0.597034876183012,0.763037130583695,0.00427471781839605,0.191293622373223,0.115001715764864,0.597034876183012,0,0,0,0,0,0,0,3.62755415575221,40.3218493751493
"HUN","Q1.2021",7,70.6730769230769,77.0833333333333,1.73948522094687,7.9,-7.05028474973838,-7.19726539949208,0.489882661988188,0.0624108801485823,0.763037130583695,0.00427471781839605,0,0.489882661988188,0,0,0,0,0,0,0,0.187966051024901,17.3302858600747
"HUN","Q2.2021",8,56.5247161172161,77.0833333333333,0.666057015060219,49.33,-6.11836744924014,-7.05028474973838,0.598460494575447,0.112425078623816,0.0624108801485823,0.763037130583695,0,0.598460494575447,0,0,0,0,0,0,0,-0.582590230373803,23.3990484693726
"HUN","Q3.2021",9,20.255782967033,44.8375,0.277819825340153,56.7,-6.04793106348075,-6.11836744924014,0.213735890919803,0.320603836379704,0.112425078623816,0.0624108801485823,0.111741123772873,0.213735890919803,0,0,0,0,0,0,0,3.41190399612848,2.33447187383679
"HUN","Q4.2021",10,21.8779109432234,24.8122916666667,3.07928994507636,60.01,-4.76747125809568,-6.04793106348075,0,0.213735890919803,0.320603836379704,0.112425078623816,0,0,0,0,0,0,0,0,0,-2.05705482053536,34.6253776035546
"HUN","Q1.2022",11,15.1110416666667,20.2040625,2.38863178059692,62.08,-4.67775459504045,-4.76747125809568,0,0,0.213735890919803,0.320603836379704,0,0,0,0,0,0,0,0,0,0.120469574058362,3.97069855346761
"HUN","Q2.2022",12,0,0,2.5212669729612,62.19,-4.93341514298301,-4.67775459504045,0,0,0,0.213735890919803,0,0,0,0,0,0,0,0,0,1.23354173336057,2.43665312006259
"HUN","Q3.2022",13,0,0,4.24394125900502,62.25,-7.04909827916335,-4.93341514298301,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.471589911804564,6.11029726689772
"HUN","Q4.2022",14,0,0,4.56568150880071,62.28,-8.92441503425568,-7.04909827916335,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42540781932242,7.94224440107327
"IRL","Q4.2019",2,0,0,0,0,-0.202745144219119,-0.0175045734230191,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9637667075198,0
"IRL","Q1.2020",3,24.1071428571429,83.3333333333333,0.459765518066749,0,1.36945753888884,-0.202745144219119,1.27562488761014,2.51078942636217,0,0,0.122223970508901,1.03960618593778,0.193872504945154,0.0421461967272073,0.0147511688545226,0.236018701672361,0.0590046754180903,0.0826065455853264,0.118009350836181,3.98061570810917,-0.850118780035348
"IRL","Q2.2020",4,80.9294871794872,89.5833333333333,0.0897208276426975,0,-4.56022070285207,1.36945753888884,2.07457463248516,0.00842923934544147,2.51078942636217,0,0.0674339147635317,0.572765155772343,0.799372864592699,0.702436612120122,0.245852814242043,1.50180947671282,0.375452369178205,0.525633316849487,0.750904738356411,4.37397040482309,16.8401933414874
"IRL","Q3.2020",5,44.1792582417582,52.6041666666667,0.0547765986807657,0,4.94472824433592,-4.56022070285207,1.02597891566265,0.26636396331595,0.00842923934544147,2.51078942636217,0,0.884789156626506,0.141189759036145,0,0,0.141189759036145,0.0352974397590361,0.0494164156626506,0.0705948795180723,0.135575962710448,0.0147117897791907
"IRL","Q4.2020",6,67.5423534798535,79.1666666666667,0.103301722449098,0,0.566666939075036,4.94472824433592,0.612833396365312,0.0944074806689444,0.26636396331595,0.00842923934544147,0,0.612833396365312,0,0,0,0,0,0,0,-3.6038058854845,1.45289830301148
"IRL","Q1.2021",7,84.3177655677656,86.4583333333333,0.268011564578295,5.47,8.59278065958714,0.566666939075036,0.0763689084696997,0.08063972307139,0.0944074806689444,0.26636396331595,0,0.0763689084696997,0,0,0,0,0,0,0,4.38883888475494,11.2192410306491
"IRL","Q2.2021",8,62.1794871794872,82.2916666666667,0.111409360781008,37.61,9.74839760179804,8.59278065958714,1.47601600431577,0,0.08063972307139,0.0944074806689444,0,1.47601600431577,0,0,0,0,0,0,0,0.872895644999005,0.885995381851957
"IRL","Q3.2021",9,34.3654212454212,43.75,0.485433665157168,74.45,11.1317790670106,9.74839760179804,0.609434004675418,1.06993177935623,0,0.08063972307139,0,0.0474847149793203,0,0.561949289696098,0.196682251393634,0.561949289696098,0.140487322424024,0.196682251393634,0.280974644848049,-1.23880486366381,11.1877188971216
"IRL","Q4.2021",10,34.7867445054945,35.7552083333333,0.475817103143752,77.3,7.36799592427341,11.1317790670106,0.0245852814242043,0.112670832584068,1.06993177935623,0,1.3537358388779,0.0245852814242043,0,0,0,0,0,0,0,-1.32056268612252,15.3178248466523
"IRL","Q1.2022",11,12.5810828754579,35.7083333333333,1.67190715502995,80.17,9.8111737046283,7.36799592427341,0,0,0.112670832584068,1.06993177935623,0,0,0,0,0,0,0,0,0,-0.861957552102069,0.148542765214913
"IRL","Q2.2022",12,0,0,3.93155274012961,80.66,10.9039410504277,9.8111737046283,0,0,0,0.112670832584068,0,0,0,0,0,0,0,0,0,-1.38618257040489,14.0391450523742
"IRL","Q3.2022",13,0,0,3.7826996352342,80.79,11.2835439709879,10.9039410504277,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07151707784322,13.8682127118449
"IRL","Q4.2022",14,0,0,5.90400407379319,80.84,7.94277714688766,11.2835439709879,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22706405054793,18.0782237262015
"ISL","Q4.2019",2,0,0,0,0,-0.774880880364942,-3.94174287277834,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59516541793076,0
"ISL","Q1.2020",3,22.827380952381,47.9166666666667,0.14567891502343,0,-7.89810467172464,-0.774880880364942,2.74851288830139,0.660938532716457,0,0,0,1.82319894249835,0,0.92531394580304,0.323859881031064,0.92531394580304,0.23132848645076,0.323859881031064,0.46265697290152,0.345544870107517,2.84473857528864
"ISL","Q2.2020",4,40.9455128205128,47.9166666666667,0.0707553117697606,0,-15.2179267319344,-7.89810467172464,1.25908790482485,0.555188367481824,0.660938532716457,0,0.0330469266358229,0.175148711169861,1.08393919365499,0,0,1.08393919365499,0.270984798413748,0.379378717779247,0.541969596827495,5.11744622065913,-2.34074049324477
"ISL","Q3.2020",5,34.8557692307692,39.5833333333333,0.124029471562363,0,-12.2733609025235,-15.2179267319344,0.53536021150033,0,0.555188367481824,0.660938532716457,0,0,0,0.53536021150033,0.187376074025116,0.53536021150033,0.133840052875083,0.187376074025116,0.267680105750165,-1.55909045435115,-4.52418001225604
"ISL","Q4.2020",6,42.2275641025641,46.875,0.22755727000216,0,-9.05136132724773,-12.2733609025235,1.52141440846001,0,0,0.555188367481824,0,1.52141440846001,0,0,0,0,0,0,0,0.297950772843109,7.25533046304948
"ISL","Q1.2021",7,37.8319597069597,61.4583333333333,0.11655370392593,6.36,-13.0002125294278,-9.05136132724773,0.763384005287508,2.2207534699273,0,0,0,0.763384005287508,0,0,0,0,0,0,0,4.19267281447976,-1.2899418053338
"ISL","Q2.2021",8,38.4615384615385,61.4583333333333,0.233107422974892,51.54,-10.6423893596759,-13.0002125294278,0,0.0991407799074686,2.2207534699273,0,0,0,0,0,0,0,0,0,0,0.870637401057422,3.18249940487907
"ISL","Q3.2021",9,19.2193223443223,23.9583333333333,0.272751575860844,74.15,-8.55183888330851,-10.6423893596759,0,0,0.0991407799074686,2.2207534699273,0,0,0,0,0,0,0,0,0,-2.8400332768048,4.65938403661416
"ISL","Q4.2021",10,26.3049450549451,34.375,0.578804190542339,76.14,-6.86993888998919,-8.55183888330851,0.442828816920026,0,0,0.0991407799074686,0,0.442828816920026,0,0,0,0,0,0,0,-1.09188418957113,1.36583755496741
"ISL","Q1.2022",11,19.2352850274725,33.3333333333333,10.6147133831386,77.82,-7.97309382748041,-6.86993888998919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245951431714502,27.5206813890732
"ISL","Q2.2022",12,0,0,4.84054701137733,77.82,-5.8885916228959,-7.97309382748041,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87516387747702,12.4154435051982
"ISL","Q3.2022",13,0,0,3.96044798783193,77.82,-5.12750909000319,-5.8885916228959,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37309760826803,16.0320630727436
"ISL","Q4.2022",14,0,0,5.5351125799204,77.82,-1.83022118285332,-5.12750909000319,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00502596470123,9.78321869652682
"ISR","Q4.2019",2,0,0,0,0,-0.74477742849755,-0.507578856256129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16539611246035,0
"ISR","Q1.2020",3,44.3452380952381,79.1666666666667,0.0738903386128188,0,-3.53045797385983,-0.74477742849755,2.31455647027295,3.73911763932301,0,0,0.781944753470591,0.892838736690056,0.426515320074868,0.995202413508025,0.348320844727809,1.42171773358289,0.355429433395723,0.497601206754012,0.710858866791446,0.618407258900604,-2.4897828256566
"ISR","Q2.2020",4,75.5608974358974,93.75,0.0357767091774301,0,-12.0232948893942,-3.53045797385983,2.64937099653172,0.680220849632735,3.73911763932301,0,0.000177714716697861,1.22765326294883,0.995202413508025,0.426515320074868,0.149280362026204,1.42171773358289,0.355429433395723,0.497601206754012,0.710858866791446,4.07588798641871,4.22852329642175
"ISR","Q3.2020",5,47.1153846153846,83.3333333333333,0.247236945303321,0,-5.29601172831675,-12.0232948893942,0.0284343546716578,1.24755731121899,0.680220849632735,3.73911763932301,0,0.0284343546716578,0,0,0,0,0,0,0,3.79854332015725,13.2328233619763
"ISR","Q4.2020",6,63.3699633699634,83.3333333333333,0.137082130697295,0,-3.67327264328026,-5.29601172831675,0.0492625194686472,0,1.24755731121899,0.680220849632735,0,0.0492625194686472,0,0,0,0,0,0,0,2.17675731422905,10.7023401871048
"ISR","Q1.2021",7,65.2228937728938,85.4166666666667,0.186071625636934,50.92,-4.05838102391917,-3.67327264328026,0.341923114926685,0.0497601206754012,0,1.24755731121899,0.867247817485564,0.341923114926685,0,0,0,0,0,0,0,2.38121684123479,11.222844263246
"ISR","Q2.2021",8,36.4252197802198,47.8383333333333,0.0681124362045494,55.04,-1.66215217068926,-4.05838102391917,0.177714716697862,0,0.0497601206754012,0,0,0.177714716697862,0,0,0,0,0,0,0,2.02642719581635,3.32188739225435
"ISR","Q3.2021",9,36.1986378205128,46.3314583333333,0.624156545209177,60.1,-1.01808563529685,-1.66215217068926,0.174160422363904,0,0,0.0497601206754012,0,0.174160422363904,0,0,0,0,0,0,0,-1.82227552051417,18.353752981223
"ISR","Q4.2021",10,44.3063713369963,46.0552083333333,0.188104265735876,62.89,2.54786339128568,-1.01808563529685,0.0106628830018717,0,0,0,0,0.0106628830018717,0,0,0,0,0,0,0,-0.344847311416089,6.70290508960029
"ISR","Q1.2022",11,27.8404178113553,42.5605208333333,5.60268311713539,64.97,0.873029634661121,2.54786339128568,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49082897179048,18.6592163509625
"ISR","Q2.2022",12,6.02106227106227,7.29166666666667,1.69887012307753,65.09,1.64829953486345,0.873029634661121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373412956994898,6.95836713854343
"ISR","Q3.2022",13,4.16666666666667,4.16666666666667,2.08381743471284,65.16,0.460430020944376,1.64829953486345,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85131527263496,11.3658886011935
"ISR","Q4.2022",14,4.16666666666667,4.16666666666667,0.880877780338317,65.18,1.37376298913146,0.460430020944376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399489469813872,4.55495696567198
"ITA","Q4.2019",2,0,0,0,0,-1.05653042010026,-0.568006005482476,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09841948920624,0
"ITA","Q1.2020",3,65.3869047619048,80.2083333333333,1.49951067203814,0,-6.90742404177636,-1.05653042010026,7.92654104656074,0,0,0,0.271303627916864,1.91311011850654,0,6.01343092805419,2.10470082481897,6.01343092805419,1.50335773201355,2.10470082481897,3.0067154640271,1.47413786951545,11.1703792455117
"ITA","Q2.2020",4,74.4848901098901,92.7083333333333,0.115879998821972,0,-18.7195545606609,-6.90742404177636,16.1131979425675,0.0335633354123955,0,0,0.59854614818772,1.40126925346751,1.06283895472586,13.6490897343742,4.77718140703096,14.7119286891,3.67798217227501,5.14917504118501,7.35596434455001,3.03764016711605,16.7629687398045
"ITA","Q3.2020",5,58.3218864468864,63.5416666666667,0.165417415447578,0,-7.41244096556522,-18.7195545606609,1.90192234003575,0.22375556941597,0.0335633354123955,0,0,1.20268618561084,0.699236154424906,0,0,0.699236154424906,0.174809038606227,0.244732654048717,0.349618077212453,3.52574388074383,4.06217463331247
"ITA","Q4.2020",6,68.8186813186813,78.125,1.14177444040293,0,-7.37310726952976,-7.41244096556522,0.00279694461769962,0.302070018711559,0.22375556941597,0.0335633354123955,0,0,0.00279694461769962,0,0,0.00279694461769962,0.000699236154424906,0.000978930616194869,0.00139847230884981,-1.27191282982011,31.6377723581388
"ITA","Q1.2021",7,66.1057692307692,78.125,0.612889412229579,5.54,-6.06155180691201,-7.37310726952976,0,0,0.302070018711559,0.22375556941597,0,0,0,0,0,0,0,0,0,4.28712479299796,10.4035213945101
"ITA","Q2.2021",8,59.2834249084249,76.0416666666667,0.43840666737833,32.11,-3.90929669815455,-6.06155180691201,0.213966263254021,0,0,0.302070018711559,0,0.190192234003574,0.0237740292504468,0,0,0.0237740292504468,0.0059435073126117,0.00832091023765638,0.0118870146252234,1.29148691014149,13.2963171933956
"ITA","Q3.2021",9,45.7091311813187,49.7344791666667,0.556236038171526,69.54,-1.87616003070989,-3.90929669815455,2.93679184858461,0.363602800300951,0,0,0.44751113883194,2.93679184858461,0,0,0,0,0,0,0,-0.320717547080562,8.97872279050859
"ITA","Q4.2021",10,43.1690052655678,46.6145833333333,0.705142819088257,75.77,-0.517806924086588,-1.87616003070989,0.00493940419485754,0.00279694461769962,0.363602800300951,0,0,0.00493940419485754,0,0,0,0,0,0,0,-1.69926518006611,9.42139950615915
"ITA","Q1.2022",11,41.0597836538462,44.8984375,4.71122611461692,80.97,-0.0348281452684538,-0.517806924086588,0,0,0.00279694461769962,0.363602800300951,0,0,0,0,0,0,0,0,0,2.4348396793612,7.19943164171306
"ITA","Q2.2022",12,17.9822756410256,36.610625,5.20908063046814,81.17,1.27429913224485,-0.0348281452684538,0,0,0,0.00279694461769962,0,0,0,0,0,0,0,0,0,-0.943066888979757,9.00652430516563
"ITA","Q3.2022",13,7.97228021978022,9.11791666666667,6.85562398676544,81.22,1.1830709770127,1.27429913224485,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08270103794706,16.5531348218826
"ITA","Q4.2022",14,7.43609693877551,12.24,6.95980978487751,81.24,0.761399290227613,1.1830709770127,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52545751959872,12.4815680177685
"JPN","Q4.2019",2,0,0,0,0,-2.65101232472707,0.394938422902377,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88779913187983,0
"JPN","Q1.2020",3,30.0595238095238,32.2916666666667,0,0,-2.25529263920965,-2.65101232472707,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.45283637043806,-4.64198008503016
"JPN","Q2.2020",4,27.2779304029304,36.4583333333333,0,0,-9.82609571889517,-2.25529263920965,25.4223490320717,2.86745160358278,0,0,0.73522825772898,1.24776076278532,12.2380092458827,11.9365790234036,4.17780265819127,24.1745882692863,6.04364706732158,8.46110589425022,12.0872941346432,5.40304706112204,-2.45533012146905
"JPN","Q3.2020",5,23.6378205128205,27.0833333333333,0.0117282040050934,0,-5.05766730523216,-9.82609571889517,0.487575845131465,0,2.86745160358278,0,0,0,0.487575845131465,0,0,0.487575845131465,0.121893961282866,0.170651545796013,0.243787922565732,6.64608867973553,-1.55369403139275
"JPN","Q4.2020",6,31.0897435897436,41.6666666666667,0.0407160195736314,0,-3.56900540740031,-5.05766730523216,1.28214388904941,1.91418665125686,0,2.86745160358278,0.632042762207454,1.28214388904941,0,0,0,0,0,0,0,2.26782547583338,0.811153769302444
"JPN","Q1.2021",7,40.8253205128205,44.7916666666667,0.0269937898593603,0.1,-3.44681277482674,-3.56900540740031,0,0,1.91418665125686,0,0,0,0,0,0,0,0,0,0,-1.01522486060631,-2.53761200304856
"JPN","Q2.2021",8,40.0297619047619,40.625,0.133658415357779,14.79,-2.95447373134139,-3.44681277482674,0,0,0,1.91418665125686,0,0,0,0,0,0,0,0,0,1.20238349956108,2.72677377509763
"JPN","Q3.2021",9,40.625,40.625,0.221356781620016,63.28,-3.45052603288436,-2.95447373134139,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15963479508929,3.13820117195408
"JPN","Q4.2021",10,40.625,40.625,0.067926194228441,80.44,-2.48839877870326,-3.45052603288436,2.59802080323606,0.557678416642589,0,0,0.533227390927478,2.14845781566021,0.449562987575845,0,0,0.449562987575845,0.112390746893961,0.157347045651546,0.224781493787923,0.773827632766057,1.29383533488721
"JPN","Q1.2022",11,40.3044871794872,40.625,4.16442265145436,81.27,-3.07388472590667,-2.48839877870326,0,0,0.557678416642589,0,0,0,0,0,0,0,0,0,0,-0.189675899731725,5.95611406884407
"JPN","Q2.2022",12,35.7321268315018,38.5416666666667,2.07007182311808,82.6,-2.30159403049626,-3.07388472590667,0,0,0,0.557678416642589,0,0,0,0,0,0,0,0,0,1.4331568897608,3.67298096765164
"JPN","Q3.2022",13,29.5516735347985,29.7097916666667,6.78793746301709,83.01,-2.8192525541332,-2.30159403049626,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420621860017974,11.3360458897497
"JPN","Q4.2022",14,29.4413919413919,31.25,8.04565928017058,83.22,-2.68578142656607,-2.8192525541332,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05722883394992,11.8486243284664
"KOR","Q4.2019",2,0,0,0,0,-0.272161972054092,-0.525801436729884,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25712424792426,0
"KOR","Q1.2020",3,55.6845238095238,72.9166666666667,0.00439790630952144,0,-2.27736887302558,-0.272161972054092,4.21564993076225,0.325063607331125,0,0,0.109429726262061,0.130273483645311,3.20472769767464,0.880648749442299,0.308227062304805,4.08537644711694,1.02134411177923,1.42988175649093,2.04268822355847,3.142989097152,-0.814574176004996
"KOR","Q2.2020",4,45.5242673992674,80.2083333333333,0.0082295251490084,0,-5.64857861608444,-2.27736887302558,2.39978868598765,0.745164326451176,0.325063607331125,0,0,0.00275658691393477,0,2.39703209907371,0.8389612346758,2.39703209907371,0.599258024768428,0.8389612346758,1.19851604953686,1.38676723952841,-1.04010195535228
"KOR","Q3.2020",5,34.5695970695971,37.5,0.039531235398529,0,-4.26813792124434,-5.64857861608444,2.12606325309147,1.50596147093979,0.745164326451176,0.325063607331125,0.135484422991123,1.08387538392898,1.04218786916248,0,0,1.04218786916248,0.260546967290621,0.364765754206869,0.521093934581242,0.304843225940083,1.79149634341558
"KOR","Q4.2020",6,46.5716575091575,56.25,0.0211734404921976,0,-3.46534633422788,-4.26813792124434,0.239703209907371,0,1.50596147093979,0.745164326451176,0.0416875147664994,0.239703209907371,0,0,0,0,0,0,0,-0.629717812221472,0.57438275638401
"KOR","Q1.2021",7,54.4070512820513,59.375,0.00213663623311411,0.08,-2.71814279950982,-3.46534633422788,0.797273719909301,0,0,1.50596147093979,0.218859452524122,0.13027348364531,0.484617359160555,0.182382877103435,0.0638340069862021,0.66700023626399,0.166750059065997,0.233450082692396,0.333500118131995,1.23306072664843,-4.60229778457891
"KOR","Q2.2021",8,47.4587912087912,53.125,0.0400321751287674,9.69,-2.08978738500927,-2.71814279950982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373753071253233,-0.289223182460438
"KOR","Q3.2021",9,33.322393543956,43.75,0.190842842592656,49.46,-2.81266087844954,-2.08978738500927,0.96923471832111,0,0,0,0.255336027944809,0.771219023180238,0.198015695140872,0,0,0.198015695140872,0.049503923785218,0.0693054932993052,0.099007847570436,-0.257285166787867,4.91032465791953
"KOR","Q4.2021",10,32.6534558150183,39.7379166666667,0.397571929828027,81.67,-2.02980190913809,-2.81266087844954,0.125062544299498,0,0,0,0,0.125062544299498,0,0,0,0,0,0,0,0.64527995025523,9.9367779269856
"KOR","Q1.2022",11,36.3449954212454,39.7104166666667,10.506037512339,85.24,-2.38047046873888,-2.02980190913809,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68067037062796,22.8025309787858
"KOR","Q2.2022",12,9.51236263736264,33.3333333333333,2.56570245693137,85.47,-2.241873589227,-2.38047046873888,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.694179736672872,21.5117545094339
"KOR","Q3.2022",13,3.125,3.125,4.08998235001433,85.55,-2.48226087558048,-2.241873589227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.686776677557667,13.3622585077427
"KOR","Q4.2022",14,0.159438775510204,3.125,4.71501406058315,85.6,-3.55604622384571,-2.48226087558048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228927315973813,14.4955550862802
"LTU","Q4.2019",2,0,0,0,0,0.257505511938434,-0.138049362454594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639241316159705,0
"LTU","Q1.2020",3,35.0595238095238,79.1666666666667,0.206297264457462,0,-1.2634673176111,0.257505511938434,2.06470794706089,1.57950157950158,0,0,0,2.06470794706089,0,0,0,0,0,0,0,-2.09983655437338,-3.82339002538574
"LTU","Q2.2020",4,65.2586996336996,85.4166666666667,0.271649323129897,0,-7.47679578007125,-1.2634673176111,3.32005037887391,1.92637251460781,1.57950157950158,0,0,0.562632915574092,0.825883178824355,1.93153428447546,0.676036999566411,2.75741746329982,0.689354365824954,0.965096112154936,1.37870873164991,6.11996088998437,8.61947680447523
"LTU","Q3.2020",5,32.1886446886447,35.4166666666667,0.446405770330186,0,-3.04122218969677,-7.47679578007125,0.228150228150228,0.0123882476823653,1.92637251460781,1.57950157950158,0.211839035368447,0.083620671855966,0.144529556294262,0,0,0.144529556294262,0.0361323890735655,0.0505853447029918,0.0722647781471311,3.81610088790102,12.4468208892797
"LTU","Q4.2020",6,53.1021062271062,80.2083333333333,2.3557646299782,0,-3.72335312755285,-3.04122218969677,0.774265480147833,0,0.0123882476823653,1.92637251460781,0,0.526500526500526,0.0619412384118266,0.18582371523548,0.065038300332418,0.247764953647307,0.0619412384118266,0.0867177337765573,0.123882476823653,0.750123400722913,43.5022650923917
"LTU","Q1.2021",7,71.0164835164835,80.2083333333333,0.807440509662635,6.15,-2.6259715138898,-3.72335312755285,1.18307765366589,0,0,0.0123882476823653,0,1.18307765366589,0,0,0,0,0,0,0,-0.859675516691077,24.2594224194493
"LTU","Q2.2021",8,43.1349370421245,68.75,1.4188372179673,38.3,-2.48713168745449,-2.6259715138898,0.261804967687321,0,0,0,0,0.261804967687321,0,0,0,0,0,0,0,-0.660629026792087,21.7443995062522
"LTU","Q3.2021",9,21.3575183150183,30.220625,2.61492116882814,59.87,-1.74786271414577,-2.48713168745449,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08805830136886,27.2721461309977
"LTU","Q4.2021",10,27.2416437728938,28.2994791666667,3.50848850599758,66.62,-1.55849004280405,-1.74786271414577,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514684044235175,49.3201642498064
"LTU","Q1.2022",11,12.5736813186813,26.4505208333333,11.4464957686568,68.1,-1.72479294711278,-1.55849004280405,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55715329369192,18.6496592932702
"LTU","Q2.2022",12,2.72435897435897,7.29166666666667,8.20304751826877,68.24,-4.24874303805989,-1.72479294711278,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.489672468604113,12.8465770842207
"LTU","Q3.2022",13,0,0,11.6928335470185,68.32,-4.22044706252831,-4.24874303805989,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04203786454677,19.3600791177856
"LTU","Q4.2022",14,0,0,12.0089672380725,68.36,-5.62877065620495,-4.22044706252831,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80610463225134,21.1630781924988
"LUX","Q4.2019",2,0,0,0,0,0.148041308943325,0.130589470108941,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46532331729165,0
"LUX","Q1.2020",3,35.7142857142857,77.0833333333333,0.227557795432888,0,-1.09656222535019,0.148041308943325,2.76771691400365,0.0176287701528895,0,0,0.395846020705792,2.59944228981698,0,0.168274624186673,0.0588961184653354,0.168274624186673,0.0420686560466682,0.0588961184653354,0.0841373120933363,-2.18660906643123,-11.3198517943769
"LUX","Q2.2020",4,54.5787545787546,77.0833333333333,0.0328887972591361,0,-8.36273319139697,-1.09656222535019,0.886246354049809,0.0657072342062246,0.0176287701528895,0,0,0.389435558832014,0.243597551203564,0.253213244014231,0.0886246354049809,0.496810795217795,0.124202698804449,0.173883778326228,0.248405397608898,-0.260398363602448,2.96636833695935
"LUX","Q3.2020",5,31.2156593406593,40.625,0.117887084928445,0,-1.1535453388394,-8.36273319139697,0.259623705888009,0,0.0657072342062246,0.0176287701528895,0,0.259623705888009,0,0,0,0,0,0,0,3.45468569012108,-1.4889252147761
"LUX","Q4.2020",6,49.5306776556776,55.2083333333333,0.583232421432051,0.171092383526793,-0.90982652967864,-1.1535453388394,0.267636783230232,0,0,0.0657072342062246,0,0.267636783230232,0,0,0,0,0,0,0,0.225335313277299,22.8803269287483
"LUX","Q1.2021",7,50.0801282051282,63.5416666666667,0.0878619944349742,11.6315789473684,1.38663318097558,-0.90982652967864,0.0837767236129363,0.0240392320266675,0,0,0,0.0837767236129363,0,0,0,0,0,0,0,1.42206764679642,-2.14324879277143
"LUX","Q2.2021",8,39.6863553113553,50,0.0923468233553157,54.2313563364605,0.745417564349111,1.38663318097558,0.253213244014231,0,0.0240392320266675,0,0,0.253213244014231,0,0,0,0,0,0,0,-1.24631990712015,-5.72658534090955
"LUX","Q3.2021",9,31.0782967032967,34.375,0.0823579003536363,66.5614565113691,1.07768203526428,0.745417564349111,0,0,0,0.0240392320266675,0,0,0,0,0,0,0,0,0,-0.654856398188876,-6.82451840385741
"LUX","Q4.2021",10,37.4252804487179,39.0348958333333,0.552857853044677,73.8430593099062,2.61606350479599,1.07768203526428,4.00653867111125,0,0,0,0,0,0,4.00653867111125,1.40228853488894,4.00653867111125,1.00163466777781,1.40228853488894,2.00326933555563,1.53431138180895,7.75554266344165
"LUX","Q1.2022",11,37.6048592032967,48.8421875,0.41586648464722,76.3760534266179,-0.862255115342748,2.61606350479599,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3283510598016,-5.70527538718342
