date,CH,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,crea_recession
1990-02-28,-0.0992,1.7498,-0.7212,0.5321,0.5753,0.8486,-1.1384,0.1389,-0.1599,0.5760,-2.4641,0.6008,-0.8022,-5.6934,-0.7410,-0.3492,0.4656,0.8753,-0.4976,-0.7477,-0.0227,-1.1388,0.3733,0.0040,-2.0803,0.4349,0.2588,0
1990-03-31,-0.2064,1.4313,-0.8494,0.3058,0.7371,0.8302,-0.8994,-0.6455,-0.9067,1.1564,-1.5485,-0.0053,-0.9158,-6.6662,-0.9779,-0.8008,0.3620,-0.3216,-0.4731,-1.0810,-0.4120,-1.2807,0.2177,-0.0912,-1.9888,-0.0465,0.3392,0
1990-04-30,-0.3520,0.9984,-0.9961,0.0080,0.5324,0.7779,-0.6342,-1.1636,-1.7435,1.5757,-0.6930,-0.6784,-0.6766,-7.1169,-1.2226,-1.2322,0.1653,-1.7525,-0.4536,-1.0591,-0.4535,-1.4618,-0.0107,-0.4365,-1.5869,-0.4835,0.4123,0
1990-05-31,-0.6893,0.4167,-1.1680,-0.5502,-0.2130,0.3105,-0.7561,-1.4336,-2.4694,1.5902,-0.3177,-1.2980,-0.4999,-6.8733,-1.2805,-1.4473,-0.3499,-2.9816,-0.4165,-0.9884,-0.2267,-2.0226,-0.2663,-1.0733,-1.3929,-0.7093,0.2588,0
1990-06-30,-1.0350,0.3393,-1.3704,-1.3071,-0.7726,-0.4459,-1.1692,-1.6689,-2.9354,1.0371,-0.3155,-1.8905,-0.1405,-6.2663,-1.0087,-1.4006,-1.0604,-3.8247,-0.3017,-0.8986,-0.1078,-2.7458,-0.5245,-1.7369,-1.6185,-0.9281,-0.0711,0
1990-07-31,-1.3646,0.5545,-1.6100,-2.1991,-1.0509,-1.3839,-2.0882,-1.9741,-3.4676,0.0522,-0.4565,-2.5379,0.3600,-5.9449,-0.5284,-1.2753,-1.8383,-4.2790,-0.2503,-0.8145,-0.0907,-3.4096,-0.8094,-2.3998,-2.2149,-1.3295,-0.3255,0
1990-08-31,-1.8760,0.2417,-1.8967,-3.1485,-1.2395,-2.1587,-3.4024,-2.4568,-4.7382,-1.1417,-0.5891,-3.5080,0.1908,-6.4573,-0.1272,-1.3704,-2.4817,-4.4572,-0.6597,-0.9858,-0.2780,-4.1321,-1.1878,-3.4553,-3.1184,-1.8774,-0.5204,0
1990-09-30,-2.6140,-0.2571,-2.2436,-4.0487,-1.5986,-2.8679,-4.8603,-3.1945,-6.7171,-2.2251,-0.6549,-4.6605,-1.0603,-8.0071,0.1578,-1.7399,-2.8423,-4.5551,-1.2983,-1.3358,-0.6020,-4.9212,-1.7467,-4.9397,-4.0671,-2.4403,-0.8715,0
1990-10-31,-3.5936,-0.8646,-2.6617,-4.6828,-2.1523,-3.6849,-6.6142,-4.3109,-9.3630,-3.1810,-0.6930,-5.7546,-2.6354,-9.8435,0.0808,-2.2312,-3.2440,-5.2227,-1.8974,-1.7321,-1.1119,-5.7940,-2.3745,-6.7208,-4.9200,-3.0248,-1.6061,0
1990-11-30,-4.6628,-1.5422,-3.1436,-5.1698,-2.7203,-4.5864,-8.6287,-5.7253,-12.1093,-4.0979,-0.8224,-6.9525,-4.1192,-11.3265,-0.5256,-2.7333,-4.0656,-6.4664,-2.4237,-2.0644,-1.8246,-6.7174,-2.9354,-8.3386,-5.5662,-3.6917,-2.5413,0
1990-12-31,-5.6156,-2.2087,-3.6330,-5.7050,-3.3918,-5.5721,-10.3769,-7.1455,-13.6086,-4.8402,-1.0579,-8.4951,-4.8649,-12.1747,-1.6775,-3.0981,-5.1723,-7.7732,-2.7968,-2.3836,-2.6904,-7.7915,-3.4192,-9.3127,-5.9822,-4.4892,-3.6240,0
1991-01-31,-6.3959,-3.0428,-3.9986,-6.4985,-4.1782,-6.4331,-11.5561,-8.1676,-13.7299,-5.3813,-1.4844,-10.1654,-4.8772,-12.1753,-3.0203,-3.3014,-6.3320,-8.5772,-3.3789,-2.6847,-3.5362,-9.0013,-3.8608,-9.5713,-6.2860,-5.3779,-4.8108,0
1991-02-28,-6.9325,-3.8170,-4.0789,-7.3589,-4.7922,-6.8923,-12.3529,-8.1849,-12.9451,-5.8648,-2.3107,-11.4167,-4.8979,-11.1076,-4.3285,-3.4583,-7.4312,-8.4415,-4.1852,-3.0964,-4.2683,-10.0571,-4.3651,-9.1419,-6.6725,-6.3450,-5.9003,0
1991-03-31,-7.1398,-4.3707,-3.9449,-8.1321,-5.0115,-6.8152,-12.4960,-7.5333,-11.8471,-6.5733,-3.2458,-11.9899,-4.6750,-9.8682,-5.4436,-3.6223,-8.2965,-7.6772,-4.8575,-3.6945,-4.9927,-10.5585,-5.0586,-8.1717,-7.3006,-7.0129,-6.6165,0
1991-04-30,-7.0923,-4.7456,-3.8611,-8.7099,-5.0250,-6.0881,-12.3521,-6.4398,-10.7522,-7.5267,-3.9688,-11.7827,-4.4095,-9.3668,-6.2754,-3.9360,-8.8164,-7.1052,-5.1531,-4.5592,-5.9803,-10.4320,-5.8997,-7.1541,-8.0540,-7.4816,-6.7510,0
1991-05-31,-6.9773,-4.8644,-4.1366,-9.0791,-4.9384,-5.0377,-12.2494,-5.1135,-9.5703,-8.6496,-4.4932,-10.8003,-4.4413,-9.8409,-6.9799,-4.3304,-8.9170,-7.0268,-5.3334,-5.5845,-7.2111,-9.9086,-6.8622,-6.7189,-8.6802,-8.2889,-6.6358,0
1991-06-30,-6.9534,-4.8735,-4.8942,-9.3788,-4.9614,-4.2910,-12.2696,-4.0573,-8.1989,-9.9078,-4.9528,-9.6239,-4.7668,-11.2411,-8.0108,-4.7584,-8.8625,-7.4057,-5.7797,-6.8029,-8.2382,-9.5710,-7.9459,-7.1018,-9.0233,-9.6890,-6.3858,0
1991-07-31,-7.3229,-5.1938,-5.6992,-9.5567,-5.5512,-4.1563,-12.3790,-4.3379,-6.4934,-11.2335,-5.5010,-8.9645,-5.9762,-13.0521,-9.5451,-5.1874,-9.0827,-7.7366,-6.7773,-8.0134,-8.9935,-10.0314,-9.1615,-8.1217,-9.2752,-11.5941,-6.5870,1
1991-08-31,-7.9670,-5.6270,-6.3242,-9.8307,-6.6893,-4.7655,-12.6093,-5.6217,-4.8625,-12.3110,-6.1621,-8.8291,-7.5487,-14.5036,-11.5109,-5.6370,-9.7407,-7.8255,-7.9818,-8.9513,-9.5697,-11.0908,-10.5186,-8.9424,-9.6725,-13.4359,-7.1864,1
1991-09-30,-8.9378,-6.8163,-6.8590,-10.6370,-8.3765,-5.7972,-13.1038,-7.2232,-4.1023,-13.0703,-6.8767,-9.3117,-8.8425,-15.0675,-13.8561,-6.1769,-10.8200,-7.9944,-9.4574,-10.2813,-10.2710,-12.4507,-11.9387,-9.5114,-10.3016,-15.2820,-8.2130,1
1991-10-31,-10.3859,-9.1348,-7.4335,-12.3167,-10.7101,-7.1180,-14.2713,-8.6760,-4.3601,-13.3278,-7.5783,-10.4649,-10.0550,-15.1692,-16.2880,-6.9585,-12.4346,-8.0384,-11.5533,-11.9849,-11.6040,-13.8950,-13.2482,-10.3766,-11.0606,-16.8383,-9.8452,1
1991-11-30,-12.0170,-11.5275,-8.1168,-14.6796,-13.6321,-8.6674,-15.4920,-9.7688,-4.6769,-13.8647,-8.1893,-11.2656,-11.7844,-15.0990,-18.3601,-7.9300,-14.2559,-8.1816,-13.8336,-13.6958,-13.1318,-14.9837,-14.1548,-11.5639,-11.8722,-17.9776,-11.7549,1
1991-12-31,-13.4491,-13.1415,-8.7847,-16.6830,-16.0495,-9.7671,-16.4343,-10.5769,-5.3311,-14.8898,-8.7389,-10.5104,-13.7473,-14.9783,-19.7357,-8.9206,-15.6251,-8.2036,-15.7736,-14.7800,-14.0593,-15.4641,-14.4334,-13.2110,-12.8594,-18.5131,-13.6423,1
1992-01-31,-14.3121,-13.8869,-9.1647,-17.7568,-16.9968,-10.0680,-16.9578,-11.0234,-6.5773,-16.2434,-9.1606,-8.1038,-14.6593,-14.5920,-20.3913,-9.8067,-16.0788,-7.8943,-16.4988,-14.5758,-14.1859,-14.9023,-14.0287,-14.9187,-14.1699,-18.5965,-15.2051,1
1992-02-29,-14.1624,-13.4413,-9.2022,-17.8138,-16.1813,-9.6157,-16.8011,-11.5742,-8.4933,-17.5071,-9.2597,-5.4039,-13.4233,-14.0077,-20.1977,-10.4839,-14.8875,-7.4083,-15.6209,-12.9367,-13.1790,-13.4217,-13.0364,-15.6953,-15.5688,-18.2098,-15.4507,1
1992-03-31,-13.5024,-12.4024,-9.3465,-17.5361,-14.5472,-9.2355,-16.3006,-12.7269,-10.7844,-17.9790,-9.2192,-3.3880,-11.2239,-13.5150,-19.5404,-10.9154,-12.5602,-7.3338,-13.9897,-11.0049,-11.6567,-11.9612,-11.9266,-16.3953,-16.9750,-18.5254,-14.4948,1
1992-04-30,-13.1318,-11.3442,-9.8942,-17.7588,-13.2401,-9.8998,-15.6174,-14.8975,-12.9240,-17.5408,-9.2654,-3.0612,-9.9576,-12.7409,-19.3077,-11.3359,-10.7764,-7.9794,-12.6272,-9.9381,-10.4735,-11.3225,-11.1531,-17.0876,-18.2451,-20.2371,-13.6968,1
1992-05-31,-13.2785,-10.6685,-10.8504,-18.6922,-12.9158,-11.3080,-14.5311,-17.5645,-14.5579,-16.6080,-9.3845,-4.7896,-10.1990,-11.6770,-20.1719,-12.2834,-10.3688,-8.9325,-12.4754,-9.9911,-10.0471,-11.6883,-11.2209,-17.2653,-19.3007,-22.7016,-13.4984,1
1992-06-30,-14.1798,-10.3544,-12.0656,-19.9714,-14.4313,-12.8901,-13.3652,-19.9646,-15.1620,-15.5567,-9.7075,-7.8530,-12.2745,-10.6168,-21.5363,-13.9715,-11.4649,-9.6496,-13.1545,-10.9881,-10.3449,-12.5039,-12.1911,-17.6222,-20.3857,-25.3631,-14.6502,1
1992-07-31,-15.6029,-10.8207,-13.4416,-21.1267,-17.1376,-14.3340,-12.8370,-21.3651,-15.4700,-14.7217,-10.5240,-10.7356,-15.4312,-9.3585,-22.6359,-16.3437,-13.4160,-10.8175,-14.0960,-12.7047,-11.4641,-13.2787,-13.7878,-18.5507,-21.7887,-27.6574,-16.5211,1
1992-08-31,-17.1696,-12.5025,-14.7299,-22.3806,-20.0397,-15.9393,-13.6186,-22.0096,-15.8829,-14.4979,-11.6607,-12.3822,-18.2853,-7.5370,-23.3289,-18.9875,-15.0524,-12.6689,-14.7858,-14.8206,-12.8184,-13.4794,-15.5872,-19.4882,-23.3385,-29.7578,-18.6420,1
1992-09-30,-18.6356,-15.1152,-16.1000,-23.3309,-22.3639,-17.2519,-15.0583,-22.4264,-16.4455,-14.9798,-12.7221,-12.1742,-20.1084,-5.0599,-23.6095,-21.3084,-16.3367,-14.2333,-15.1180,-16.3115,-14.4512,-13.6733,-17.2598,-19.8866,-24.8569,-31.7285,-20.9739,1
1992-10-31,-19.4375,-17.4244,-17.3829,-24.0543,-23.8596,-17.8129,-15.8068,-22.7781,-15.9684,-16.2652,-13.5353,-10.4272,-20.7768,-2.4507,-22.7616,-22.8769,-16.2605,-15.2459,-14.9090,-17.9164,-16.1544,-13.9600,-18.5916,-19.5339,-26.1538,-33.3634,-22.4947,1
1992-11-30,-19.6306,-19.5830,-18.1801,-24.6091,-24.6049,-17.6474,-15.7509,-22.9283,-14.5429,-17.4675,-13.9328,-8.9425,-20.5788,-1.1561,-20.7844,-23.6567,-15.2903,-15.5997,-14.7017,-20.0651,-18.1338,-13.6224,-19.2445,-18.8888,-26.9240,-34.4333,-22.9615,1
1992-12-31,-19.0813,-21.7606,-18.0791,-25.0206,-23.6440,-17.3204,-15.3783,-22.3917,-12.7981,-18.3116,-14.0320,-9.0603,-19.0245,-1.2694,-17.3299,-23.8275,-13.3291,-15.5873,-14.1356,-22.2404,-19.9086,-11.7958,-18.8039,-17.8106,-26.9853,-34.6341,-22.4386,1
1993-01-31,-17.8209,-23.0757,-17.4990,-25.1773,-21.4878,-16.8529,-14.4936,-21.2217,-11.8718,-18.5375,-14.1519,-10.5253,-17.4108,-1.9910,-12.6167,-23.6623,-11.3552,-15.6695,-12.9537,-23.5729,-20.2605,-8.7971,-17.5231,-16.3870,-26.4111,-32.4539,-20.4594,1
1993-02-28,-16.2592,-22.3099,-15.8102,-24.7610,-18.8353,-16.1440,-13.2795,-19.7973,-11.3371,-18.0306,-14.1227,-11.8650,-17.1826,-2.5204,-7.8880,-23.1077,-10.8042,-15.8872,-11.8113,-23.1281,-19.1876,-5.1091,-16.0150,-14.4003,-25.0343,-28.6505,-18.2805,1
1993-03-31,-15.0254,-19.9721,-12.3256,-23.7482,-17.0865,-14.7648,-11.8512,-18.3894,-11.0954,-16.9927,-13.7638,-12.7152,-17.2869,-3.9224,-4.0943,-22.1825,-10.6631,-15.4414,-11.4810,-20.7937,-17.3437,-2.2832,-14.5166,-12.6104,-23.2985,-24.0306,-17.3634,1
1993-04-30,-14.0665,-17.6488,-7.9777,-21.9358,-15.8888,-13.6128,-11.0769,-17.0376,-11.3893,-15.5840,-13.0212,-13.4033,-16.4737,-6.7688,-1.2326,-20.7131,-10.2604,-13.7655,-11.0665,-16.7882,-15.0895,-1.3947,-13.1023,-11.5013,-21.2122,-18.9403,-16.8723,1
1993-05-31,-13.1749,-15.6956,-3.6407,-19.6955,-14.9418,-12.9693,-10.7237,-16.0610,-11.7858,-13.9473,-11.9771,-14.1545,-14.5294,-9.4429,1.8370,-18.5930,-8.8024,-11.8652,-9.5588,-11.9659,-12.7959,-1.7827,-11.5929,-10.7570,-18.9642,-14.4004,-16.5863,1
1993-06-30,-12.0394,-15.1474,-0.3754,-17.6054,-13.4191,-11.9139,-10.9419,-15.4822,-12.7732,-12.4741,-10.7415,-14.1192,-12.0176,-10.3017,5.4125,-15.7801,-6.5857,-10.6506,-6.1949,-7.5551,-11.0154,-2.3512,-10.0408,-9.9592,-16.9033,-10.3940,-15.4333,1
1993-07-31,-10.1348,-13.9810,1.8608,-15.7374,-10.7627,-10.3186,-10.8085,-14.9521,-12.8448,-10.5612,-9.1518,-12.3464,-7.9627,-8.4252,9.0925,-12.1838,-3.7821,-10.0682,-2.6040,-4.3993,-9.5335,-2.4875,-8.4296,-8.2252,-15.1522,-6.7040,-13.0960,1
1993-08-31,-7.2835,-10.8726,3.4432,-13.0204,-6.8201,-7.7960,-8.6961,-13.8549,-10.4870,-7.9972,-7.2309,-9.1165,-2.8316,-5.0072,12.6921,-8.2371,-1.3047,-9.1561,0.3681,-2.7697,-7.5629,-2.5341,-6.6607,-5.8845,-13.6710,-2.2032,-9.6225,1
1993-09-30,-3.8063,-6.1350,4.8851,-9.2597,-2.5420,-5.3077,-4.2371,-11.8669,-5.7485,-4.6499,-5.1759,-5.5430,2.1868,-2.7695,15.7846,-4.5264,1.0115,-7.2013,3.2524,-1.9418,-4.6442,-2.3498,-4.8198,-4.3150,-12.0448,3.3385,-5.1140,0
1993-10-31,-0.4740,-1.8517,6.5498,-4.6532,1.1197,-3.8596,1.4933,-9.2252,-1.0832,-1.1342,-2.9725,-3.0519,5.2151,-1.6048,17.3792,-1.3290,3.7505,-4.1796,5.8811,-0.1471,-0.6583,-1.6776,-2.9937,-2.3661,-9.9944,8.5663,-0.9979,0
1993-11-30,2.4571,2.1919,8.3223,0.7349,4.4275,-3.3054,6.4229,-6.2490,1.9917,2.3194,-0.6294,-1.1689,7.4015,-0.3320,17.8557,1.5077,6.1441,0.0948,8.3464,3.6009,4.3414,0.2390,-1.1706,0.0886,-7.5820,13.1707,1.8526,0
1993-12-31,5.3600,6.7360,10.1595,6.3417,8.1978,-2.9001,10.3197,-2.9404,3.7245,5.8348,1.7474,0.9014,9.5465,2.2852,17.3845,4.0838,7.8858,5.2473,10.8732,9.1522,9.0966,4.1160,0.6399,3.1999,-4.6736,17.6270,4.0007,0
1994-01-31,8.1996,11.7713,12.3459,11.6114,11.7236,-1.8709,13.3900,0.4201,6.1154,9.3821,3.9387,3.3689,12.1212,5.4188,16.1664,6.2082,9.7517,10.1751,12.9844,14.8630,12.0053,9.6161,2.3784,6.4986,-1.3871,21.1639,5.4880,0
1994-02-28,10.5681,14.7521,13.4787,15.5988,13.1791,1.1536,16.3465,3.6080,9.0156,12.8136,5.9060,6.3999,15.2423,7.6677,14.8904,7.7124,12.5226,13.3285,14.8443,19.2779,13.2556,15.1213,4.0858,9.6096,1.8176,23.2667,6.6402,0
1994-03-31,12.6038,15.1505,12.6842,18.6203,14.0702,4.6576,19.0150,6.5272,11.4224,15.7016,7.5964,9.4680,16.9708,10.4875,14.0838,8.6470,14.9879,14.8478,17.3799,21.6123,13.4754,19.2149,5.7449,12.5231,4.6213,23.8247,8.6571,0
1994-04-30,14.0779,14.4689,11.0763,20.7699,15.1456,8.0893,21.2071,8.9848,13.0960,17.6059,8.7422,12.5430,16.6770,13.6079,13.3599,9.0663,17.1990,15.6796,18.7597,21.4039,13.3582,21.1459,7.2529,14.5055,6.4964,23.3117,10.5818,0
1994-05-31,15.0185,13.8393,9.6609,22.6047,16.8006,11.4762,22.2933,10.9026,13.0594,18.4077,9.4645,15.7540,15.3174,16.1087,12.4303,9.0696,18.0659,16.9261,18.6325,19.8854,13.4462,21.0166,8.5744,15.3766,7.3839,22.8072,12.4304,0
1994-06-30,15.6224,14.1666,9.4757,24.3536,18.4569,13.0227,23.1663,12.2663,12.6613,18.1829,9.8317,18.4298,14.8958,17.5398,11.1770,8.6448,17.5831,18.5728,16.4015,18.1862,13.7978,18.9228,9.4348,16.2238,7.5751,22.4668,14.0848,0
1994-07-31,15.7409,14.2277,10.3215,26.1246,19.5517,12.9385,23.6232,13.6301,11.7198,16.9001,9.4777,19.6824,14.7957,16.5712,9.9482,7.7353,16.5233,20.0445,14.9385,17.4380,15.1213,15.5400,9.7469,16.2914,7.5899,22.3925,15.1704,0
1994-08-31,15.2440,13.7899,11.2862,27.3445,19.7644,12.3557,23.1285,15.0399,9.3465,15.0341,8.3855,19.5655,14.3451,13.9928,9.4307,6.9347,16.1090,20.5172,14.6073,17.9757,15.8414,11.6699,9.6056,15.2451,7.8478,21.9293,15.3636,0
1994-09-30,14.2516,13.1994,12.1471,27.2101,18.7107,12.4877,21.7716,16.1115,6.1360,12.6033,6.7730,18.1033,12.8671,11.8991,9.7346,6.7504,16.1615,18.8895,14.7937,18.8352,16.2419,7.9964,9.1264,14.3574,7.9211,20.6706,14.6346,0
1994-10-31,12.7078,12.8332,12.6377,25.7354,15.9718,13.6644,19.3270,16.6945,2.6924,10.3518,4.8071,16.3791,11.7386,10.1461,10.7636,6.7516,14.9781,15.7286,14.1169,18.4800,16.3730,5.1229,8.1703,12.5528,7.4360,19.3267,13.3457,0
1994-11-30,10.9951,12.0602,12.7837,23.1936,12.7154,14.9652,16.8093,16.3825,0.0083,8.5039,2.7554,15.2365,10.8136,9.1083,11.5673,6.7975,13.7828,11.7399,12.5280,16.2348,15.5119,2.8158,6.5444,9.5771,6.5500,17.7418,12.2310,0
1994-12-31,9.1698,10.6922,12.1325,19.8864,9.8026,16.4177,14.2475,14.6894,-1.3748,6.8134,0.9577,14.3217,8.6689,8.3718,11.4342,6.6438,12.1008,7.7185,10.4217,12.4962,14.2426,0.3825,4.2444,6.3146,5.5225,15.5032,11.0526,0
1995-01-31,7.5533,8.3453,10.6665,16.3908,8.4245,17.5365,11.8830,12.4105,-1.7193,4.7803,-0.2825,12.8170,6.1958,7.8878,10.4577,6.3104,10.0653,4.7439,8.1566,8.1076,13.1365,-2.3601,1.6695,4.3652,4.7918,12.3351,9.7287,0
1995-02-28,6.3040,5.8626,8.7389,13.1068,8.9647,16.2815,9.0333,10.4362,-0.7747,1.7370,-1.1698,10.1163,4.4858,7.6135,8.5898,6.0161,8.2067,3.4594,5.5047,3.6463,12.1477,-5.0215,-0.6615,3.1794,4.3823,8.6923,8.4504,0
1995-03-31,5.2371,4.0152,6.5965,9.8375,9.4279,13.3321,6.0929,9.2964,2.8652,-2.0730,-2.0390,6.9810,3.7556,7.1805,6.1597,5.8490,6.1197,2.5408,2.8548,-0.5434,10.5705,-7.0471,-2.5398,2.0983,4.1683,5.7953,6.8388,0
1995-04-30,4.3473,2.6448,4.2874,6.7903,8.4455,9.8645,4.4023,8.9306,9.2607,-6.0960,-2.8585,4.3269,4.0052,6.8899,4.3101,5.4605,3.2868,0.7525,1.4020,-4.0232,7.7050,-8.0924,-4.0972,2.1904,4.4487,4.2030,4.7752,0
1995-05-31,3.4390,1.3175,1.6861,3.9155,5.6905,6.1668,4.1284,9.8640,15.9168,-10.1221,-3.9006,2.0805,3.7734,6.3031,2.8941,4.8721,0.2882,-1.4592,1.0643,-7.1170,3.7216,-8.6112,-5.4867,3.4139,5.5614,3.3070,2.6561,0
1995-06-30,2.0756,-0.4033,-1.1300,1.0980,1.9628,3.6546,3.8973,12.0238,17.9438,-13.4312,-5.3564,0.1634,1.3141,4.6662,1.5651,4.1241,-1.9069,-3.7699,0.9522,-9.7488,-0.6467,-8.7440,-6.6935,4.4881,7.4591,2.6205,0.4726,0
1995-07-31,0.1773,-3.1519,-4.2247,-1.9999,-1.9537,1.7835,3.9486,14.0282,14.7883,-16.0866,-6.7410,-1.5218,-2.8587,1.8165,-0.1021,3.1750,-3.5129,-6.1135,-0.3836,-12.4417,-5.0065,-9.0002,-7.9940,5.6520,9.4643,1.3320,-1.7216,0
1995-08-31,-1.5973,-5.8044,-7.1400,-4.9926,-5.4940,-0.2435,4.5478,13.6176,10.5827,-18.7697,-7.8443,-3.4293,-7.3004,-0.6622,-2.3434,1.5685,-5.2556,-8.1293,-2.5412,-15.4504,-7.7799,-9.6926,-9.4810,7.2246,10.4357,-0.8036,-2.8926,0
1995-09-30,-3.1256,-8.5437,-9.7860,-7.5030,-7.2894,-2.7780,4.5649,10.1465,7.3037,-22.0024,-8.7191,-5.8423,-10.1544,-1.9376,-4.8521,-0.8649,-7.2392,-9.2994,-5.6697,-18.8828,-11.8633,-10.7689,-11.0165,7.8292,9.8948,-3.4731,-3.0979,0
1995-10-31,-4.3151,-10.9119,-12.0556,-9.2901,-6.8182,-5.1928,4.1523,5.3808,5.6184,-25.2111,-9.3738,-8.2761,-11.9561,-1.6286,-7.3397,-3.3543,-9.1125,-9.9668,-8.9117,-21.4127,-16.8931,-12.4076,-12.2702,4.9641,7.9443,-6.5344,-2.3610,0
1995-11-30,-5.0172,-12.3934,-13.9825,-10.5276,-4.8569,-6.8909,3.4537,2.0196,4.2478,-27.9242,-9.9026,-10.6819,-13.2188,0.1141,-9.2894,-5.7140,-10.9407,-9.8384,-11.8031,-22.2060,-20.4555,-14.1356,-13.2032,0.5260,5.6355,-9.0329,-0.9670,0
1995-12-31,-5.7273,-13.5064,-15.3133,-11.5563,-4.6359,-8.0773,2.1240,0.8470,2.6393,-29.3509,-10.3772,-12.3817,-13.2254,1.2955,-10.3713,-7.4816,-13.3799,-9.4244,-13.8776,-21.3290,-22.9026,-14.7684,-13.8216,-3.2474,3.8575,-10.9996,0.1481,0
1996-01-31,-6.9168,-14.1317,-16.1534,-12.4903,-6.3649,-9.4659,0.1535,1.4018,0.9263,-29.3902,-10.9616,-12.6006,-13.4678,1.2883,-10.8130,-8.6859,-15.9507,-9.0922,-14.3510,-19.8992,-24.3697,-13.3283,-13.8915,-5.7312,2.9747,-12.7821,-1.2304,0
1996-02-29,-8.0624,-13.8087,-16.4635,-13.2588,-8.5799,-10.8858,-2.0718,2.8092,-0.8176,-27.4435,-11.5835,-11.6121,-13.6457,0.9456,-10.6880,-9.4382,-18.4185,-8.8932,-13.8596,-18.5437,-24.8049,-10.4187,-13.6477,-6.7255,2.8653,-14.2822,-3.7362,0
1996-03-31,-8.8132,-13.0809,-16.1460,-13.5471,-10.2569,-11.9845,-3.7561,3.9911,-3.4054,-23.9980,-12.1010,-10.4887,-13.7702,0.7871,-10.3531,-9.9696,-19.9958,-8.4764,-13.8485,-16.9843,-23.6211,-6.3919,-13.4143,-6.2305,3.1651,-15.6984,-5.9946,0
1996-04-30,-9.1687,-12.7980,-15.4145,-12.9922,-11.3025,-12.1711,-4.9554,4.3897,-7.2242,-20.7603,-12.2938,-9.7398,-14.0330,0.8989,-10.5893,-9.8529,-19.5100,-7.6466,-14.3710,-14.9779,-20.4959,-2.0752,-13.2759,-5.2721,3.2982,-17.1223,-7.3989,0
1996-05-31,-9.4063,-13.4961,-14.4183,-11.7523,-11.9159,-11.6242,-6.1295,3.0764,-11.0167,-18.4699,-12.0169,-9.5543,-13.7270,0.4299,-11.4095,-9.6844,-16.3464,-7.6205,-15.6100,-13.4033,-16.8567,1.7095,-13.3664,-5.7197,2.6597,-17.9846,-8.1919,1
1996-06-30,-9.4690,-14.3744,-13.5157,-10.5177,-11.8101,-11.2596,-7.1059,-0.3971,-12.0204,-17.3161,-11.1735,-9.4320,-12.6710,-0.4519,-12.3981,-10.0223,-12.3032,-8.6742,-17.1399,-12.4513,-13.9253,4.1826,-13.5714,-7.4846,0.5911,-18.0489,-8.5260,1
1996-07-31,-9.6408,-13.9373,-12.6313,-9.4157,-11.6663,-11.1586,-8.6951,-5.2371,-9.5235,-17.0109,-10.1146,-9.1835,-12.1748,-1.2094,-13.1608,-11.0535,-10.8357,-10.2441,-18.5090,-12.0002,-12.8916,5.8174,-13.7014,-10.0481,-2.9660,-17.7062,-8.9343,1
1996-08-31,-10.5470,-13.5833,-12.1215,-8.7857,-11.6986,-10.7520,-11.8784,-9.1324,-6.3148,-16.1809,-9.2935,-8.6080,-12.7599,-2.5609,-13.6386,-12.1724,-12.2057,-11.5823,-19.4192,-12.1017,-13.8764,5.6484,-14.0442,-13.1362,-6.9395,-17.3002,-10.8311,1
1996-09-30,-11.9930,-13.4560,-11.8725,-8.5271,-12.7909,-10.3345,-14.9992,-10.3052,-4.2609,-14.0260,-9.1431,-7.8760,-13.9779,-5.0742,-13.5543,-12.6656,-15.2547,-12.2955,-19.1933,-12.4849,-14.1005,3.2615,-14.2370,-15.2756,-9.8332,-17.0266,-14.0034,1
1996-10-31,-13.4066,-13.9560,-11.5766,-8.6182,-15.2560,-9.6437,-16.5986,-9.5446,-4.8766,-11.2063,-9.7460,-7.0856,-14.2189,-8.2815,-12.1399,-12.0628,-18.3570,-12.6617,-17.4198,-12.5372,-14.0526,0.7593,-13.8773,-14.0240,-10.6886,-16.5011,-17.4815,1
1996-11-30,-14.1716,-15.9873,-10.8748,-8.4491,-17.4547,-7.8783,-16.6862,-8.2941,-6.8663,-7.6623,-10.7334,-6.3132,-12.0372,-11.7937,-9.4576,-10.5978,-19.8937,-12.8806,-14.2182,-10.6910,-14.7641,0.2832,-12.2344,-9.9637,-9.8869,-15.6516,-20.4655,1
1996-12-31,-13.8661,-17.9703,-9.8706,-7.1436,-17.2924,-6.1806,-14.8305,-6.6548,-9.7069,-3.2238,-11.1983,-5.3563,-8.2106,-14.7885,-6.1969,-8.9547,-18.2612,-11.9950,-11.4038,-6.7725,-14.7071,1.4299,-9.1660,-5.5857,-8.0592,-14.3905,-22.2775,1
1997-01-31,-11.7577,-17.9041,-8.3027,-4.4929,-14.4828,-4.7188,-11.5191,-4.3627,-12.3228,2.7282,-10.4916,-4.1465,-3.1811,-16.5030,-3.0954,-7.2449,-13.3234,-9.6869,-10.1684,-1.0961,-11.7745,3.2945,-5.2843,-0.8807,-5.5105,-12.7548,-20.5195,1
1997-02-28,-7.7588,-15.3243,-6.1971,-1.0947,-9.8707,-3.1754,-7.2451,-1.3670,-12.0948,9.6002,-8.7004,-1.8153,1.0934,-16.3844,-0.1273,-5.2556,-5.4864,-6.6823,-9.0308,6.0641,-6.6723,5.4522,-0.8895,4.8594,-2.1599,-9.2025,-15.1938,1
