"Country","isoyr","isowk","date","time","n_days","S_panelw_mean","S_panelw_max","p_proj","excess","excess_pm","theta_hat","theta_hat_l2","theta_hat_l4","theta_predicted","deaths_w","cases_w","deaths_confirmed_pm","cases_pm","wave","wave_label","wave_coarse","S_daily_mean","S_daily_max","S_daily_sd","n_obs_daily","d_lead1_pproj","d_lead1_excess","d_lead1_excpm","theta_lag1","S_lag1","week_in_country"
"FRA",2020,44,2020-11-01,44,7,0.522321428571428,0.760416666666667,27.426361192902,3145.2001953125,46.5750654202891,0.00808533134309793,0.00955283282608738,0.00703986638625918,0.00769369810616662,2377,318608,35.199327110886,4718.04257978341,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.522321428571428,0.760416666666667,0.222717701593687,7,34.7531767323964,4025.599609375,59.6122833268177,0.00955283282608738,0.34375,36
"FRA",2020,45,2020-11-08,45,7,0.760416666666667,0.760416666666667,34.7531767323964,4025.599609375,59.6122833268177,0.00703986638625918,0.00808533134309793,0.0063354839919818,0.00493890626160996,3443,419195,50.9849740188391,6207.5649677105,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.760416666666667,0.760416666666667,0,7,33.3775954519831,3870.599609375,57.3169969565243,0.00808533134309793,0.522321428571428,37
"FRA",2020,46,2020-11-15,46,7,0.760416666666667,0.760416666666667,33.3775954519831,3870.599609375,57.3169969565243,0.0063354839919818,0.00703986638625918,0.00554768199445947,0.00444473798812473,4096,192663,60.6547933723976,2853.01134167633,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.760416666666667,0.760416666666667,0,7,27.9593752667065,3276,48.5119880585875,0.00703986638625918,0.760416666666667,38
"FRA",2020,47,2020-11-22,47,7,0.760416666666667,0.760416666666667,27.9593752667065,3276,48.5119880585875,0.00554768199445947,0.0063354839919818,0.00371836295579328,0.00389204564923798,4169,156990,61.73579921131,2324.7548856281,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.760416666666667,0.760416666666667,0,7,24.0818641802575,2852.400390625,42.2391983175551,0.0063354839919818,0.760416666666667,39
"FRA",2020,48,2020-11-29,48,7,0.748511904761905,0.760416666666667,24.0818641802575,2852.400390625,42.2391983175551,0.00371836295579328,0.00554768199445947,0.00219212236816418,0.00265514354812114,3581,77085,53.0285193033584,1141.49774099396,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.748511904761905,0.760416666666667,0.0203312515197611,7,21.4524486043791,2567,38.0129039518908,0.00554768199445947,0.760416666666667,40
"FRA",2020,49,2020-12-06,49,7,0.71875,0.71875,21.4524486043791,2567,38.0129039518908,0.00219212236816418,0.00371836295579328,0.00358410248950338,0.00163381620252237,2827,73336,41.8630617343184,1085.98142743119,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.71875,0.71875,0,7,18.3401035301887,2247.7998046875,33.2860919667568,0.00371836295579328,0.748511904761905,41
"FRA",2020,50,2020-12-13,50,7,0.71875,0.71875,18.3401035301887,2247.7998046875,33.2860919667568,0.00358410248950338,0.00219212236816418,0.00207513584069306,0.00267127638670799,2750,83390,40.7228226987533,1234.86406721783,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.71875,0.71875,0,7,11.9577088009366,1506.599609375,22.3101777347597,0.00219212236816418,0.71875,42
"FRA",2020,51,2020-12-20,51,7,0.611607142857143,0.71875,11.9577088009366,1506.599609375,22.3101777347597,0.00207513584069306,0.00358410248950338,0.00168518396272924,0.00178007746334451,2632,95230,38.9754433974977,1410.19432930992,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.611607142857143,0.71875,0.0472455591261534,7,6.87844780951434,888.2001953125,13.1527342089851,0.00358410248950338,0.71875,43
"FRA",2020,52,2020-12-27,52,7,0.59375,0.59375,6.87844780951434,888.2001953125,13.1527342089851,0.00168518396272924,0.00207513584069306,0.00382251514194865,0.00147716906732985,2196,85163,32.5190249623499,1261.11918163415,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,0,7,11.2462069983098,1452.2001953125,21.5046149370203,0.00207513584069306,0.611607142857143,44
"FRA",2020,53,2021-01-03,53,7,0.59375,0.59375,11.2462069983098,1452.2001953125,21.5046149370203,0.00382251514194865,0.00168518396272924,0.00326522996548185,0.00335067342911437,2289,95272,33.8961967845259,1410.81627787477,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,0,7,6.07637233558513,840.7998046875,12.4508150441583,0.00168518396272924,0.59375,45
"FRA",2021,1,2021-01-10,1,7,0.59375,0.59375,6.07637233558513,840.7998046875,12.4508150441583,0.00326522996548185,0.00382251514194865,0.00240289238013052,0.00286217814161769,2709,126028,40.1156824330628,1866.26032693763,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,0,7,4.8927983485099,682.7998046875,10.1111037763754,0.00382251514194865,0.59375,46
"FRA",2021,2,2021-01-17,2,7,0.59375,0.59375,4.8927983485099,682.7998046875,10.1111037763754,0.00240289238013052,0.00326522996548185,0.00143196301112079,0.00210628535195816,2526,126054,37.4057636862003,1866.64534271587,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,0,7,11.3863917781569,1548.7998046875,22.9350908516919,0.00326522996548185,0.59375,47
"FRA",2021,3,2021-01-24,3,7,0.59375,0.59375,11.3863917781569,1548.7998046875,22.9350908516919,0.00143196301112079,0.00240289238013052,0.00176909765798728,0.00125520507693556,2762,140383,40.9005222887115,2078.83346142512,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,0,7,9.82693307583748,1323,19.5913797928911,0.00240289238013052,0.59375,48
"FRA",2021,4,2021-01-31,4,7,0.59375,0.59375,9.82693307583748,1323,19.5913797928911,0.00176909765798728,0.00143196301112079,9.32918026870646e-05,0.00155072466582947,3005,141996,44.498938985365,2102.71924797534,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,4.10232039761827e-17,7,7.23145402444503,973.599609375,14.4173542807831,0.00143196301112079,0.59375,49
"FRA",2021,5,2021-02-07,5,7,0.59375,0.59375,7.23145402444503,973.599609375,14.4173542807831,9.32918026870646e-05,0.00176909765798728,0,8.17760957928801e-05,2903,137092,42.9884924707203,2030.09934887909,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.59375,0.59375,2.90077857175577e-17,7,4.27189476841099,580.2001953125,8.59177806672471,0.00176909765798728,0.59375,50
"FRA",2021,6,2021-02-14,6,7,0.552083333333333,0.552083333333333,4.27189476841099,580.2001953125,8.59177806672471,0,9.32918026870646e-05,0,0,2833,124530,41.9519115292975,1844.07749479118,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.552083333333333,0.552083333333333,0,7,5.34279299840758,716.7998046875,10.6145859479237,9.32918026870646e-05,0.59375,51
"FRA",2021,7,2021-02-21,7,7,0.552083333333333,0.552083333333333,5.34279299840758,716.7998046875,10.6145859479237,0,0,0.00132781082496541,0,2447,136808,36.2359080523088,2025.89379191674,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.552083333333333,0.552083333333333,2.90077857175577e-17,7,0.284525668652228,37.7998046875,0.559750816122388,0,0.552083333333333,52
"FRA",2021,8,2021-02-28,8,7,0.569940476190476,0.59375,0.284525668652228,37.7998046875,0.559750816122388,0.00132781082496541,0,0.00159139806802908,0.00119710444688288,2128,148100,31.5120606192535,2193.1091060674,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",0.569940476190476,0.59375,0.0222717701593687,7,-2.61671859342849,-348.400390625,-5.15921721294482,0,0.552083333333333,53
"FRA",2021,9,2021-03-07,9,7,0.575892857142857,0.59375,-2.61671859342849,-348.400390625,-5.15921721294482,0.00238709710204362,0.00199171623744812,0.00446618447373896,0.00284959716556457,2108,145581,31.2158946359898,2155.80700047535,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.575892857142857,0.59375,0.0222717701593687,7,-1.65030046490222,-214.7998046875,-3.18081976800578,0.00132781082496541,0.569940476190476,54
"FRA",2021,10,2021-03-14,10,7,0.558035714285714,0.59375,-1.65030046490222,-214.7998046875,-3.18081976800578,0.00446618447373896,0.00238709710204362,0.00455577179143029,0.00544316232736936,1839,165762,27.2324621610936,2454.65328588754,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.558035714285714,0.59375,0.033407655239053,7,4.32858637058492,538,7.96686494979246,0.00238709710204362,0.575892857142857,55
"FRA",2021,11,2021-03-21,11,7,0.558035714285714,0.59375,4.32858637058492,538,7.96686494979246,0.00455577179143029,0.00446618447373896,0.00563159689481998,0.00555234687080567,1810,209150,26.8030214853613,3097.15576997973,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.558035714285714,0.59375,0.033407655239053,7,5.31259099554548,644.7998046875,9.54838840817448,0.00446618447373896,0.558035714285714,56
"FRA",2021,12,2021-03-28,12,7,0.575892857142857,0.59375,5.31259099554548,644.7998046875,9.54838840817448,0.00563159689481998,0.00455577179143029,0.00667484084780474,0.00672271879319136,2291,260766,33.9258133828523,3861.50093958658,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.575892857142857,0.59375,0.0222717701593687,7,10.0244331326587,1206.400390625,17.8647378949558,0.00455577179143029,0.558035714285714,57
"FRA",2021,13,2021-04-04,13,7,0.569940476190476,0.614583333333333,10.0244331326587,1206.400390625,17.8647378949558,0.00667484084780474,0.00563159689481998,0.00532876789999437,0.00802371493579862,2018,275592,29.8831477113033,4081.04878297993,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.569940476190476,0.614583333333333,0.0304968772796417,7,10.4532599006316,1230.599609375,18.2230871657212,0.00563159689481998,0.575892857142857,58
"FRA",2021,14,2021-04-11,14,7,0.712797619047619,0.71875,10.4532599006316,1230.599609375,18.2230871657212,0.00532876789999437,0.00667484084780474,0.00494523078248349,0.00533986949978603,2072,233748,30.6827958661152,3461.4103127957,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.712797619047619,0.71875,0.0157485197087178,7,13.1525724204216,1521.2001953125,22.5263875792799,0.00667484084780474,0.569940476190476,59
"FRA",2021,15,2021-04-18,15,7,0.71875,0.71875,13.1525724204216,1521.2001953125,22.5263875792799,0.00494523078248349,0.00532876789999437,0.0017570032495887,0.00491432309009296,1957,227757,28.9798414623492,3372.69379250907,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.71875,0.71875,5.80155714351154e-17,7,15.7880910683012,1803,26.699363391219,0.00532876789999437,0.712797619047619,60
"FRA",2021,16,2021-04-25,16,7,0.71875,0.71875,15.7880910683012,1803,26.699363391219,0.0017570032495887,0.00494523078248349,0.00118318165701536,0.00174602197927877,2115,206795,31.3195527301321,3062.28222545043,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.71875,0.71875,0,7,12.7272444678928,1439.400390625,21.3150715999775,0.00494523078248349,0.71875,61
"FRA",2021,17,2021-05-02,17,7,0.71875,0.71875,12.7272444678928,1439.400390625,21.3150715999775,0.00118318165701536,0.0017570032495887,0.000495336883946989,0.00117578677165901,1903,149115,28.1801933075373,2208.13952971804,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.71875,0.71875,5.80155714351154e-17,7,11.9596728622351,1335.7998046875,19.7809231299339,0.0017570032495887,0.71875,62
"FRA",2021,18,2021-05-09,18,7,0.59375,0.59375,11.9596728622351,1335.7998046875,19.7809231299339,0.000495336883946989,0.00118318165701536,0.000600477254128554,0.000578924983113044,1552,121761,22.98248030126,1803.07331440833,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.59375,0.59375,2.90077857175577e-17,7,4.30226075175675,474.599609375,7.0280129983548,0.00118318165701536,0.71875,63
"FRA",2021,19,2021-05-16,19,7,0.59375,0.59375,4.30226075175675,474.599609375,7.0280129983548,0.000600477254128554,0.000495336883946989,0.000293205046492506,0.000701807790762747,1200,98366,17.7699589958196,1456.63315548566,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.59375,0.59375,0,7,2.92528967312947,319.599609375,4.73272662806143,0.000495336883946989,0.59375,64
"FRA",2021,20,2021-05-23,20,7,0.519345238095238,0.59375,2.92528967312947,319.599609375,4.73272662806143,0.000293205046492506,0.000600477254128554,0.00138679577050912,0.000373225590431086,944,71371,13.9790344100448,1056.88311957553,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.519345238095238,0.59375,0.0508281287994028,7,1.22491396564276,133.7998046875,1.98134753578796,0.000600477254128554,0.59375,65
"FRA",2021,21,2021-05-30,21,7,0.489583333333333,0.489583333333333,1.22491396564276,133.7998046875,1.98134753578796,0.00138679577050912,0.000293205046492506,0,0.00182305860664845,787,60433,11.654131441425,894.909943328639,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.489583333333333,0.489583333333333,0,7,1.52189193158949,162.2001953125,2.40190901651422,0.000293205046492506,0.519345238095238,66
"FRA",2021,22,2021-06-06,22,7,0.489583333333333,0.489583333333333,1.52189193158949,162.2001953125,2.40190901651422,0,0.00138679577050912,0,0,568,44358,8.41111392468795,656.866534280472,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.489583333333333,0.489583333333333,0,7,0.747185765503568,79.2001953125,1.17282018597002,0.00138679577050912,0.489583333333333,67
"FRA",2021,23,2021-06-13,23,7,0.484915476190476,0.489583333333333,0.747185765503568,79.2001953125,1.17282018597002,0,0,0,0,365,25504,5.4050291945618,377.67086185782,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.484915476190476,0.489583333333333,0.00319243934818117,7,3.57258278577449,374.599609375,5.5471830820365,0,0.489583333333333,68
"FRA",2021,24,2021-06-20,24,7,0.470280357142857,0.482695833333333,3.57258278577449,374.599609375,5.5471830820365,0,0,0,0,335,14787,4.96078021966631,218.970319725987,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.470280357142857,0.482695833333333,0.031675646721213,7,-8.3159779305727,-894.599609375,-13.2474986468917,0,0.484915476190476,69
"FRA",2021,25,2021-06-27,25,7,0.397651785714286,0.3982625,-8.3159779305727,-894.599609375,-13.2474986468917,0,0,0.00246632294868961,0,217,10556,3.21340091841071,156.31640596656,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",0.397651785714286,0.3982625,0.000419712269461937,7,-5.9600716928623,-642.400390625,-9.51285716692063,0,0.470280357142857,70
"FRA",2021,26,2021-07-04,26,7,0.340487053571429,0.396940625,-5.9600716928623,-642.400390625,-9.51285716692063,0.00328843059825282,0,0,0.00500932593312311,178,14307,2.63587725104658,211.862336127659,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.340487053571429,0.396940625,0.038485870624467,7,-5.77081746650113,-642.7998046875,-9.51877180984811,0,0.397651785714286,71
"FRA",2021,27,2021-07-11,27,7,0.298997767857143,0.3174625,-5.77081746650113,-642.7998046875,-9.51877180984811,0,0.00328843059825282,0,0,144,24335,2.13239507949835,360.359960136059,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.298997767857143,0.3174625,0.0226319348483818,7,-2.62750979963203,-278.7998046875,-4.12855091444949,0.00328843059825282,0.340487053571429,72
"FRA",2021,28,2021-07-18,28,7,0.270240922619048,0.274495833333333,-2.62750979963203,-278.7998046875,-4.12855091444949,0,0,0.00460636922377611,0,130,52597,1.92507889121379,778.872111085937,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.270240922619048,0.274495833333333,0.00660861226320525,7,6.14757315184814,666.2001953125,9.86529179475845,0,0.298997767857143,73
"FRA",2021,29,2021-07-25,29,7,0.234153199404762,0.260114583333333,6.14757315184814,666.2001953125,9.86529179475845,0.00460636922377611,0,0.0039873803905911,0.00770270391961069,126,121805,1.86584569456106,1803.72487957151,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.234153199404762,0.260114583333333,0.0176092083213211,7,-1.41105023126715,-152.7998046875,-2.26270521988843,0,0.270240922619048,74
"FRA",2021,30,2021-08-01,30,7,0.220348511904762,0.222150520833333,-1.41105023126715,-152.7998046875,-2.26270521988843,0.0039873803905911,0.00460636922377611,0.00117873964930739,0.00674470211153124,241,146834,3.56880009832711,2174.36179932681,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.220348511904762,0.222150520833333,0.00118159672844971,7,-0.0265414524812185,-2.7998046875,-0.0414603454109821,0.00460636922377611,0.234153199404762,75
"FRA",2021,31,2021-08-08,31,7,0.217124181547619,0.218564583333333,-0.0265414524812185,-2.7998046875,-0.0414603454109821,0.00117873964930739,0.0039873803905911,0.00394196730907536,0.00199917326435575,263,144770,3.89458267991713,2143.797469854,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.217124181547619,0.218564583333333,0.000982728214362232,7,8.76178514689377,933.2001953125,13.8191076713283,0.0039873803905911,0.220348511904762,76
"FRA",2021,32,2021-08-15,32,7,0.354784598214286,0.359817708333333,8.76178514689377,933.2001953125,13.8191076713283,0.00394196730907536,0.00117873964930739,0.00623627031575243,0.00592596561505692,414,152250,6.13063585355777,2254.56354759461,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.354784598214286,0.359817708333333,0.00337850592532108,7,7.7559700201544,807.7998046875,11.9621411717733,0.00117873964930739,0.217124181547619,77
"FRA",2021,33,2021-08-22,33,7,0.342865699404762,0.3489671875,7.7559700201544,807.7998046875,11.9621411717733,0.00623627031575243,0.00394196730907536,0.00100005187532301,0.0094790561746222,634,130336,9.38846166945803,1930.05447973262,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.342865699404762,0.3489671875,0.00414657842477287,7,2.23423776055607,238.7998046875,3.53621894792217,0.00394196730907536,0.354784598214286,78
"FRA",2021,34,2021-08-29,34,7,0.329279389880952,0.335825520833333,2.23423776055607,238.7998046875,3.53621894792217,0.00100005187532301,0.00623627031575243,0,0.00153908869074809,518,114310,7.6706989665288,1692.73667734345,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.329279389880952,0.335825520833333,0.00439181223092347,7,7.4814470148261,798.599609375,11.8259019272261,0.00623627031575243,0.342865699404762,79
"FRA",2021,35,2021-09-05,35,7,0.361103348214286,0.3806375,7.4814470148261,798.599609375,11.8259019272261,0,0.00100005187532301,0.00144825358632325,0,517,81552,7.65589066736562,1207.6464133559,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.361103348214286,0.3806375,0.0273821307485949,7,12.0661703986255,1263.400390625,18.7088109472573,0.00100005187532301,0.329279389880952,80
"FRA",2021,36,2021-09-12,36,7,0.369123958333333,0.373185416666667,12.0661703986255,1263.400390625,18.7088109472573,0.00144825358632325,0,0.000707838628164102,0.00214808803761079,470,60859,6.95990060669602,901.218278772155,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.369123958333333,0.373185416666667,0.00278459575599504,7,1.88492800800119,202.599609375,3.00015562596902,0,0.361103348214286,81
"FRA",2021,37,2021-09-19,37,7,0.361890625,0.364967708333333,1.88492800800119,202.599609375,3.00015562596902,0.000707838628164102,0.00144825358632325,0.00262600505160445,0.00105705302736457,349,44595,5.16809640795087,660.376101182146,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.361890625,0.364967708333333,0.00213923134884679,7,-0.834028112770843,-91.7998046875,-1.35939897093427,0.00144825358632325,0.369123958333333,82
"FRA",2021,38,2021-09-26,38,7,0.356225,0.358740625,-0.834028112770843,-91.7998046875,-1.35939897093427,0.00262600505160445,0.000707838628164102,0.00286985030598882,0.00394238199389799,283,34692,4.19074866318079,513.729514569145,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.356225,0.358740625,0.00175524820676766,7,2.6622906286824,293.400390625,4.34476075896976,0.000707838628164102,0.361890625,83
"FRA",2021,39,2021-10-03,39,7,0.351740625,0.353585416666667,2.6622906286824,293.400390625,4.34476075896976,0.00286985030598882,0.00262600505160445,0.00348291003501669,0.00432648049557871,301,30619,4.45729804811809,453.415312077501,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.351740625,0.353585416666667,0.00129241577739775,7,1.2727921076176,143.400390625,2.1235158844923,0.00262600505160445,0.356225,84
"FRA",2021,40,2021-10-10,40,7,0.348277083333333,0.349859375,1.2727921076176,143.400390625,2.1235158844923,0.00348291003501669,0.00286985030598882,0.000578511851390326,0.00526759522212217,196,26307,2.90242663598387,389.561926085856,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.348277083333333,0.349859375,0.00109947114812326,7,4.61005199306759,532,7.87801515481336,0.00286985030598882,0.351740625,85
"FRA",2021,41,2021-10-17,41,7,0.345433333333333,0.346694791666667,4.61005199306759,532,7.87801515481336,0.000578511851390326,0.00348291003501669,0.00224394900503038,0.000877251514702615,168,30613,2.48779425941475,453.326462282522,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.345433333333333,0.346694791666667,0.000879988672459734,7,5.09839358220737,581.400390625,8.60955091796646,0.00348291003501669,0.348277083333333,86
"FRA",2021,42,2021-10-24,42,7,0.343085416666667,0.344142708333333,5.09839358220737,581.400390625,8.60955091796646,0.00224394900503038,0.000578511851390326,0.00280172827351027,0.00341008535894332,170,34863,2.51741085774111,516.261733726049,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.343085416666667,0.344142708333333,0.000735964837406077,7,6.10940469210641,705.599609375,10.4487301050501,0.000578511851390326,0.345433333333333,87
"FRA",2021,43,2021-10-31,43,7,0.341094791666667,0.341947916666667,6.10940469210641,705.599609375,10.4487301050501,0.00280172827351027,0.00224394900503038,0.00513847980962451,0.00426553965655711,183,39537,2.70991874686249,585.475724014767,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.341094791666667,0.341947916666667,0.000596492205639666,7,1.0133341168935,117.2001953125,1.73553555417098,0.00224394900503038,0.343085416666667,88
"FRA",2021,44,2021-11-07,44,7,0.339446875,0.340365625,1.0133341168935,117.2001953125,1.73553555417098,0.00513847980962451,0.00280172827351027,0.00774671683039709,0.00783502234017032,222,49294,3.28744241422663,729.960298949943,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.339446875,0.340365625,0.000632724545213582,7,3.89165334782842,454.599609375,6.73184701509114,0.00280172827351027,0.341094791666667,89
"FRA",2021,45,2021-11-14,45,7,0.337594791666667,0.338477083333333,3.89165334782842,454.599609375,6.73184701509114,0.00774671683039709,0.00513847980962451,0.00948224756415819,0.0118320819045522,208,68148,3.08012622594207,1009.1559713726,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.337594791666667,0.338477083333333,0.000572724715318852,7,4.85360164194502,567.599609375,8.40518482053082,0.00513847980962451,0.339446875,90
"FRA",2021,46,2021-11-21,46,7,0.335647916666667,0.336690625,4.85360164194502,567.599609375,8.40518482053082,0.00948224756415819,0.00774671683039709,0.00766477468278155,0.0145087198319982,308,125001,4.56095614226037,1851.05220369704,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.335647916666667,0.336690625,0.000717528652318599,7,8.81083368599238,1041,15.4154394288735,0.00774671683039709,0.337594791666667,91
"FRA",2021,47,2021-11-28,47,7,0.333438541666667,0.334597916666667,8.81083368599238,1041,15.4154394288735,0.00766477468278155,0.00948224756415819,0.00939142140112671,0.0117515255561607,437,201870,6.47122673431098,2989.35135207175,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.333438541666667,0.334597916666667,0.000833358072549433,7,13.1411957359184,1569.400390625,23.2401504911913,0.00948224756415819,0.335647916666667,92
"FRA",2021,48,2021-12-05,48,7,0.336709077380952,0.351220833333333,13.1411957359184,1569.400390625,23.2401504911913,0.00939142140112671,0.00766477468278155,0.00852069630257748,0.0143557952328767,622,294128,9.21076207949983,4355.53541626869,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.336709077380952,0.351220833333333,0.00989307938131114,7,15.9234084880637,1921,28.4467426924746,0.00766477468278155,0.333438541666667,93
"FRA",2021,49,2021-12-12,49,7,0.365544047619048,0.3781,15.9234084880637,1921,28.4467426924746,0.00852069630257748,0.00939142140112671,0.00312800735731834,0.0126808268641874,875,338036,12.9572617677851,5005.73821592573,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.365544047619048,0.3781,0.0146344756730197,7,12.5690030931883,1552.7998046875,22.9943240483447,0.00939142140112671,0.336709077380952,94
"FRA",2021,50,2021-12-19,50,7,0.37400625,0.37613125,12.5690030931883,1552.7998046875,22.9943240483447,0.00312800735731834,0.00852069630257748,0.00243695339636979,0.00461816269228041,1030,362434,15.2525481380785,5367.03109890907,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.37400625,0.37613125,0.00144570574605161,7,14.9841664501638,1902.599609375,28.1742642033801,0.00852069630257748,0.365544047619048,95
"FRA",2021,51,2021-12-26,51,7,0.370275,0.3717125,14.9841664501638,1902.599609375,28.1742642033801,0.00243695339636979,0.00312800735731834,0.00376970032105627,0.00361062670636243,1124,484532,16.6445282594177,7175.09481013539,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.370275,0.3717125,0.000809248300894068,7,13.2674410583936,1726.2001953125,25.5620889077324,0.00312800735731834,0.37400625,96
"FRA",2021,52,2022-01-02,52,7,0.3677375,0.36904375,13.2674410583936,1726.2001953125,25.5620889077324,0.028272752407922,0.0182771504727735,0.0563048699544423,0.0734821027706369,1282,1127224,18.9842395272006,16692.2702159198,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.3677375,0.36904375,0.000750763500267098,7,4.54744572556192,633.7001953125,9.38402207195501,0.00243695339636979,0.370275,97
"FRA",2022,1,2022-01-09,1,7,0.417353125,0.418646875,4.54744572556192,633.7001953125,9.38402207195501,0.0563048699544423,0.028272752407922,0.0574376903791961,0.139494461941445,1470,1836235,21.768199769879,27191.5172139074,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.417353125,0.418646875,0.000884634458406411,7,3.51305531208994,493.7001953125,7.31086018910938,0.028272752407922,0.3677375,98
"FRA",2022,2,2022-01-16,2,7,0.414833928571429,0.415975,3.51305531208994,493.7001953125,7.31086018910938,0.0574376903791961,0.0563048699544423,0.0232897380476664,0.142655514594412,1486,2006607,22.00513255649,29714.4367589372,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.414833928571429,0.415975,0.000763505630767892,7,5.57433199418894,763.7001953125,11.3091009631688,0.0563048699544423,0.417353125,99
"FRA",2022,3,2022-01-23,3,7,0.412957589285714,0.413725,5.57433199418894,763.7001953125,11.3091009631688,0.0232897380476664,0.0574376903791961,0.0074300713357419,0.0579507816726452,1614,2460783,23.9005948493774,36440.010839675,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.412957589285714,0.413725,0.000515210872656579,7,11.2151701147714,1520.900390625,22.5219479817769,0.0574376903791961,0.414833928571429,100
"FRA",2022,4,2022-01-30,4,7,0.379098214285714,0.380090625,11.2151701147714,1520.900390625,22.5219479817769,0.0074300713357419,0.0232897380476664,0,0.0191042690753784,1890,2287433,27.9876854184159,33872.9921797372,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.379098214285714,0.380090625,0.000704371250042837,7,11.4404748737234,1551.5,22.9750761516784,0.0232897380476664,0.412957589285714,101
